RSL,RSLer_up_2sd,Age,Age_up_er_2sd,RSLError,AgeError,AgeCE
-10.92610014,0.31766230892822644,7874.5,77.5,0.15883115446411322,38.75,-5924.5
-10.96649002,0.3179054580918086,7882.475,75.52499999999964,0.1589527290459043,37.76249999999982,-5932.475
-11.0069002,0.31814860534371725,7888,77,0.15907430267185863,38.5,-5938
-11.04732685,0.31839206623728167,7896.5,76.52499999999964,0.15919603311864083,38.26249999999982,-5946.5
-11.08776593,0.3186367066279674,7901.9875,76.01249999999982,0.1593183533139837,38.00624999999991,-5951.9875
-11.12823582,0.3188819302584349,7909.475,73.54999999999927,0.15944096512921746,36.774999999999636,-5959.475
-11.16869893,0.31912725238213646,7916,72.02499999999964,0.15956362619106823,36.01249999999982,-5966
-11.20918651,0.3193737126761702,7921.5,69.5,0.1596868563380851,34.75,-5971.5
-11.24970716,0.319618573,7928,67,0.159809286,33.5,-5978
-11.29023581,0.31986453149508076,7934.9875,66.01249999999982,0.15993226574754038,33.00624999999991,-5984.9875
-11.33078558,0.3201107,7942.475,60.54999999999927,0.16005535,30.274999999999636,-5992.475
-11.37136039,0.320357822,7950.525,56.525000000000546,0.1601789110628875,28.262500000000273,-6000.525
-11.41196737,0.320605004,7962.5125,50.51249999999982,0.1603025021214015,25.25624999999991,-6012.5125
-11.45261046,0.32085256985209654,7985.025,48.025000000000546,0.16042628492604827,24.012500000000273,-6035.025
-11.49327452,0.3211013278852528,8033.5,79.52499999999964,0.1605506639426264,39.76249999999982,-6083.5
-11.53399231,0.3213496466376933,8060.5,98.5,0.16067482331884664,49.25,-6110.5
-11.57477541,0.32159807563747034,8079.5375,108.53749999999945,0.16079903781873517,54.26874999999973,-6129.5375
-11.61562273,0.3218479614687686,8096.0125,116.03749999999945,0.1609239807343843,58.01874999999973,-6146.0125
