component,modelID,df2s,dsd2s,yearBP,siteID,model_ranking
1,1,0.544520563010096,15.811708777501,17668,2,2
1,1,0.152997719928957,15.8434457673171,17568,2,2
1,1,-0.214249370118392,15.8726985272618,17468,2,2
1,1,-0.546039349092558,15.8966588751468,17368,2,2
1,1,-0.832375817946309,15.9133144599448,17268,2,2
1,1,-1.06433078785822,15.9215602066562,17168,2,2
1,1,-1.23400150437849,15.9211713091749,17068,2,2
1,1,-1.33447318403601,15.9127123717964,16968,2,2
1,1,-1.35978743466034,15.8974050418863,16868,2,2
1,1,-1.30491625788097,15.8769704703365,16768,2,2
1,1,-1.16574155327929,15.8534587007966,16668,2,2
1,1,-0.939040062375121,15.829074399676,16568,2,2
1,1,-0.62247371279746,15.8060067958999,16468,2,2
1,1,-0.214585338049761,15.7862709683052,16368,2,2
1,1,0.285200227444333,15.7715672062045,16268,2,2
1,1,0.876569661396701,15.7631647576063,16168,2,2
1,1,1.55830923932613,15.761815569948,16068,2,2
1,1,2.32828743515313,15.7677024276629,15968,2,2
1,1,3.18343196165061,15.7804242622855,15868,2,2
1,1,4.1197011530377,15.7990194189761,15768,2,2
1,1,5.13204957484724,15.8220255941419,15668,2,2
1,1,6.21438772237153,15.847573265104,15568,2,2
1,1,7.35953564847812,15.8735079274718,15468,2,2
1,1,8.55917034212959,15.8975354530334,15368,2,2
1,1,9.80376665288346,15.9173843223526,15268,2,2
1,1,11.0825315377023,15.9309781968062,15168,2,2
1,1,12.3833313793641,15.9366119349829,15068,2,2
1,1,13.692612104076,15.9331233841233,14968,2,2
1,1,14.9953118002088,15.9200516099504,14868,2,2
1,1,16.274765511863,15.8977693088011,14768,2,2
1,1,17.5126018579956,15.8675725772127,14668,2,2
1,1,18.6886229484156,15.8317046099666,14568,2,2
1,1,19.7793749311892,15.7932294072186,14468,2,2
1,1,20.7505109799281,15.7554272372744,14368,2,2
1,1,21.5534268390341,15.72108316454,14268,2,2
1,1,22.134485799498,15.6922152427862,14168,2,2
1,1,22.4450705590286,15.6700095636388,14068,2,2
1,1,22.4490284442855,15.6547968791868,13968,2,2
1,1,22.1291418199148,15.6460731878833,13868,2,2
1,1,21.4913136350503,15.6426049934483,13768,2,2
1,1,20.5650307362713,15.6426923106381,13668,2,2
1,1,19.4033057650831,15.6446025368625,13568,2,2
1,1,18.0779470754601,15.6470432098045,13468,2,2
1,1,16.662998084072,15.6493215037727,13368,2,2
1,1,15.2229501279164,15.6510934579934,13268,2,2
1,1,13.8115353119373,15.6521467340129,13168,2,2
1,1,12.472137224935,15.6524333206603,13068,2,2
1,1,11.2391962005477,15.6522478901962,12968,2,2
1,1,10.1413253507019,15.6523520361242,12868,2,2
1,1,9.20391240115275,15.6539961559526,12768,2,2
1,1,8.44940586157147,15.6588423399914,12668,2,2
1,1,7.89455083687792,15.6686968647848,12568,2,2
1,1,7.54858114515434,15.6849981670528,12468,2,2
1,1,7.41313244189135,15.7083357598117,12368,2,2
1,1,7.48225084794688,15.7381699072214,12268,2,2
1,1,7.74236105944966,15.7728063801173,12168,2,2
1,1,8.1723384058755,15.8096387018522,12068,2,2
1,1,8.7444323921483,15.8455912200576,11968,2,2
1,1,9.42649011366072,15.8775805814431,11868,2,2
1,1,10.1867587144114,15.9031386346112,11768,2,2
1,1,10.9962983049639,15.9207247792575,11668,2,2
1,1,11.8289804869704,15.9297205161134,11568,2,2
1,1,12.6613434034586,15.9303369919196,11468,2,2
1,1,13.472460480798,15.9234760992814,11368,2,2
1,1,14.2438223954569,15.9105650920964,11268,2,2
1,1,14.9592318402231,15.8933794293798,11168,2,2
1,1,15.6047106950171,15.8738651309069,11068,2,2
1,1,16.1684192552045,15.8539697091112,10968,2,2
1,1,16.640587190222,15.8354894398999,10868,2,2
1,1,17.0134559325315,15.8199398100075,10768,2,2
1,1,17.2812322074361,15.8084550367389,10668,2,2
1,1,17.4400523837749,15.8017214476766,10568,2,2
1,1,17.487957268199,15.7999479428412,10468,2,2
1,1,17.4248768033646,15.8028748422157,10368,2,2
1,1,17.2526238069963,15.809820371305,10268,2,2
1,1,16.9748952737358,15.819761691847,10168,2,2
1,1,16.5972785749287,15.8314453765629,10068,2,2
1,1,16.1272576927953,15.8435202166686,9968,2,2
1,1,15.5742105157859,15.8546832066992,9868,2,2
