"","year","lat","lon","mhhw(m)","mhw(m)","mtl(m)","mlw(m)","mllw(m)","range(m)","HAT(m)","model"
"215",6,16.96,-88.05,-0.00232336956521739,-0.00245609065155807,NA,0.00284463276836158,0.00342741935483871,-0.00570810810810812,-0.000819642857142866,"Hill et al. (2011)"
"216",6,17.47,-88.04,0.00030601092896175,0,-Inf,0.000297142857142857,0.000201634877384199,0.000355191256830589,0.0108363636363636,"Hill et al. (2011)"
"217",6,16.96,-88.05,-0.00232336956521739,-0.00245609065155807,NA,0.00284463276836158,0.00342741935483871,-0.00570810810810812,-0.000819642857142866,"Hill et al. (2011)"
"218",6,16.84,-87.76,-0.00526890756302521,-0.0053527696793003,0,0.00548973607038124,0.00731197771587744,-0.0126243016759776,-0.0111194029850746,"Hill et al. (2011)"
"219",6,16.89,-87.77,-0.00517647058823529,-0.0053527696793003,0,0.00548973607038124,0.00742061281337048,-0.0126243016759776,-0.0111194029850746,"Hill et al. (2011)"
"220",6,16.74,-87.84,-0.00531843575418994,-0.00520408163265307,0,0.00547368421052632,0.00749999999999999,-0.0126066945606694,-0.011098696461825,"Hill et al. (2011)"
"221",6,17.39,-87.49,-0.00529859154929577,-0.00525,0,0.00552212389380531,0.00718309859154929,-0.012456338028169,-0.0111487758945386,"Hill et al. (2011)"
"222",6,17.39,-87.53,-0.00529859154929577,-0.00525,0,0.00536873156342183,0.00708732394366196,-0.0123619718309859,-0.0111487758945386,"Hill et al. (2011)"
"223",6,17.15,-87.61,-0.00528370786516854,-0.00523460410557185,0,0.00550588235294118,0.00735294117647058,-0.0124936886395512,-0.0111819887429644,"Hill et al. (2011)"
"224",6,17.48,-87.83,-0.00519101123595505,-0.00526315789473684,0,0.0054,0.00717696629213482,-0.0123202247191011,-0.0109774436090226,"Hill et al. (2011)"
"225",6,17.25,-87.93,-0.00500558659217876,-0.00508720930232558,0,0.00521929824561404,0.00691364902506963,-0.0118744769874477,-0.0104216417910448,"Hill et al. (2011)"
"226",6,17.38,-87.92,-0.00486274509803921,-0.00481049562682216,0,0.0050701754385965,0.0067290502793296,-0.0114573426573426,-0.00956928838951313,"Hill et al. (2011)"
"227",6,17.36,-87.88,-0.00517647058823529,-0.00510204081632654,0,0.00523460410557185,0.00713687150837988,-0.0121050420168067,-0.0106629213483146,"Hill et al. (2011)"
"228",6,16.9,-88.09,-0.00151595744680851,-0.00172853185595568,0.002,0.00267032967032967,0.00322513089005236,-0.00463060686015832,0.00407439446366784,"Hill et al. (2011)"
"229",6,16.84,-88.1,-0.002584,-0.00274444444444444,0.001,0.00299168975069251,0.00365699208443272,-0.00622015915119364,-0.000272251308900517,"Hill et al. (2011)"
"230",6,16.83,-88.1,-0.00243850267379679,-0.00274444444444444,0.001,0.00299168975069251,0.00365699208443272,-0.00605046480743693,-0.000272727272727286,"Hill et al. (2011)"
"231",6,16.63,-88.2,-0.00271611253196931,-0.00288,0.002,0.00356498673740054,0.00444444444444445,-0.00689694656488551,-0.000549413735343396,"Hill et al. (2011)"
"232",6,17.4,-88.07,0.00837433155080213,0.00736666666666667,0.004,-0.00643213296398892,-0.00944973544973544,0.0179973404255319,0.0354315789473684,"Hill et al. (2011)"
"233",6,16.8,-88.08,-0.00365217391304348,-0.00375637393767705,NA,0.00411299435028249,0.00525606469002696,-0.00893098782138026,-0.0049443447037702,"Hill et al. (2011)"
"234",6,16.83,-88.11,-0.00168783068783069,-0.00186225895316804,0.001,0.00221917808219178,0.00261357702349869,-0.00425755584756898,0.00272413793103449,"Hill et al. (2011)"
"235",6,17.48,-87.82,-0.00534831460674157,-0.00526315789473684,0,0.0054,0.00717696629213482,-0.0123202247191011,-0.0112518796992481,"Hill et al. (2011)"
"236",6,17.9148,87.9895,-0.0146593406593407,-0.0135514285714286,0,0.0142046109510086,0.0192154696132597,-0.0339532324621733,-0.0319057971014493,"Hill et al. (2011)"
"237",6,17.9405,87.9559,-0.0121243093922652,-0.0115775862068965,0,0.0117565217391304,0.0161939058171745,-0.0284467496542185,-0.0284343065693431,"Hill et al. (2011)"
"238",6,17.9895,87.9633,-0.0133839779005525,-0.0126034482758621,0,0.0128115942028985,0.0176288088642659,-0.0309834024896265,-0.0328745454545455,"Hill et al. (2011)"
"239",6,17.948,88.113,-0.0384041994750656,-0.0345628415300546,0,0.0368944444444444,0.0502917771883289,-0.0886094986807388,-0.08927,"Hill et al. (2011)"
"240",6,17.864,88.041,-0.0218459459459459,-0.0197746478873239,-0.001,0.0211371428571429,0.0294863387978142,-0.0506141304347826,-0.0410301953818828,"Hill et al. (2011)"
"241",7,16.78,-87.86,-0.00782122905027933,-0.00787172011661808,0,0.00836257309941521,0.0115111111111111,-0.0193398328690808,-0.0160931098696462,"Hill et al. (2011)"
"242",7,16.75,-87.8,-0.00782352941176471,-0.00817784256559768,0,0.00836257309941521,0.0114902506963788,-0.01918410041841,-0.0158156424581006,"Hill et al. (2011)"
"243",7,16.78,-87.83,-0.00782122905027933,-0.00817784256559768,0,0.00836257309941521,0.0113370473537604,-0.01918410041841,-0.0160931098696462,"Hill et al. (2011)"
"244",7,17.2,-87.53,-0.00770704225352112,-0.00807624633431086,0,0.00841176470588236,0.011376404494382,-0.0190955056179775,-0.0156547842401501,"Hill et al. (2011)"
"245",7,17.33,-87.79,-0.00755056179775281,-0.00789473684210527,0,0.00822580645161291,0.0112464985994398,-0.0186353436185133,-0.0157204502814259,"Hill et al. (2011)"
"246",7,17.55,-87.75,-0.00757183098591549,-0.00791788856304986,0,0.00812389380530974,0.0111042253521127,-0.0186877637130802,-0.0154264150943396,"Hill et al. (2011)"
"247",7,16.9,-88.06,-0.00686648501362398,-0.00724431818181818,Inf,0.00662889518413597,0.00871621621621621,-0.0157611940298507,-0.0144631956912029,"Hill et al. (2011)"
"248",7,17.06,-88,-0.00556906077348066,-0.00603448275862069,Inf,0.00569452449567723,0.00752197802197802,-0.0130716253443526,-0.00791391941391942,"Hill et al. (2011)"
"249",7,17.23,-88.05,-0.00152588555858311,-0.00231161473087818,0.001,0.00239548022598869,0.00283018867924528,-0.00426016260162601,0.00297670250896054,"Hill et al. (2011)"
"250",7,17.47,-88.04,0.00153005464480874,0.000726495726495725,-Inf,0.00237714285714285,0.00302452316076295,-0.000710382513661206,0.0100236363636363,"Hill et al. (2011)"
"251",7,16.45,-88.03,-0.010021978021978,-0.0102,-Inf,0.011025787965616,0.0153269754768392,-0.0252459016393443,-0.0193806921675774,"Hill et al. (2011)"
"252",7,16.8,-88.08,-0.00867391304347826,-0.00895750708215298,Inf,0.0088135593220339,0.0119272237196766,-0.0205412719891746,-0.0162064631956912,"Hill et al. (2011)"
"253",7,16.1,-88.25,-0.00812054794520548,-0.00826210826210826,0,0.0084756446991404,0.0119918699186992,-0.020141689373297,-0.0165818181818182,"Hill et al. (2011)"
"254",7,16.26,-88.17,-0.00858904109589041,-0.00842857142857143,0,0.00893982808022923,0.0126358695652174,-0.0210695770804911,-0.0171657559198543,"Hill et al. (2011)"
"255",7,16.96,-88.05,-0.00542119565217391,-0.00577903682719547,Inf,0.0047909604519774,0.00604838709677419,-0.0114162162162162,-0.00464464285714286,"Hill et al. (2011)"
"256",7,17.47,-88.04,0.00153005464480874,0.000726495726495725,-Inf,0.00237714285714285,0.00302452316076295,-0.000710382513661206,0.0100236363636363,"Hill et al. (2011)"
"257",7,16.96,-88.05,-0.00542119565217391,-0.00577903682719547,Inf,0.0047909604519774,0.00604838709677419,-0.0114162162162162,-0.00464464285714286,"Hill et al. (2011)"
"258",7,16.84,-87.76,-0.00782352941176471,-0.00817784256559768,0,0.00823460410557186,0.0114902506963788,-0.0190279329608939,-0.0158451492537313,"Hill et al. (2011)"
"259",7,16.89,-87.77,-0.00768627450980392,-0.00817784256559768,0,0.00823460410557186,0.0115431754874652,-0.0192108938547486,-0.0158451492537313,"Hill et al. (2011)"
"260",7,16.74,-87.84,-0.00782122905027933,-0.00817784256559768,0,0.00836257309941521,0.0116666666666667,-0.01918410041841,-0.0158156424581006,"Hill et al. (2011)"
"261",7,17.39,-87.49,-0.00770704225352112,-0.00795000000000001,0,0.00828318584070797,0.0114084507042253,-0.0189633802816901,-0.0156082862523541,"Hill et al. (2011)"
"262",7,17.39,-87.53,-0.00770704225352112,-0.00795000000000001,0,0.00828318584070797,0.0110478873239437,-0.0186352112676056,-0.0156082862523541,"Hill et al. (2011)"
"263",7,17.15,-87.61,-0.00784550561797753,-0.0079266862170088,0,0.00825882352941177,0.0115546218487395,-0.0189242636746143,-0.0156547842401501,"Hill et al. (2011)"
"264",7,17.48,-87.83,-0.00755056179775281,-0.00789473684210527,0,0.0081,0.0110730337078652,-0.0184803370786517,-0.0156428571428572,"Hill et al. (2011)"
"265",7,17.25,-87.93,-0.00750837988826816,-0.00784883720930232,0,0.00805263157894737,0.0109805013927577,-0.0183514644351464,-0.0150839552238806,"Hill et al. (2011)"
"266",7,17.38,-87.92,-0.0072156862745098,-0.00743440233236152,-0.001,0.00805263157894737,0.0108072625698324,-0.0177230769230769,-0.0144906367041198,"Hill et al. (2011)"
"267",7,17.36,-87.88,-0.00752941176470588,-0.00787172011661808,0,0.00807624633431086,0.0112150837988827,-0.0184285714285714,-0.015310861423221,"Hill et al. (2011)"
"268",7,16.9,-88.09,-0.0065186170212766,-0.00691412742382271,-0.006,0.00534065934065934,0.00665183246073299,-0.0135356200527704,-0.0152110726643598,"Hill et al. (2011)"
"269",7,16.84,-88.1,-0.008512,-0.00895555555555556,-0.004,0.00807756232686981,0.0103614775725594,-0.0191936339522546,-0.0157905759162303,"Hill et al. (2011)"
"270",7,16.83,-88.1,-0.00868716577540107,-0.0091,-0.003,0.00837673130193906,0.0109709762532982,-0.0197529880478088,-0.015,"Hill et al. (2011)"
"271",7,16.63,-88.2,-0.0175038363171355,-0.01728,0.008,0.0202015915119363,0.0270707070707071,-0.0438575063613232,-0.0326901172529313,"Hill et al. (2011)"
"272",7,17.4,-88.07,0.0105454545454545,0.00895555555555556,0.024,-0.0022437673130194,-0.00341798941798942,0.0151462765957447,0.0260368421052632,"Hill et al. (2011)"
"273",7,16.8,-88.08,-0.00867391304347826,-0.00895750708215298,Inf,0.0088135593220339,0.0119272237196766,-0.0205412719891746,-0.0162064631956912,"Hill et al. (2011)"
"274",7,16.83,-88.11,-0.0092063492063492,-0.00931129476584022,-0.004,0.00843287671232876,0.0108563968668407,-0.0202233902759527,-0.0147103448275862,"Hill et al. (2011)"
"275",7,17.48,-87.82,-0.00755056179775281,-0.00789473684210527,0,0.0081,0.0110730337078652,-0.0184803370786517,-0.0156428571428572,"Hill et al. (2011)"
"276",7,17.9148,87.9895,-0.0130659340659341,-0.0126771428571429,5e-04,0.013135446685879,0.0173756906077348,-0.0306850068775791,-0.0345869565217391,"Hill et al. (2011)"
"277",7,17.9405,87.9559,-0.0116519337016575,-0.0115775862068965,0,0.0117565217391304,0.01598891966759,-0.0275408022130014,-0.0297755474452555,"Hill et al. (2011)"
"278",7,17.9895,87.9633,-0.0129116022099447,-0.0126034482758621,0,0.0128115942028985,0.0176288088642659,-0.0304398340248963,-0.0331418181818182,"Hill et al. (2011)"
"279",7,17.948,88.113,-0.0336850393700787,-0.030655737704918,0.000666666666666667,0.0322222222222222,0.043501326259947,-0.0773693931398417,-0.102436666666667,"Hill et al. (2011)"
"280",7,17.864,88.041,-0.0177,-0.0165521126760563,5e-04,0.0169714285714286,0.0232568306010929,-0.0406005434782609,-0.050088809946714,"Hill et al. (2011)"
"281",8,16.78,-87.86,-0.0334748603351955,-0.0314868804664723,0,0.0328421052631579,0.0441944444444444,-0.0782715877437326,-0.0754711359404097,"Hill et al. (2011)"
"282",8,16.75,-87.8,-0.0338487394957983,-0.0321166180758017,0,0.0328421052631579,0.0447075208913649,-0.0781980474198047,-0.0754711359404097,"Hill et al. (2011)"
"283",8,16.78,-87.83,-0.0334748603351955,-0.0321166180758017,0,0.0328421052631579,0.0441114206128134,-0.0781980474198047,-0.0754711359404097,"Hill et al. (2011)"
"284",8,17.2,-87.53,-0.0335577464788732,-0.0318563049853372,0,0.0327294117647059,0.0444522471910112,-0.0780505617977528,-0.0751988742964353,"Hill et al. (2011)"
"285",8,17.33,-87.79,-0.0331910112359551,-0.0314327485380117,0,0.0321554252199413,0.0435546218487395,-0.0767124824684432,-0.0744652908067542,"Hill et al. (2011)"
"286",8,17.55,-87.75,-0.0331267605633803,-0.0313782991202346,0,0.0320442477876106,0.0433887323943662,-0.0765654008438819,-0.0738264150943396,"Hill et al. (2011)"
"287",8,16.9,-88.06,-0.031433242506812,-0.0301363636363636,Inf,0.0304929178470255,0.0409459459459459,-0.0730746268656716,-0.0728617594254937,"Hill et al. (2011)"
"288",8,17.06,-88,-0.0310939226519337,-0.0293103448275862,NA,0.0304207492795389,0.0404560439560439,-0.0716253443526171,-0.0676776556776557,"Hill et al. (2011)"
"289",8,17.23,-88.05,-0.0283814713896458,-0.0273059490084986,0.001,0.0285960451977401,0.0376010781671159,-0.0660325203252033,-0.0616989247311828,"Hill et al. (2011)"
"290",8,17.47,-88.04,-0.0278469945355191,-0.0268803418803419,-Inf,0.0277828571428571,0.0368991825613079,-0.0646448087431694,-0.0623090909090909,"Hill et al. (2011)"
"291",8,16.45,-88.03,-0.0352335164835165,-0.0333685714285714,-Inf,0.034269340974212,0.0465940054495913,-0.0818688524590164,-0.0797377049180328,"Hill et al. (2011)"
"292",8,16.8,-88.08,-0.0328695652173913,-0.0314957507082153,Inf,0.0318757062146893,0.0426549865229111,-0.0762706359945873,-0.0744398563734291,"Hill et al. (2011)"
"293",8,16.1,-88.25,-0.0345123287671233,-0.0319088319088319,0,0.0327335243553009,0.0453252032520325,-0.0798474114441417,-0.0779345454545455,"Hill et al. (2011)"
"294",8,16.26,-88.17,-0.0346684931506849,-0.032,0,0.0335243553008596,0.0454483695652174,-0.0801364256480218,-0.0780765027322404,"Hill et al. (2011)"
"295",8,16.96,-88.05,-0.0305135869565217,-0.0287507082152974,Inf,0.0294943502824859,0.0387096774193548,-0.0693891891891892,-0.0655714285714286,"Hill et al. (2011)"
"296",8,17.47,-88.04,-0.0278469945355191,-0.0268803418803419,-Inf,0.0277828571428571,0.0368991825613079,-0.0646448087431694,-0.0623090909090909,"Hill et al. (2011)"
"297",8,16.96,-88.05,-0.0305135869565217,-0.0287507082152974,Inf,0.0294943502824859,0.0387096774193548,-0.0693891891891892,-0.0655714285714286,"Hill et al. (2011)"
"298",8,16.84,-87.76,-0.0338487394957983,-0.0321166180758017,0,0.0327859237536657,0.0447075208913649,-0.0779413407821229,-0.0753339552238806,"Hill et al. (2011)"
"299",8,16.89,-87.77,-0.0332549019607843,-0.0321166180758017,0,0.0327859237536657,0.0441114206128134,-0.0779413407821229,-0.0753339552238806,"Hill et al. (2011)"
"300",8,16.74,-87.84,-0.0334748603351955,-0.0321166180758017,0,0.0328421052631579,0.0447916666666667,-0.0781980474198047,-0.0754711359404097,"Hill et al. (2011)"
"301",8,17.39,-87.49,-0.0335577464788732,-0.0318,0,0.0326725663716814,0.0443661971830986,-0.0778985915492958,-0.0744180790960452,"Hill et al. (2011)"
"302",8,17.39,-87.53,-0.0335577464788732,-0.0318,0,0.0326725663716814,0.0437746478873239,-0.0774929577464789,-0.0744180790960452,"Hill et al. (2011)"
"303",8,17.15,-87.61,-0.0337837078651685,-0.0320058651026393,0,0.0327294117647059,0.0445378151260504,-0.0777180925666199,-0.0751988742964353,"Hill et al. (2011)"
"304",8,17.48,-87.83,-0.0331910112359551,-0.0314327485380117,0,0.0321,0.0434719101123595,-0.0766390449438202,-0.0740977443609023,"Hill et al. (2011)"
"305",8,17.25,-87.93,-0.0331620111731844,-0.0313953488372093,0,0.0320614035087719,0.0435153203342618,-0.0766443514644351,-0.0743227611940298,"Hill et al. (2011)"
"306",8,17.38,-87.92,-0.0329411764705882,-0.0311953352769679,0,0.0320614035087719,0.0432290502793296,-0.0755468531468532,-0.0738202247191011,"Hill et al. (2011)"
"307",8,17.36,-87.88,-0.0330980392156863,-0.0313411078717201,0,0.0321554252199413,0.0434329608938547,-0.0766050420168067,-0.0740936329588015,"Hill et al. (2011)"
"308",8,16.9,-88.09,-0.0301675531914894,-0.028808864265928,-0.002,0.0293736263736264,0.0382984293193717,-0.0692810026385224,-0.0719809688581315,"Hill et al. (2011)"
"309",8,16.84,-88.1,-0.032072,-0.0306222222222222,-0.001,0.0311135734072022,0.0408364116094987,-0.0733978779840849,-0.0729633507853403,"Hill et al. (2011)"
"310",8,16.83,-88.1,-0.0323101604278075,-0.0309111111111111,-0.001,0.0315623268698061,0.0414459102902375,-0.0740292164674635,-0.0728181818181818,"Hill et al. (2011)"
"311",8,16.63,-88.2,-0.0398363171355499,-0.038016,0,0.0393633952254642,0.0519191919191919,-0.0919592875318066,-0.0901038525963149,"Hill et al. (2011)"
"312",8,17.4,-88.07,-0.022331550802139,-0.0212333333333333,0.003,0.0227368421052632,0.0291534391534392,-0.0514973404255319,-0.0539526315789474,"Hill et al. (2011)"
"313",8,16.8,-88.08,-0.0328695652173913,-0.0314957507082153,Inf,0.0318757062146893,0.0426549865229111,-0.0762706359945873,-0.0744398563734291,"Hill et al. (2011)"
"314",8,16.83,-88.11,-0.0328359788359788,-0.0306556473829201,-0.002,0.0312164383561644,0.0408120104438642,-0.0737976346911958,-0.0724620689655172,"Hill et al. (2011)"
"315",8,17.48,-87.82,-0.0331910112359551,-0.0314327485380117,0,0.0321,0.0434719101123595,-0.0766390449438202,-0.0740977443609023,"Hill et al. (2011)"
"316",8,17.9148,87.9895,-0.0356923076923077,-0.0332228571428571,5e-04,0.0345187319884726,0.0457900552486188,-0.0815240715268226,-0.0841884057971015,"Hill et al. (2011)"
"317",8,17.9405,87.9559,-0.0349558011049724,-0.0331206896551724,0,0.0337623188405797,0.0457119113573407,-0.0806293222683264,-0.0815474452554745,"Hill et al. (2011)"
"318",8,17.9895,87.9633,-0.035585635359116,-0.0337068965517241,0,0.0343652173913043,0.0465318559556787,-0.0820788381742739,-0.0836563636363636,"Hill et al. (2011)"
"319",8,17.948,88.113,-0.044262467191601,-0.0405737704918033,0.000666666666666667,0.0428555555555556,0.0564456233421751,-0.100973614775726,-0.122186666666667,"Hill et al. (2011)"
"320",8,17.864,88.041,-0.0365162162162162,-0.0339830985915493,5e-04,0.0351771428571429,0.0469289617486339,-0.0828396739130435,-0.0908525754884547,"Hill et al. (2011)"
"321",9,16.78,-87.86,0.0242458100558659,0.0202623906705539,0.001,-0.0212865497076023,-0.0304222222222222,0.0552827298050139,0.0521638733705773,"Hill et al. (2011)"
"322",9,16.75,-87.8,0.0249075630252101,0.020667638483965,0.001,-0.0214385964912281,-0.0311281337047354,0.0555425383542538,0.0521638733705773,"Hill et al. (2011)"
"323",9,16.78,-87.83,0.0242458100558659,0.020667638483965,0.001,-0.0214385964912281,-0.0307130919220056,0.0555425383542538,0.0521638733705773,"Hill et al. (2011)"
"324",9,17.2,-87.53,0.0253690140845071,0.0209384164222874,0.001,-0.0215647058823529,-0.0316011235955056,0.0569157303370786,0.0531144465290807,"Hill et al. (2011)"
"325",9,17.33,-87.79,0.0246966292134832,0.0203216374269006,0.001,-0.0209384164222874,-0.0302633053221289,0.0551823281907433,0.0524015009380863,"Hill et al. (2011)"
"326",9,17.55,-87.75,0.0247661971830986,0.0202346041055718,0.001,-0.0210619469026549,-0.0304338028169014,0.0551561181434599,0.0526150943396226,"Hill et al. (2011)"
"327",9,16.9,-88.06,0.00488283378746594,0.00333238636363636,NA,-0.00324079320113315,-0.00486486486486487,0.0100298507462687,0.0013644524236984,"Hill et al. (2011)"
"328",9,17.06,-88,0.0140773480662984,0.0110632183908046,NA,-0.0118386167146974,-0.0170769230769231,0.03133608815427,0.0253791208791209,"Hill et al. (2011)"
"329",9,17.23,-88.05,0.0135803814713896,0.0106912181303116,0.001,-0.0110790960451977,-0.0159703504043127,0.0296436314363144,0.0132598566308244,"Hill et al. (2011)"
"330",9,17.47,-88.04,0.0195846994535519,0.0162735042735043,NA,-0.0167885714285714,-0.0239945504087194,0.0442213114754098,0.0308836363636364,"Hill et al. (2011)"
"331",9,16.45,-88.03,0.00407142857142857,0.00247714285714286,NA,-0.00268194842406877,-0.00408719346049047,0.00793442622950821,-0.0207650273224044,"Hill et al. (2011)"
"332",9,16.8,-88.08,0.00273913043478261,0.00144475920679887,NA,-0.00132203389830508,-0.00222371967654987,0.00517997293640055,-0.00659245960502694,"Hill et al. (2011)"
"333",9,16.1,-88.25,0.0248301369863014,0.0206552706552707,0.002,-0.0217736389684814,-0.0317073170731707,0.0568283378746594,0.0530618181818182,"Hill et al. (2011)"
"334",9,16.26,-88.17,0.0210821917808219,0.0174285714285714,0.001,-0.0184756446991404,-0.0264945652173913,0.0477216916780355,0.0315628415300546,"Hill et al. (2011)"
"335",9,16.96,-88.05,0.000774456521739131,-0.000433427762039661,NA,0.000598870056497176,0.000604838709677424,0.000356756756756754,-0.00928928571428572,"Hill et al. (2011)"
"336",9,17.47,-88.04,0.0195846994535519,0.0162735042735043,NA,-0.0167885714285714,-0.0239945504087194,0.0442213114754098,0.0308836363636364,"Hill et al. (2011)"
"337",9,16.96,-88.05,0.000774456521739131,-0.000433427762039661,NA,0.000598870056497176,0.000604838709677424,0.000356756756756754,-0.00928928571428572,"Hill et al. (2011)"
"338",9,16.84,-87.76,0.0249075630252101,0.020667638483965,0.001,-0.0216539589442815,-0.0311281337047354,0.0558030726256983,0.0525391791044776,"Hill et al. (2011)"
"339",9,16.89,-87.77,0.0244705882352941,0.020667638483965,0.001,-0.0215014662756598,-0.0307130919220056,0.0558030726256983,0.0525391791044776,"Hill et al. (2011)"
"340",9,16.74,-87.84,0.0242458100558659,0.020667638483965,0.001,-0.0212865497076023,-0.0308333333333333,0.0555425383542538,0.0521638733705773,"Hill et al. (2011)"
"341",9,17.39,-87.49,0.0253690140845071,0.021,0.001,-0.0216283185840708,-0.0316901408450704,0.0570760563380281,0.0532354048964218,"Hill et al. (2011)"
"342",9,17.39,-87.53,0.0253690140845071,0.021,0.001,-0.0216283185840708,-0.0312676056338028,0.056643661971831,0.0532354048964218,"Hill et al. (2011)"
"343",9,17.15,-87.61,0.0251376404494382,0.0209384164222874,0.001,-0.0217176470588235,-0.0315126050420168,0.0564053295932679,0.0533939962476548,"Hill et al. (2011)"
"344",9,17.48,-87.83,0.0245393258426966,0.0201754385964912,0.001,-0.021,-0.0303483146067416,0.0550786516853933,0.0518684210526316,"Hill et al. (2011)"
"345",9,17.25,-87.93,0.0240893854748603,0.0197674418604651,0.001,-0.0205789473684211,-0.0296880222841226,0.0537949790794979,0.0504626865671642,"Hill et al. (2011)"
"346",9,17.38,-87.92,0.0243137254901961,0.0198250728862974,0.001,-0.0205789473684211,-0.0297709497206704,0.0538853146853147,0.0505805243445692,"Hill et al. (2011)"
"347",9,17.36,-87.88,0.0243137254901961,0.0199708454810496,0.001,-0.0207888563049853,-0.0299748603351955,0.0547436974789916,0.05112734082397,"Hill et al. (2011)"
"348",9,16.9,-88.09,-0.0175851063829787,-0.0167091412742382,0.001,0.0176538461538462,0.0249947643979058,-0.0427440633245383,-0.0573131487889273,"Hill et al. (2011)"
"349",9,16.84,-88.1,-0.015808,-0.0151666666666667,0.001,0.0158559556786704,0.0223482849604222,-0.0380318302387268,-0.0536335078534031,"Hill et al. (2011)"
"350",9,16.83,-88.1,-0.0143262032085561,-0.0138666666666667,0.001,0.0145096952908587,0.0205197889182058,-0.0347011952191235,-0.0507272727272727,"Hill et al. (2011)"
"351",9,16.63,-88.2,-0.0558312020460358,-0.05112,0.001,0.0530291777188329,0.0757575757575758,-0.131395674300254,-0.157407035175879,"Hill et al. (2011)"
"352",9,17.4,-88.07,0.0147326203208556,0.0114111111111111,0.001,-0.0116675900277008,-0.0166878306878307,0.031718085106383,-0.00456315789473682,"Hill et al. (2011)"
"353",9,16.8,-88.08,0.00273913043478261,0.00144475920679887,NA,-0.00132203389830508,-0.00222371967654987,0.00517997293640055,-0.00659245960502694,"Hill et al. (2011)"
"354",9,16.83,-88.11,-0.0207142857142857,-0.0193388429752066,0.001,0.0202684931506849,0.0287493472584856,-0.0493166885676741,-0.0675586206896552,"Hill et al. (2011)"
"355",9,17.48,-87.82,0.0245393258426966,0.0201754385964912,0.001,-0.021,-0.0303483146067416,0.0550786516853933,0.0518684210526316,"Hill et al. (2011)"
"356",9,17.9148,87.9895,0.022467032967033,0.0177771428571429,0.001,-0.0190922190201729,-0.0273922651933702,0.0497496561210454,0.0383405797101449,"Hill et al. (2011)"
"357",9,17.9405,87.9559,0.0226740331491713,0.0183189655172414,0.001,-0.0192927536231884,-0.0278781163434903,0.0509142461964039,0.0415784671532846,"Hill et al. (2011)"
"358",9,17.9895,87.9633,0.0223591160220995,0.0180258620689655,0.001,-0.0189913043478261,-0.0274681440443213,0.0501894882434302,0.0400909090909091,"Hill et al. (2011)"
"359",9,17.948,88.113,0.0156220472440945,0.0118715846994536,0.001,-0.0136944444444444,-0.0203713527851459,0.0359683377308707,0.000263333333333338,"Hill et al. (2011)"
"360",9,17.864,88.041,0.0207297297297297,0.0164056338028169,0.001,-0.0180514285714286,-0.0261639344262295,0.0466086956521739,0.0271758436944938,"Hill et al. (2011)"
"361",10,16.78,-87.86,-0.00750837988826816,-0.0120991253644315,0.001,0.0123157894736842,0.0164444444444444,-0.0233537604456825,-0.01331843575419,"Hill et al. (2011)"
"362",10,16.75,-87.8,-0.00750420168067227,-0.0121924198250729,0.001,0.0123157894736842,0.0165041782729805,-0.0232036262203626,-0.01331843575419,"Hill et al. (2011)"
"363",10,16.78,-87.83,-0.00750837988826816,-0.0123411078717201,0.001,0.0123157894736842,0.0162841225626741,-0.0232036262203626,-0.01331843575419,"Hill et al. (2011)"
"364",10,17.2,-87.53,-0.00706478873239436,-0.0119648093841642,0.001,0.0120823529411765,0.0160112359550562,-0.0224325842696629,-0.0117410881801126,"Hill et al. (2011)"
"365",10,17.33,-87.79,-0.00723595505617977,-0.0119883040935673,0.001,0.0119648093841642,0.0159495798319328,-0.0222538569424965,-0.011859287054409,"Hill et al. (2011)"
"366",10,17.55,-87.75,-0.00709859154929577,-0.0118768328445748,0.001,0.0118849557522124,0.0156281690140845,-0.0221350210970464,-0.0110188679245283,"Hill et al. (2011)"
"367",10,16.9,-88.06,-0.0108337874659401,-0.0149232954545455,NA,0.0153201133144476,0.0208783783783784,-0.0311641791044776,-0.0267432675044883,"Hill et al. (2011)"
"368",10,17.06,-88,-0.00866298342541436,-0.0130747126436782,NA,0.0133371757925072,0.0176868131868132,-0.0256060606060606,-0.0177380952380952,"Hill et al. (2011)"
"369",10,17.23,-88.05,-0.00930790190735695,-0.0138696883852691,0.001,0.0143728813559322,0.0192048517520216,-0.0275135501355014,-0.0227311827956989,"Hill et al. (2011)"
"370",10,17.47,-88.04,-0.00902732240437158,-0.0136581196581197,NA,0.0136685714285714,0.0183487738419618,-0.0264617486338798,-0.0222145454545455,"Hill et al. (2011)"
"371",10,16.45,-88.03,-0.019260989010989,-0.02142,NA,0.0217535816618911,0.0304495912806539,-0.0492295081967213,-0.0487285974499089,"Hill et al. (2011)"
"372",10,16.8,-88.08,-0.0146086956521739,-0.0179150141643059,NA,0.018361581920904,0.0252695417789757,-0.0394749661705007,-0.0398294434470377,"Hill et al. (2011)"
"373",10,16.1,-88.25,-0.00921369863013698,-0.0131054131054131,0.001,0.0131518624641834,0.0182926829268293,-0.0267956403269755,-0.0270836363636364,"Hill et al. (2011)"
"374",10,16.26,-88.17,-0.0110876712328767,-0.0144285714285714,0.001,0.0147507163323782,0.0203804347826087,-0.0306139154160982,-0.0307322404371585,"Hill et al. (2011)"
