"","Depth","lwr_2sd","median","upr_2sd","model","removalID","subset"
"19829",792,7003.975,7143,7252,"Set8_thinned_4",4,"8"
"19830",796,7014.925,7151.5,7256.05,"Set8_thinned_4",4,"8"
"19831",800,7023.975,7160,7263,"Set8_thinned_4",4,"8"
"19832",804,7034.925,7169,7268,"Set8_thinned_4",4,"8"
"19833",808,7041.975,7178,7272,"Set8_thinned_4",4,"8"
"19834",812,7053.95,7187,7275.025,"Set8_thinned_4",4,"8"
"19835",816,7061.925,7196,7278.025,"Set8_thinned_4",4,"8"
"19836",820,7069,7205,7283.05,"Set8_thinned_4",4,"8"
"19837",824,7074.975,7214.5,7288.025,"Set8_thinned_4",4,"8"
"19838",828,7085.95,7225,7291.025,"Set8_thinned_4",4,"8"
"19839",832,7097.825,7234,7296,"Set8_thinned_4",4,"8"
"19840",836,7108.925,7243,7302,"Set8_thinned_4",4,"8"
"19841",840,7126.975,7253,7307,"Set8_thinned_4",4,"8"
"19842",844,7148,7262,7312,"Set8_thinned_4",4,"8"
"19843",848,7169,7273.5,7321.025,"Set8_thinned_4",4,"8"
"19844",852,7194,7291,7336,"Set8_thinned_4",4,"8"
"19845",856,7231,7311,7356,"Set8_thinned_4",4,"8"
"19846",860,7264,7332,7375,"Set8_thinned_4",4,"8"
"19847",864,7292,7350,7394,"Set8_thinned_4",4,"8"
"19848",868,7319,7372,7415,"Set8_thinned_4",4,"8"
"19849",872,7340,7395,7470.025,"Set8_thinned_4",4,"8"
"19850",876,7357,7413,7525.025,"Set8_thinned_4",4,"8"
"19851",880,7369,7430,7549.025,"Set8_thinned_4",4,"8"
"19852",884,7383,7444,7562.05,"Set8_thinned_4",4,"8"
"19853",888,7392.95,7459,7573.1,"Set8_thinned_4",4,"8"
"19854",892,7401,7473.5,7587.075,"Set8_thinned_4",4,"8"
"19855",896,7412,7489,7600.05,"Set8_thinned_4",4,"8"
"19856",900,7419,7505,7610.075,"Set8_thinned_4",4,"8"
"19857",904,7427.95,7520,7620.05,"Set8_thinned_4",4,"8"
"19858",908,7436,7536,7630,"Set8_thinned_4",4,"8"
"19859",912,7445,7551,7638.025,"Set8_thinned_4",4,"8"
"19860",916,7454.975,7565,7646.05,"Set8_thinned_4",4,"8"
"19861",920,7465,7581,7654,"Set8_thinned_4",4,"8"
"19862",924,7480.95,7594.5,7666,"Set8_thinned_4",4,"8"
"19863",928,7500.975,7608,7679,"Set8_thinned_4",4,"8"
"19864",932,7520,7623,7693,"Set8_thinned_4",4,"8"
"19865",936,7575,7641,7711,"Set8_thinned_4",4,"8"
"19866",940,7603.975,7656,7723,"Set8_thinned_4",4,"8"
"19867",944,7608,7663,7726,"Set8_thinned_4",4,"8"
"19868",948,7613.975,7667.5,7730.025,"Set8_thinned_4",4,"8"
"19869",952,7616,7670,7733,"Set8_thinned_4",4,"8"
"19870",956,7619,7672,7736,"Set8_thinned_4",4,"8"
"19871",960,7622,7674,7738,"Set8_thinned_4",4,"8"
"19872",964,7624,7677,7740,"Set8_thinned_4",4,"8"
"19873",968,7625.975,7679,7741.025,"Set8_thinned_4",4,"8"
"19874",972,7627,7681,7743.025,"Set8_thinned_4",4,"8"
"19875",976,7630,7683,7747.025,"Set8_thinned_4",4,"8"
"19876",980,7632,7686,7750,"Set8_thinned_4",4,"8"
"19877",984,7634,7688,7752,"Set8_thinned_4",4,"8"
"19878",988,7636.975,7690,7754,"Set8_thinned_4",4,"8"
"19879",992,7637.975,7693,7756.025,"Set8_thinned_4",4,"8"
"19880",996,7639.975,7695,7757.05,"Set8_thinned_4",4,"8"
"19881",1000,7641,7698,7760,"Set8_thinned_4",4,"8"
"19882",1004,7642,7700,7762,"Set8_thinned_4",4,"8"
"19883",1008,7643.975,7702,7763,"Set8_thinned_4",4,"8"
"19884",1012,7645.975,7704,7766.025,"Set8_thinned_4",4,"8"
"19885",1016,7647,7706,7768,"Set8_thinned_4",4,"8"
"19886",1020,7649,7708,7770.025,"Set8_thinned_4",4,"8"
"19887",1024,7652,7711,7772.025,"Set8_thinned_4",4,"8"
"19888",1028,7656,7713,7774.025,"Set8_thinned_4",4,"8"
"19889",1032,7659,7716,7778,"Set8_thinned_4",4,"8"
"19890",1036,7662.975,7719,7781,"Set8_thinned_4",4,"8"
"19891",1040,7667.975,7722,7783.05,"Set8_thinned_4",4,"8"
"19892",1044,7672,7726,7788,"Set8_thinned_4",4,"8"
"19893",1048,7684,7737.5,7798.05,"Set8_thinned_4",4,"8"
"19894",1052,7700.975,7752,7830,"Set8_thinned_4",4,"8"
"19895",1056,7714.975,7768,7842.025,"Set8_thinned_4",4,"8"
"19896",1060,7728.975,7783,7853.025,"Set8_thinned_4",4,"8"
"19897",1064,7739,7798,7863.1,"Set8_thinned_4",4,"8"
"19898",1068,7748.95,7811.5,7877.025,"Set8_thinned_4",4,"8"
"19899",1072,7757.925,7826,7891.025,"Set8_thinned_4",4,"8"
"19900",1076,7769,7842,7908.025,"Set8_thinned_4",4,"8"
"19901",1080,7792,7856,7926,"Set8_thinned_4",4,"8"
"19902",1084,7800.975,7866,7935.05,"Set8_thinned_4",4,"8"
"19903",1088,7810,7875,7944,"Set8_thinned_4",4,"8"
"19904",1092,7817.975,7883,7954.05,"Set8_thinned_4",4,"8"
"19905",1096,7824.975,7891,7960.05,"Set8_thinned_4",4,"8"
"19906",1100,7831.975,7898.5,7966.05,"Set8_thinned_4",4,"8"
"19907",1104,7838.95,7907,7971.025,"Set8_thinned_4",4,"8"
"19908",1108,7843.975,7915,7975,"Set8_thinned_4",4,"8"
"19909",1112,7851.95,7922,7980,"Set8_thinned_4",4,"8"
"19910",1116,7858,7929,7985,"Set8_thinned_4",4,"8"
"19911",1120,7861.975,7936,7988.025,"Set8_thinned_4",4,"8"
"19912",1124,7867.975,7944,7993,"Set8_thinned_4",4,"8"
"19913",1128,7873,7951.5,7997,"Set8_thinned_4",4,"8"
"19914",1132,7880.975,7959.5,8000,"Set8_thinned_4",4,"8"
"19915",1136,7888.975,7968,8006,"Set8_thinned_4",4,"8"
"19916",1140,7909.975,7976,8011,"Set8_thinned_4",4,"8"
"19917",1144,7937.975,7987,8031.05,"Set8_thinned_4",4,"8"
"19918",1148,7950,8005,8202.05,"Set8_thinned_4",4,"8"
"19919",1152,7956.975,8016,8307.05,"Set8_thinned_4",4,"8"
"19920",1156,7959,8027,8346.175,"Set8_thinned_4",4,"8"
"19921",1160,7962,8039,8402.175,"Set8_thinned_4",4,"8"
"19922",1164,7965,8051,8423.075,"Set8_thinned_4",4,"8"
"19923",1168,7968.975,8064,8449.425,"Set8_thinned_4",4,"8"
"19924",1172,7970.975,8075,8492.325,"Set8_thinned_4",4,"8"
"19925",1176,7972,8088,8527.025,"Set8_thinned_4",4,"8"
"19926",1180,7975,8100,8557.075,"Set8_thinned_4",4,"8"
"19927",1184,7977,8112,8598.15,"Set8_thinned_4",4,"8"
"19928",1188,7978.975,8124,8655.325,"Set8_thinned_4",4,"8"
"19929",1192,7982,8136,8726.15,"Set8_thinned_4",4,"8"
"19930",1196,7985,8150,8757.375,"Set8_thinned_4",4,"8"
"19931",1200,7987,8164.5,8776.275,"Set8_thinned_4",4,"8"
"19932",1204,7989.975,8176.5,8803.05,"Set8_thinned_4",4,"8"
"19933",0,-69,-69,-67,"Set8_thinned_5",5,"8"
"19934",4,-54,-36,33.075,"Set8_thinned_5",5,"8"
"19935",8,-39.025,-4,72,"Set8_thinned_5",5,"8"
"19936",12,-25,27,109.025,"Set8_thinned_5",5,"8"
"19937",16,-10.025,58,158,"Set8_thinned_5",5,"8"
"19938",20,6,91,208,"Set8_thinned_5",5,"8"
"19939",24,26.975,122,261,"Set8_thinned_5",5,"8"
"19940",28,62,161,301.05,"Set8_thinned_5",5,"8"
"19941",32,93,193.5,348,"Set8_thinned_5",5,"8"
"19942",36,110.975,225,373.025,"Set8_thinned_5",5,"8"
"19943",40,127.975,254,393.025,"Set8_thinned_5",5,"8"
"19944",44,148,283,406.025,"Set8_thinned_5",5,"8"
"19945",48,165.975,311,419.025,"Set8_thinned_5",5,"8"
"19946",52,180.95,342,430,"Set8_thinned_5",5,"8"
"19947",56,209.975,374,445,"Set8_thinned_5",5,"8"
"19948",60,237.9,406,459.025,"Set8_thinned_5",5,"8"
"19949",64,267.975,436.5,478,"Set8_thinned_5",5,"8"
"19950",68,325,467,501,"Set8_thinned_5",5,"8"
"19951",72,469.95,690,1113.025,"Set8_thinned_5",5,"8"
"19952",76,582,1000.5,1951.3,"Set8_thinned_5",5,"8"
"19953",80,724.925,1207.5,2290.15,"Set8_thinned_5",5,"8"
"19954",84,831.875,1354.5,2437.15,"Set8_thinned_5",5,"8"
"19955",88,927.8,1491.5,2576.075,"Set8_thinned_5",5,"8"
"19956",92,1003,1623,2652.525,"Set8_thinned_5",5,"8"
"19957",96,1068.95,1753.5,2732.175,"Set8_thinned_5",5,"8"
"19958",100,1139.875,1874.5,2795.425,"Set8_thinned_5",5,"8"
"19959",104,1209.975,2004.5,2871.3,"Set8_thinned_5",5,"8"
"19960",108,1270,2129.5,2921.175,"Set8_thinned_5",5,"8"
"19961",112,1332.95,2254,2974.075,"Set8_thinned_5",5,"8"
"19962",116,1390.675,2382,3020.225,"Set8_thinned_5",5,"8"
"19963",120,1472.6,2511.5,3073.025,"Set8_thinned_5",5,"8"
"19964",124,1594.75,2644,3115.05,"Set8_thinned_5",5,"8"
"19965",128,1723.725,2774.5,3153.125,"Set8_thinned_5",5,"8"
"19966",132,1790.925,2904.5,3204.025,"Set8_thinned_5",5,"8"
"19967",136,1908.95,3039.5,3249.025,"Set8_thinned_5",5,"8"
"19968",140,2220.95,3170,3302.025,"Set8_thinned_5",5,"8"
"19969",144,3113.925,3301,3381.025,"Set8_thinned_5",5,"8"
"19970",148,3345.95,3512,3675.05,"Set8_thinned_5",5,"8"
"19971",152,3463.975,3602,3733.05,"Set8_thinned_5",5,"8"
"19972",156,3570.975,3678,3771.075,"Set8_thinned_5",5,"8"
"19973",160,3651,3757,3828.025,"Set8_thinned_5",5,"8"
"19974",164,3695.975,3796,3891.1,"Set8_thinned_5",5,"8"
"19975",168,3730,3824,3930.05,"Set8_thinned_5",5,"8"
"19976",172,3759,3852,3960.025,"Set8_thinned_5",5,"8"
"19977",176,3785,3877,3973.05,"Set8_thinned_5",5,"8"
"19978",180,3805.975,3904,3996.1,"Set8_thinned_5",5,"8"
"19979",184,3825.975,3930,4021.025,"Set8_thinned_5",5,"8"
"19980",188,3847.975,3956,4049.025,"Set8_thinned_5",5,"8"
"19981",192,3879.95,3985,4077.05,"Set8_thinned_5",5,"8"
"19982",196,3910.975,4014.5,4122,"Set8_thinned_5",5,"8"
"19983",200,3940.975,4051,4297.075,"Set8_thinned_5",5,"8"
"19984",204,3962,4076,4419.025,"Set8_thinned_5",5,"8"
"19985",208,3981,4100,4467.125,"Set8_thinned_5",5,"8"
"19986",212,3994.975,4121,4490,"Set8_thinned_5",5,"8"
"19987",216,4007.9,4144.5,4516.225,"Set8_thinned_5",5,"8"
"19988",220,4015.975,4168,4557.275,"Set8_thinned_5",5,"8"
"19989",224,4027.975,4191,4591.05,"Set8_thinned_5",5,"8"
"19990",228,4039.975,4215.5,4599.15,"Set8_thinned_5",5,"8"
"19991",232,4050.975,4238.5,4622.125,"Set8_thinned_5",5,"8"
"19992",236,4059.975,4263,4639.05,"Set8_thinned_5",5,"8"
"19993",240,4068.975,4286,4647.125,"Set8_thinned_5",5,"8"
"19994",244,4076.975,4311,4662.075,"Set8_thinned_5",5,"8"
"19995",248,4093.85,4337,4675,"Set8_thinned_5",5,"8"
"19996",252,4101.975,4360.5,4685.025,"Set8_thinned_5",5,"8"
"19997",256,4112.875,4384.5,4700.175,"Set8_thinned_5",5,"8"
"19998",260,4126.95,4409,4713.025,"Set8_thinned_5",5,"8"
"19999",264,4136.975,4432,4727.025,"Set8_thinned_5",5,"8"
"20000",268,4144.975,4456,4735.025,"Set8_thinned_5",5,"8"
"20001",272,4152.975,4480.5,4742.05,"Set8_thinned_5",5,"8"
"20002",276,4162.975,4505,4750.025,"Set8_thinned_5",5,"8"
"20003",280,4179.75,4527,4758.075,"Set8_thinned_5",5,"8"
"20004",284,4189.75,4550.5,4766.025,"Set8_thinned_5",5,"8"
"20005",288,4199.825,4574,4776,"Set8_thinned_5",5,"8"
"20006",292,4208.9,4598,4786.075,"Set8_thinned_5",5,"8"
"20007",296,4219.925,4622,4796.05,"Set8_thinned_5",5,"8"
"20008",300,4230.975,4645,4808,"Set8_thinned_5",5,"8"
"20009",304,4262.925,4670,4818.025,"Set8_thinned_5",5,"8"
"20010",308,4285.95,4694,4832.025,"Set8_thinned_5",5,"8"
"20011",312,4303.925,4718,4841.125,"Set8_thinned_5",5,"8"
"20012",316,4321.825,4743,4855,"Set8_thinned_5",5,"8"
"20013",320,4379.65,4767,4871.075,"Set8_thinned_5",5,"8"
"20014",324,4432.975,4791,4893.05,"Set8_thinned_5",5,"8"
"20015",328,4497.75,4815,4915,"Set8_thinned_5",5,"8"
"20016",332,4658.7,4837,4937,"Set8_thinned_5",5,"8"
"20017",336,4858.975,4894,5048.025,"Set8_thinned_5",5,"8"
"20018",340,4897.975,4973,5177.125,"Set8_thinned_5",5,"8"
"20019",344,4940.925,5050,5239.025,"Set8_thinned_5",5,"8"
"20020",348,4977.95,5128,5285.05,"Set8_thinned_5",5,"8"
"20021",352,5017.9,5206,5324,"Set8_thinned_5",5,"8"
"20022",356,5089.9,5282.5,5364,"Set8_thinned_5",5,"8"
"20023",360,5260.875,5356.5,5434,"Set8_thinned_5",5,"8"
"20024",364,5338,5406,5497.025,"Set8_thinned_5",5,"8"
"20025",368,5360.95,5427,5538.025,"Set8_thinned_5",5,"8"
"20026",372,5378,5447,5554.025,"Set8_thinned_5",5,"8"
"20027",376,5394,5467,5565,"Set8_thinned_5",5,"8"
"20028",380,5407.975,5488,5575.025,"Set8_thinned_5",5,"8"
"20029",384,5422.975,5508,5587.05,"Set8_thinned_5",5,"8"
"20030",388,5435.975,5527.5,5602.025,"Set8_thinned_5",5,"8"
"20031",392,5452.975,5548,5620,"Set8_thinned_5",5,"8"
"20032",396,5464,5568,5641.025,"Set8_thinned_5",5,"8"
"20033",400,5484.975,5587,5664.025,"Set8_thinned_5",5,"8"
"20034",404,5534.925,5607.5,5685.025,"Set8_thinned_5",5,"8"
"20035",408,5594,5629,5710,"Set8_thinned_5",5,"8"
"20036",412,5600.975,5638,5718.1,"Set8_thinned_5",5,"8"
"20037",416,5605,5646,5732,"Set8_thinned_5",5,"8"
"20038",420,5609,5653,5741.025,"Set8_thinned_5",5,"8"
"20039",424,5613,5660,5756,"Set8_thinned_5",5,"8"
"20040",428,5616.975,5667,5763.025,"Set8_thinned_5",5,"8"
"20041",432,5619,5674,5775.025,"Set8_thinned_5",5,"8"
"20042",436,5621.975,5679,5782.025,"Set8_thinned_5",5,"8"
"20043",440,5624.975,5684,5788.025,"Set8_thinned_5",5,"8"
"20044",444,5628.975,5689,5795,"Set8_thinned_5",5,"8"
"20045",448,5632.95,5695,5804,"Set8_thinned_5",5,"8"
"20046",452,5634,5700,5809,"Set8_thinned_5",5,"8"
"20047",456,5637.975,5706,5813.05,"Set8_thinned_5",5,"8"
"20048",460,5639.975,5711,5821.025,"Set8_thinned_5",5,"8"
"20049",464,5643,5717.5,5831,"Set8_thinned_5",5,"8"
"20050",468,5646,5723,5841,"Set8_thinned_5",5,"8"
"20051",472,5650.975,5730,5851.025,"Set8_thinned_5",5,"8"
"20052",476,5655.975,5736,5861.025,"Set8_thinned_5",5,"8"
"20053",480,5663.975,5743,5872,"Set8_thinned_5",5,"8"
"20054",484,5678,5758,5891,"Set8_thinned_5",5,"8"
"20055",488,5692,5775,5912.1,"Set8_thinned_5",5,"8"
"20056",492,5699.975,5790,5932.025,"Set8_thinned_5",5,"8"
"20057",496,5708.95,5805,5942.1,"Set8_thinned_5",5,"8"
"20058",500,5712.975,5820.5,5953,"Set8_thinned_5",5,"8"
"20059",504,5720,5835,5965.025,"Set8_thinned_5",5,"8"
"20060",508,5726.975,5848,5973.025,"Set8_thinned_5",5,"8"
"20061",512,5731.975,5859,5979.025,"Set8_thinned_5",5,"8"
"20062",516,5737.975,5868,5992.025,"Set8_thinned_5",5,"8"
"20063",520,5743,5878,6003.025,"Set8_thinned_5",5,"8"
"20064",524,5750.9,5889,6012.075,"Set8_thinned_5",5,"8"
"20065",528,5756.975,5898,6024,"Set8_thinned_5",5,"8"
"20066",532,5766.975,5907,6036,"Set8_thinned_5",5,"8"
"20067",536,5774,5917,6049.025,"Set8_thinned_5",5,"8"
"20068",540,5785.9,5928,6066.05,"Set8_thinned_5",5,"8"
"20069",544,5792,5939,6081,"Set8_thinned_5",5,"8"
"20070",548,5797,5951.5,6096,"Set8_thinned_5",5,"8"
"20071",552,5805,5967,6110.025,"Set8_thinned_5",5,"8"
"20072",556,5854.975,5998,6134.05,"Set8_thinned_5",5,"8"
"20073",560,5896.975,6028,6149.025,"Set8_thinned_5",5,"8"
"20074",564,5932,6060.5,6166.025,"Set8_thinned_5",5,"8"
"20075",568,5965,6093,6198.05,"Set8_thinned_5",5,"8"
"20076",572,5994.975,6128,6240.025,"Set8_thinned_5",5,"8"
"20077",576,6051,6179,6293.025,"Set8_thinned_5",5,"8"
"20078",580,6114.95,6247,6365.025,"Set8_thinned_5",5,"8"
"20079",584,6159,6319.5,6424.025,"Set8_thinned_5",5,"8"
"20080",588,6185.95,6390,6477.05,"Set8_thinned_5",5,"8"
"20081",592,6210.925,6460,6545,"Set8_thinned_5",5,"8"
"20082",596,6254.825,6519,6623,"Set8_thinned_5",5,"8"
"20083",600,6273.975,6530,6628,"Set8_thinned_5",5,"8"
"20084",604,6291.95,6538,6633.025,"Set8_thinned_5",5,"8"
"20085",608,6305,6546,6639.025,"Set8_thinned_5",5,"8"
"20086",612,6323.95,6554.5,6643,"Set8_thinned_5",5,"8"
"20087",616,6341.975,6562.5,6650,"Set8_thinned_5",5,"8"
"20088",620,6351.95,6569.5,6655.05,"Set8_thinned_5",5,"8"
"20089",624,6364.9,6576,6661,"Set8_thinned_5",5,"8"
"20090",628,6373,6583,6664.025,"Set8_thinned_5",5,"8"
"20091",632,6386,6590,6669.025,"Set8_thinned_5",5,"8"
"20092",636,6396.925,6597.5,6675.025,"Set8_thinned_5",5,"8"
"20093",640,6410.8,6604,6683,"Set8_thinned_5",5,"8"
"20094",644,6430.925,6614,6692,"Set8_thinned_5",5,"8"
"20095",648,6458,6625.5,6697,"Set8_thinned_5",5,"8"
"20096",652,6480.975,6637.5,6704.025,"Set8_thinned_5",5,"8"
"20097",656,6506.975,6648,6710,"Set8_thinned_5",5,"8"
"20098",660,6533.95,6662,6718,"Set8_thinned_5",5,"8"
"20099",664,6550,6677,6725.025,"Set8_thinned_5",5,"8"
"20100",668,6572.975,6691.5,6734.025,"Set8_thinned_5",5,"8"
"20101",672,6588.975,6705,6767.025,"Set8_thinned_5",5,"8"
"20102",676,6604.975,6715.5,6783.05,"Set8_thinned_5",5,"8"
"20103",680,6619,6724,6798.025,"Set8_thinned_5",5,"8"
"20104",684,6631.975,6731.5,6813.125,"Set8_thinned_5",5,"8"
"20105",688,6640.95,6738,6828,"Set8_thinned_5",5,"8"
"20106",692,6648.975,6745,6836.1,"Set8_thinned_5",5,"8"
"20107",696,6661.975,6753,6848,"Set8_thinned_5",5,"8"
"20108",700,6672.975,6761.5,6852.025,"Set8_thinned_5",5,"8"
"20109",704,6680,6770,6857.025,"Set8_thinned_5",5,"8"
"20110",708,6688.9,6777,6862,"Set8_thinned_5",5,"8"
"20111",712,6694.975,6786,6867.025,"Set8_thinned_5",5,"8"
"20112",716,6704.975,6794,6873.025,"Set8_thinned_5",5,"8"
"20113",720,6711,6802,6881,"Set8_thinned_5",5,"8"
"20114",724,6720,6810,6890,"Set8_thinned_5",5,"8"
"20115",728,6726.95,6819,6897.025,"Set8_thinned_5",5,"8"
"20116",732,6733,6829,6905,"Set8_thinned_5",5,"8"
"20117",736,6741,6839,6914,"Set8_thinned_5",5,"8"
"20118",740,6751.975,6848,6925.025,"Set8_thinned_5",5,"8"
"20119",744,6759,6857,6938,"Set8_thinned_5",5,"8"
"20120",748,6783,6869.5,6953,"Set8_thinned_5",5,"8"
"20121",752,6806,6895,6974,"Set8_thinned_5",5,"8"
"20122",756,6821,6919,6997,"Set8_thinned_5",5,"8"
"20123",760,6832.975,6941,7025,"Set8_thinned_5",5,"8"
"20124",764,6846.975,6963,7053.025,"Set8_thinned_5",5,"8"
"20125",768,6863,6984,7088,"Set8_thinned_5",5,"8"
"20126",772,6874,6994,7095,"Set8_thinned_5",5,"8"
"20127",776,6885.95,7002,7099,"Set8_thinned_5",5,"8"
"20128",780,6889.975,7010,7103.025,"Set8_thinned_5",5,"8"
"20129",784,6899.925,7017,7108,"Set8_thinned_5",5,"8"
"20130",788,6903,7022,7111,"Set8_thinned_5",5,"8"
"20131",792,6909.975,7028,7114.025,"Set8_thinned_5",5,"8"
"20132",796,6916.975,7036,7118,"Set8_thinned_5",5,"8"
"20133",800,6923.975,7043,7121,"Set8_thinned_5",5,"8"
"20134",804,6927.975,7050,7123,"Set8_thinned_5",5,"8"
"20135",808,6931.975,7057,7126,"Set8_thinned_5",5,"8"
"20136",812,6936,7064,7128,"Set8_thinned_5",5,"8"
"20137",816,6942,7071,7131,"Set8_thinned_5",5,"8"
"20138",820,6948.975,7079,7133.025,"Set8_thinned_5",5,"8"
"20139",824,6954.975,7087,7137.025,"Set8_thinned_5",5,"8"
"20140",828,6960,7094,7140,"Set8_thinned_5",5,"8"
"20141",832,6966,7101,7143,"Set8_thinned_5",5,"8"
"20142",836,6971,7109,7147,"Set8_thinned_5",5,"8"
"20143",840,6978.975,7117,7151,"Set8_thinned_5",5,"8"
"20144",844,6985,7127,7156,"Set8_thinned_5",5,"8"
"20145",848,7039,7162,7242.05,"Set8_thinned_5",5,"8"
"20146",852,7090,7196,7281.05,"Set8_thinned_5",5,"8"
"20147",856,7134.975,7232,7312,"Set8_thinned_5",5,"8"
"20148",860,7175.975,7267,7334,"Set8_thinned_5",5,"8"
"20149",864,7200.975,7303,7360,"Set8_thinned_5",5,"8"
"20150",868,7249,7340,7397.025,"Set8_thinned_5",5,"8"
"20151",872,7317,7372,7432.025,"Set8_thinned_5",5,"8"
"20152",876,7331,7384,7463,"Set8_thinned_5",5,"8"
"20153",880,7342,7398,7480.025,"Set8_thinned_5",5,"8"
"20154",884,7348,7411,7503,"Set8_thinned_5",5,"8"
"20155",888,7355,7424,7520.025,"Set8_thinned_5",5,"8"
"20156",892,7361,7438,7534.025,"Set8_thinned_5",5,"8"
"20157",896,7366.925,7450,7548.025,"Set8_thinned_5",5,"8"
"20158",900,7371.9,7464,7556,"Set8_thinned_5",5,"8"
"20159",904,7377,7479,7562,"Set8_thinned_5",5,"8"
"20160",908,7382.975,7492,7569.025,"Set8_thinned_5",5,"8"
"20161",912,7388.95,7507,7577,"Set8_thinned_5",5,"8"
"20162",916,7396,7522,7585,"Set8_thinned_5",5,"8"
"20163",920,7400.95,7536,7591.025,"Set8_thinned_5",5,"8"
"20164",924,7405.975,7550,7599.025,"Set8_thinned_5",5,"8"
"20165",928,7410,7565,7608,"Set8_thinned_5",5,"8"
"20166",932,7423.925,7580,7619,"Set8_thinned_5",5,"8"
"20167",936,7432,7598,7634,"Set8_thinned_5",5,"8"
"20168",940,7443,7609,7641,"Set8_thinned_5",5,"8"
"20169",944,7453,7613,7643.025,"Set8_thinned_5",5,"8"
"20170",948,7463.975,7615,7648,"Set8_thinned_5",5,"8"
"20171",952,7473.975,7618,7649,"Set8_thinned_5",5,"8"
"20172",956,7482.975,7621,7651,"Set8_thinned_5",5,"8"
"20173",960,7489.95,7623,7652.025,"Set8_thinned_5",5,"8"
"20174",964,7498,7625,7654,"Set8_thinned_5",5,"8"
"20175",968,7505.975,7627,7655,"Set8_thinned_5",5,"8"
"20176",972,7513,7629,7656.025,"Set8_thinned_5",5,"8"
"20177",976,7520,7631,7658,"Set8_thinned_5",5,"8"
"20178",980,7527,7633,7659,"Set8_thinned_5",5,"8"
"20179",984,7535,7635,7661.025,"Set8_thinned_5",5,"8"
"20180",988,7544,7637,7663.025,"Set8_thinned_5",5,"8"
"20181",992,7552,7640,7666,"Set8_thinned_5",5,"8"
"20182",996,7562.975,7643,7669,"Set8_thinned_5",5,"8"
"20183",1000,7572,7646,7672,"Set8_thinned_5",5,"8"
"20184",1004,7584,7652,7679,"Set8_thinned_5",5,"8"
"20185",1008,7595,7661,7692,"Set8_thinned_5",5,"8"
"20186",1012,7604.975,7668,7702.05,"Set8_thinned_5",5,"8"
"20187",1016,7614,7674,7715,"Set8_thinned_5",5,"8"
"20188",1020,7622.975,7680,7725,"Set8_thinned_5",5,"8"
"20189",1024,7631.975,7687.5,7738,"Set8_thinned_5",5,"8"
"20190",1028,7639,7695,7750,"Set8_thinned_5",5,"8"
"20191",1032,7645.975,7703,7763,"Set8_thinned_5",5,"8"
"20192",1036,7653,7710,7775,"Set8_thinned_5",5,"8"
"20193",1040,7660,7718,7791,"Set8_thinned_5",5,"8"
"20194",1044,7666,7727,7805.025,"Set8_thinned_5",5,"8"
"20195",1048,7678,7740,7824.025,"Set8_thinned_5",5,"8"
"20196",1052,7691,7753,7859.05,"Set8_thinned_5",5,"8"
"20197",1056,7699,7764,7884.075,"Set8_thinned_5",5,"8"
"20198",1060,7708.975,7774,7896,"Set8_thinned_5",5,"8"
"20199",1064,7718.95,7785,7905.075,"Set8_thinned_5",5,"8"
"20200",1068,7724.975,7794,7918,"Set8_thinned_5",5,"8"
"20201",1072,7733,7803,7919.025,"Set8_thinned_5",5,"8"
"20202",1076,7737.975,7812,7923.075,"Set8_thinned_5",5,"8"
"20203",1080,7742.975,7820,7933,"Set8_thinned_5",5,"8"
"20204",1084,7747.975,7829,7937.05,"Set8_thinned_5",5,"8"
"20205",1088,7751.975,7839,7943,"Set8_thinned_5",5,"8"
"20206",1092,7757,7848,7945.025,"Set8_thinned_5",5,"8"
"20207",1096,7760.975,7857,7949.05,"Set8_thinned_5",5,"8"
"20208",1100,7766,7867,7955.025,"Set8_thinned_5",5,"8"
"20209",1104,7770.975,7876,7958.05,"Set8_thinned_5",5,"8"
"20210",1108,7775,7886,7964.025,"Set8_thinned_5",5,"8"
"20211",1112,7780,7896,7968.025,"Set8_thinned_5",5,"8"
"20212",1116,7786,7905,7972,"Set8_thinned_5",5,"8"
"20213",1120,7791,7914,7977,"Set8_thinned_5",5,"8"
"20214",1124,7798,7923,7981.025,"Set8_thinned_5",5,"8"
"20215",1128,7806,7932,7986.025,"Set8_thinned_5",5,"8"
"20216",1132,7816,7941,7992,"Set8_thinned_5",5,"8"
"20217",1136,7825.925,7950,7999,"Set8_thinned_5",5,"8"
"20218",1140,7853.975,7960,8006,"Set8_thinned_5",5,"8"
"20219",1144,7891,7974,8020.025,"Set8_thinned_5",5,"8"
"20220",1148,7937.95,7996,8173.125,"Set8_thinned_5",5,"8"
"20221",1152,7945.975,8009,8304.1,"Set8_thinned_5",5,"8"
"20222",1156,7948,8022,8367.15,"Set8_thinned_5",5,"8"
"20223",1160,7953.95,8032,8402.2,"Set8_thinned_5",5,"8"
"20224",1164,7956,8045,8434.025,"Set8_thinned_5",5,"8"
"20225",1168,7959.975,8057,8477.075,"Set8_thinned_5",5,"8"
"20226",1172,7962.95,8068,8522.05,"Set8_thinned_5",5,"8"
"20227",1176,7963.975,8079,8538.2,"Set8_thinned_5",5,"8"
"20228",1180,7965,8091,8571.325,"Set8_thinned_5",5,"8"
"20229",1184,7968,8102.5,8600.05,"Set8_thinned_5",5,"8"
