"","RSL","RSLer_up_2sd","Age","Age_up_er_2sd","RSLError","AgeError","AgeCE","model","removalID"
"12734",-8.78881981474215,0.237561572714875,7419.5375,69.5374999999995,0.118780786357437,34.7687499999997,-5469.5375,"Set5_thinned_9","_9"
"12735",-8.82881627785359,0.237820941656317,7428.525,73.5250000000005,0.118910470828158,36.7625000000003,-5478.525,"Set5_thinned_9","_9"
"12736",-8.86881100300439,0.238081103461464,7438.0125,79.0124999999998,0.119040551730732,39.5062499999999,-5488.0125,"Set5_thinned_9","_9"
"12737",-8.90882520225255,0.238340754124787,7447.5125,82.5374999999995,0.119170377062393,41.2687499999997,-5497.5125,"Set5_thinned_9","_9"
"12738",-8.9488330221449,0.238603083921152,7452.0125,83.0374999999995,0.119301541960576,41.5187499999997,-5502.0125,"Set5_thinned_9","_9"
"12739",-8.98884554719763,0.238866170805872,7457.5,84.5249999999996,0.119433085402936,42.2624999999998,-5507.5,"Set5_thinned_9","_9"
"12740",-9.02885334017494,0.239129335885537,7462.9875,86.0124999999998,0.119564667942769,43.0062499999999,-5512.9875,"Set5_thinned_9","_9"
"12741",-9.0688767785705,0.239391766680057,7465.5,85.5249999999996,0.119695883340028,42.7624999999998,-5515.5,"Set5_thinned_9","_9"
"12742",-9.10890857146811,0.239655907839277,7469,86,0.119827953919638,43,-5519,"Set5_thinned_9","_9"
"12743",-9.1489329928169,0.239920838831195,7473.975,86.0249999999996,0.119960419415598,43.0124999999998,-5523.975,"Set5_thinned_9","_9"
"12744",-9.1889724383953,0.240185645046355,7478.5,86.5249999999996,0.120092822523178,43.2624999999998,-5528.5,"Set5_thinned_9","_9"
"12745",-9.22900094274285,0.240451380221475,7482.975,86.0249999999996,0.120225690110737,43.0124999999998,-5532.975,"Set5_thinned_9","_9"
"12746",-9.26904652494414,0.240717295150259,7486,87,0.120358647575129,43.5,-5536,"Set5_thinned_9","_9"
"12747",-9.30909190927366,0.240984657535622,7490,87.0249999999996,0.120492328767811,43.5124999999998,-5540,"Set5_thinned_9","_9"
"12748",-9.34912884197975,0.241253171990659,7492.5125,86.5625,0.120626585995329,43.28125,-5542.5125,"Set5_thinned_9","_9"
"12749",-9.38918887383584,0.241522145739952,7496.9875,86.0124999999998,0.120761072869976,43.0062499999999,-5546.9875,"Set5_thinned_9","_9"
"12750",-9.42925178828705,0.241790645436647,7500.5,85.5249999999996,0.120895322718324,42.7624999999998,-5550.5,"Set5_thinned_9","_9"
"12751",-9.46932949872693,0.242059986945209,7504.025,85.0250000000005,0.121029993472605,42.5125000000003,-5554.025,"Set5_thinned_9","_9"
"12752",-9.50939756959811,0.242330298152242,7510,85,0.121165149076121,42.5,-5560,"Set5_thinned_9","_9"
"12753",-9.54947461783906,0.242601087223439,7513.5125,84.5124999999998,0.121300543611719,42.2562499999999,-5563.5125,"Set5_thinned_9","_9"
"12754",-9.58955435423038,0.242871887010993,7517.9875,85.0124999999998,0.121435943505496,42.5062499999999,-5567.9875,"Set5_thinned_9","_9"
"12755",-9.62964811374514,0.243143924945414,7521.9875,85.0124999999998,0.121571962472707,42.5062499999999,-5571.9875,"Set5_thinned_9","_9"
"12756",-9.66974214398405,0.243415322384812,7525.0125,84.0124999999998,0.121707661192406,42.0062499999999,-5575.0125,"Set5_thinned_9","_9"
"12757",-9.70984369103008,0.243687677542066,7529.4875,83.5375000000004,0.121843838771033,41.7687500000002,-5579.4875,"Set5_thinned_9","_9"
"12758",-9.74995427047613,0.243960426596305,7535.9875,81.0375000000004,0.121980213298153,40.5187500000002,-5585.9875,"Set5_thinned_9","_9"
"12759",-9.79006084531787,0.244234586016894,7540.5125,80.5124999999998,0.122117293008447,40.2562499999999,-5590.5125,"Set5_thinned_9","_9"
"12760",-9.83016995908742,0.244508499281325,7547.9875,79.0375000000004,0.122254249640663,39.5187500000002,-5597.9875,"Set5_thinned_9","_9"
"12761",-9.87028905563753,0.244783832873582,7553.0125,78.0124999999998,0.122391916436791,39.0062499999999,-5603.0125,"Set5_thinned_9","_9"
"12762",-9.91042512256223,0.245058515035069,7560.9875,77.0124999999998,0.122529257517535,38.5062499999999,-5610.9875,"Set5_thinned_9","_9"
"12763",-9.95055480672059,0.245333426728836,7574,69,0.122666713364418,34.5,-5624,"Set5_thinned_9","_9"
"12764",-9.99069033720212,0.245609877697559,7585.0125,65.0124999999998,0.12280493884878,32.5062499999999,-5635.0125,"Set5_thinned_9","_9"
"12765",-10.030842159191,0.245886821532044,7596.5,64.5,0.122943410766022,32.25,-5646.5,"Set5_thinned_9","_9"
"12766",-10.0709922794787,0.246165054565742,7610.0125,61.0124999999998,0.123082527282871,30.5062499999999,-5660.0125,"Set5_thinned_9","_9"
"12767",-10.1111418135758,0.246443831787639,7622.5,56.5249999999996,0.123221915893819,28.2624999999998,-5672.5,"Set5_thinned_9","_9"
"12768",-10.1513157623758,0.246721967734236,7634.5125,52.5124999999998,0.123360983867118,26.2562499999999,-5684.5125,"Set5_thinned_9","_9"
"12769",-10.1914922047353,0.24700129400687,7645,50.0249999999996,0.123500647003435,25.0124999999998,-5695,"Set5_thinned_9","_9"
"12770",-10.2316761865593,0.247280559286467,7653.4875,51.5124999999998,0.123640279643233,25.7562499999999,-5703.4875,"Set5_thinned_9","_9"
"12771",-10.2718546959243,0.247560935877794,7663.5125,52.5374999999995,0.123780467938897,26.2687499999997,-5713.5125,"Set5_thinned_9","_9"
"12772",-10.3120478813968,0.247842302608386,7672.475,52.5499999999993,0.123921151304193,26.2749999999996,-5722.475,"Set5_thinned_9","_9"
"12773",-10.3522409804712,0.248124186888437,7678.0125,54.0124999999998,0.124062093444218,27.0062499999999,-5728.0125,"Set5_thinned_9","_9"
"12774",-10.3924476232887,0.248405320378756,7688,58,0.124202660189378,29,-5738,"Set5_thinned_9","_9"
"12775",-10.4326548475975,0.248688091055356,7703,60,0.124344045527678,30,-5753,"Set5_thinned_9","_9"
"12776",-10.4728746321788,0.248969709925729,7723.4875,56.5124999999998,0.124484854962864,28.2562499999999,-5773.4875,"Set5_thinned_9","_9"
"12777",-10.5131014988031,0.249252859927469,7741.0125,59.0124999999998,0.124626429963735,29.5062499999999,-5791.0125,"Set5_thinned_9","_9"
"12778",-10.5533379781433,0.249536052783737,7755.0125,58.0374999999995,0.124768026391869,29.0187499999997,-5805.0125,"Set5_thinned_9","_9"
"12779",-10.5935890853143,0.249819632110017,7766.5125,59.5124999999998,0.124909816055009,29.7562499999999,-5816.5125,"Set5_thinned_9","_9"
"12780",-10.6338590035356,0.25010315686642,7780.025,63.0250000000005,0.12505157843321,31.5125000000003,-5830.025,"Set5_thinned_9","_9"
"12781",-10.6741519191659,0.250386900511526,7794.9875,68.0124999999998,0.125193450255763,34.0062499999999,-5844.9875,"Set5_thinned_9","_9"
"12782",-10.7144404560226,0.250671784649936,7813.975,72.0249999999996,0.125335892324968,36.0124999999998,-5863.975,"Set5_thinned_9","_9"
"12783",-10.7547243088412,0.250957086125299,7830.475,76.5249999999996,0.12547854306265,38.2624999999998,-5880.475,"Set5_thinned_9","_9"
"12784",-10.7950298464344,0.251243402524494,7851.5,74.5,0.125621701262247,37.25,-5901.5,"Set5_thinned_9","_9"
"12785",-10.8353430183545,0.251529350405133,7861,74,0.125764675202567,37,-5911,"Set5_thinned_9","_9"
"12786",-10.8756734266605,0.251816138535096,7868.525,71.5250000000005,0.125908069267548,35.7625000000003,-5918.525,"Set5_thinned_9","_9"
"12787",-10.9160126423941,0.252102713837107,7878.5125,71.5124999999998,0.126051356918553,35.7562499999999,-5928.5125,"Set5_thinned_9","_9"
"12788",-10.9563563350793,0.252390783296611,7885.9875,70.0124999999998,0.126195391648305,35.0062499999999,-5935.9875,"Set5_thinned_9","_9"
"12789",-10.9967203181088,0.252678630541328,7891.5,69.5,0.126339315270664,34.75,-5941.5,"Set5_thinned_9","_9"
"12790",-11.0371008013587,0.252966662164834,7897,68,0.126483331082417,34,-5947,"Set5_thinned_9","_9"
"12791",-11.0774938465004,0.253255992680246,7902.9875,68.0124999999998,0.126627996340123,34.0062499999999,-5952.9875,"Set5_thinned_9","_9"
"12792",-11.1179177621307,0.253545854560403,7906.0125,68.0124999999998,0.126772927280201,34.0062499999999,-5956.0125,"Set5_thinned_9","_9"
"12793",-11.158334909318,0.253835624256292,7912.475,65.5499999999993,0.126917812128146,32.7749999999996,-5962.475,"Set5_thinned_9","_9"
"12794",-11.1987766587858,0.254126639460396,7919.975,64.0249999999996,0.127063319730198,32.0124999999998,-5969.975,"Set5_thinned_9","_9"
"12795",-11.239251264659,0.254415378118518,7925.0125,63.0124999999998,0.127207689059259,31.5062499999999,-5975.0125,"Set5_thinned_9","_9"
"12796",-11.2797340020314,0.254705312180432,7932.4875,61.5124999999998,0.127352656090216,30.7562499999999,-5982.4875,"Set5_thinned_9","_9"
"12797",-11.3202378697652,0.25499529891562,7940,58.0249999999996,0.12749764945781,29.0124999999998,-5990,"Set5_thinned_9","_9"
"12798",-11.3607669017107,0.255286293526185,7946.975,57.0249999999996,0.127643146763093,28.5124999999998,-5996.975,"Set5_thinned_9","_9"
"12799",-11.4013281082187,0.255577148697921,7957.5125,53.5124999999998,0.127788574348961,26.7562499999999,-6007.5125,"Set5_thinned_9","_9"
"12800",-11.441925461511,0.255868280111361,7981.0125,44.0124999999998,0.127934140055681,22.0062499999999,-6031.0125,"Set5_thinned_9","_9"
"12801",-11.4825439261327,0.256160727359076,8068.5125,120.5125,0.128080363679538,60.2562499999999,-6118.5125,"Set5_thinned_9","_9"
"12802",-11.5232160707726,0.256452393994095,8109.625,156.65,0.128226196997048,78.3249999999998,-6159.625,"Set5_thinned_9","_9"
"12803",-11.5639535215929,0.256743986582851,8136.0625,181.0625,0.128371993291426,90.53125,-6186.0625,"Set5_thinned_9","_9"
"12804",-11.6047553881016,0.257037234921,8160.5,202.5,0.1285186174605,101.25,-6210.5,"Set5_thinned_9","_9"
"12805",-0.0662400846272492,0.204665965873144,-68,1,0.102332982936572,0.5,2018,"Set5_thinned_10","10"
"12806",-0.104893215441904,0.20466831111202,2.025,59.025,0.10233415555601,29.5125,1947.975,"Set5_thinned_10","10"
"12807",-0.143719492388326,0.204671931631436,27.025,73.025,0.102335965815718,36.5125,1922.975,"Set5_thinned_10","10"
"12808",-0.182639724313827,0.204677054887775,47.525,81.525,0.102338527443887,40.7625,1902.475,"Set5_thinned_10","10"
"12809",-0.221615312403341,0.204683718773156,71.5,92.525,0.102341859386578,46.2625,1878.5,"Set5_thinned_10","10"
"12810",-0.260639661327093,0.204691949905544,103,107.025,0.102345974952772,53.5125,1847,"Set5_thinned_10","10"
"12811",-0.299700102144335,0.204701953556597,141.975,119.025,0.102350976778298,59.5125,1808.025,"Set5_thinned_10","10"
"12812",-0.338791868278743,0.204713567704262,377.15,269.175,0.102356783852131,134.5875,1572.85,"Set5_thinned_10","10"
"12813",-0.377915319228109,0.204726775272363,491.4875,315.5625,0.102363387636182,157.78125,1458.5125,"Set5_thinned_10","10"
"12814",-0.417056468411638,0.204741612855972,561.1625,341.3125,0.102370806427986,170.65625,1388.8375,"Set5_thinned_10","10"
"12815",-0.45622432416646,0.20475801290416,613.4875,350.5375,0.10237900645208,175.26875,1336.5125,"Set5_thinned_10","10"
"12816",-0.495409203875332,0.204776035641867,659.0625,354.0625,0.102388017820934,177.03125,1290.9375,"Set5_thinned_10","10"
"12817",-0.53460780135734,0.204795767712425,705.4875,355.5375,0.102397883856213,177.76875,1244.5125,"Set5_thinned_10","10"
"12818",-0.573830657162773,0.204817176428343,750.525,352.525,0.102408588214172,176.2625,1199.475,"Set5_thinned_10","10"
"12819",-0.61306881112592,0.204840184858502,790.4875,350.5125,0.102420092429251,175.25625,1159.5125,"Set5_thinned_10","10"
"12820",-0.652317568969122,0.204864806458356,857.775,323.275,0.102432403229178,161.6375,1092.225,"Set5_thinned_10","10"
"12821",-0.691579698389712,0.204890922067773,927.4875,296.5875,0.102445461033887,148.29375,1022.5125,"Set5_thinned_10","10"
"12822",-0.730856632570166,0.204918791718702,1168.9875,111.0375,0.102459395859351,55.51875,781.0125,"Set5_thinned_10","10"
"12823",-0.770139539675085,0.204948354519139,1401.0125,168.0125,0.102474177259569,84.00625,548.9875,"Set5_thinned_10","10"
"12824",-0.809438668511325,0.204979550566062,1624.4625,327.5875,0.102489775283031,163.79375,325.5375,"Set5_thinned_10","10"
"12825",-0.848747938921355,0.205012218418618,1734.4875,324.5125,0.102506109209309,162.25625,215.5125,"Set5_thinned_10","10"
"12826",-0.888066087170909,0.205046619911645,1802,290.025,0.102523309955822,145.0125,148,"Set5_thinned_10","10"
"12827",-0.927394879143879,0.205082651125821,1862.0125,256.0125,0.102541325562911,128.00625,87.9875,"Set5_thinned_10","10"
"12828",-0.966732040488423,0.205120211452415,1915.475,230.575,0.102560105726207,115.2875,34.5249999999999,"Set5_thinned_10","10"
"12829",-1.00607647501722,0.205159301171078,1964,217.025,0.102579650585539,108.5125,-14,"Set5_thinned_10","10"
"12830",-1.04543076451517,0.205199879545667,2028.5125,193.5125,0.102599939772833,96.75625,-78.5125,"Set5_thinned_10","10"
"12831",-1.08478835645408,0.205242115064093,2148,139,0.102621057532047,69.5,-198,"Set5_thinned_10","10"
"12832",-1.12415820283692,0.205286034854572,2204.9625,129.0625,0.102643017427286,64.53125,-254.9625,"Set5_thinned_10","10"
"12833",-1.16353591820517,0.205331539863568,2241.025,141.05,0.102665769931784,70.5250000000001,-291.025,"Set5_thinned_10","10"
"12834",-1.20291941070076,0.205378852001541,2270.0375,145.0375,0.102689426000771,72.51875,-320.0375,"Set5_thinned_10","10"
"12835",-1.24230847546427,0.205427414708054,2293.475,142.525,0.102713707354027,71.2625,-343.475,"Set5_thinned_10","10"
"12836",-1.2817059596852,0.205477547997197,2311.0625,144.0625,0.102738773998599,72.03125,-361.0625,"Set5_thinned_10","10"
"12837",-1.3211165532239,0.205529485012618,2329.0125,150.0375,0.102764742506309,75.0187500000002,-379.0125,"Set5_thinned_10","10"
"12838",-1.36052268735723,0.205582632622529,2350.95,155.05,0.102791316311264,77.5250000000001,-400.95,"Set5_thinned_10","10"
"12839",-1.39994793549604,0.205637515470592,2372.9875,160.0375,0.102818757735296,80.01875,-422.9875,"Set5_thinned_10","10"
"12840",-1.43936344978758,0.20569436529138,2397.475,168.525,0.10284718264569,84.2625,-447.475,"Set5_thinned_10","10"
"12841",-1.47879206138159,0.205752273673303,2433.0125,174.0375,0.102876136836652,87.0187500000002,-483.0125,"Set5_thinned_10","10"
"12842",-1.51823344193618,0.205811973953084,2630,152.025,0.102905986976542,76.0125,-680,"Set5_thinned_10","10"
"12843",-1.55768358137318,0.205872933378898,3128.95,322.05,0.102936466689449,161.025,-1178.95,"Set5_thinned_10","10"
"12844",-1.59713184957183,0.205935889606835,3289.5125,301.5375,0.102967944803417,150.76875,-1339.5125,"Set5_thinned_10","10"
"12845",-1.636585102226,0.206000154915569,3676.9875,128.0375,0.103000077457784,64.01875,-1726.9875,"Set5_thinned_10","10"
"12846",-1.67604218078631,0.206065671508062,3789.0625,107.0875,0.103032835754031,53.54375,-1839.0625,"Set5_thinned_10","10"
"12847",-1.715507259815,0.206133167956779,3831.5,115.5,0.10306658397839,57.75,-1881.5,"Set5_thinned_10","10"
"12848",-1.75497430655552,0.206202026021923,3849.525,110.525,0.103101013010961,55.2625,-1899.525,"Set5_thinned_10","10"
"12849",-1.79444857250232,0.206272604091972,3867.525,108.55,0.103136302045986,54.2750000000001,-1917.525,"Set5_thinned_10","10"
"12850",-1.83393213838099,0.206344345519505,3889.9625,109.0625,0.103172172759753,54.53125,-1939.9625,"Set5_thinned_10","10"
"12851",-1.87342190395881,0.206417648485005,3910,111,0.103208824242502,55.5,-1960,"Set5_thinned_10","10"
"12852",-1.91291351821687,0.206492228638503,3937.5,112.525,0.103246114319252,56.2625,-1987.5,"Set5_thinned_10","10"
"12853",-1.95240095786172,0.206568076068006,3964.4875,111.6125,0.103284038034003,55.8062499999999,-2014.4875,"Set5_thinned_10","10"
"12854",-1.99189609376849,0.206645818425689,4011.5125,106.5125,0.103322909212845,53.2562499999999,-2061.5125,"Set5_thinned_10","10"
"12855",-2.03140556029881,0.206725588210067,4126.525,183.525000000001,0.103362794105033,91.7625000000003,-2176.525,"Set5_thinned_10","10"
"12856",-2.07091927099239,0.206806335582626,4174.5125,213.5625,0.103403167791313,106.78125,-2224.5125,"Set5_thinned_10","10"
"12857",-2.11042877355854,0.206888665651928,4222.025,245.025000000001,0.103444332825964,122.5125,-2272.025,"Set5_thinned_10","10"
"12858",-2.14994184633414,0.206972425686191,4243.55,250.55,0.103486212843096,125.275,-2293.55,"Set5_thinned_10","10"
"12859",-2.18945778827475,0.207057692849871,4281.1,274.125,0.103528846424936,137.0625,-2331.1,"Set5_thinned_10","10"
"12860",-2.22898122678997,0.207144552571472,4302.0125,281.0125,0.103572276285736,140.50625,-2352.0125,"Set5_thinned_10","10"
"12861",-2.26851053168524,0.207232670369058,4320.0125,288.0125,0.103616335184529,144.00625,-2370.0125,"Set5_thinned_10","10"
"12862",-2.30804310350978,0.207322052148747,4340.525,297.55,0.103661026074374,148.775,-2390.525,"Set5_thinned_10","10"
"12863",-2.34757532683058,0.207412600429055,4357.025,307.025000000001,0.103706300214527,153.5125,-2407.025,"Set5_thinned_10","10"
"12864",-2.38711456141646,0.207504763324332,4368.0625,310.0625,0.103752381662166,155.03125,-2418.0625,"Set5_thinned_10","10"
"12865",-2.42665687071268,0.207598666410635,4379.5375,312.5625,0.103799333205318,156.28125,-2429.5375,"Set5_thinned_10","10"
"12866",-2.46620188523766,0.207694138263013,4393.475,315.525,0.103847069131506,157.7625,-2443.475,"Set5_thinned_10","10"
"12867",-2.50575312568744,0.207791007615541,4403.5375,315.5875,0.103895503807771,157.79375,-2453.5375,"Set5_thinned_10","10"
"12868",-2.54530865389689,0.207889274484867,4415.5125,319.5125,0.103944637242434,159.75625,-2465.5125,"Set5_thinned_10","10"
"12869",-2.58486589308232,0.207988781701428,4427,319.075,0.103994390850714,159.5375,-2477,"Set5_thinned_10","10"
"12870",-2.62442405907661,0.208089385119057,4437.475,319.525,0.104044692559528,159.7625,-2487.475,"Set5_thinned_10","10"
"12871",-2.66398849134636,0.208190996620324,4448.5125,316.537499999999,0.104095498310162,158.26875,-2498.5125,"Set5_thinned_10","10"
"12872",-2.70355258585582,0.208294805111982,4462.025,313.025000000001,0.104147402555991,156.5125,-2512.025,"Set5_thinned_10","10"
"12873",-2.74312405287036,0.208399869411019,4473.9875,313.0375,0.10419993470551,156.51875,-2523.9875,"Set5_thinned_10","10"
"12874",-2.78270301009587,0.208506564130137,4485.025,310.05,0.104253282065069,155.025,-2535.025,"Set5_thinned_10","10"
"12875",-2.82227674740415,0.208614272528961,4499.4875,306.5625,0.104307136264481,153.28125,-2549.4875,"Set5_thinned_10","10"
"12876",-2.86185507818679,0.208723599764046,4511.975,304.025,0.104361799882023,152.0125,-2561.975,"Set5_thinned_10","10"
"12877",-2.90143968870813,0.208833844173647,4524.8625,301.1375,0.104416922086824,150.56875,-2574.8625,"Set5_thinned_10","10"
"12878",-2.94102844687779,0.208945396095721,4538.4875,297.5125,0.10447269804786,148.75625,-2588.4875,"Set5_thinned_10","10"
"12879",-2.98060883362861,0.209058741541898,4552.925,290.1,0.104529370770949,145.05,-2602.925,"Set5_thinned_10","10"
"12880",-3.02020150032113,0.209173400939701,4571.975,281.049999999999,0.104586700469851,140.525,-2621.975,"Set5_thinned_10","10"
"12881",-3.05979372991707,0.209289582949052,4590.475,270.549999999999,0.104644791474526,135.275,-2640.475,"Set5_thinned_10","10"
"12882",-3.09939283592317,0.209406901642736,4607.425,264.6,0.104703450821368,132.3,-2657.425,"Set5_thinned_10","10"
"12883",-3.13899693086748,0.209525205881639,4625.475,256.65,0.10476260294082,128.325,-2675.475,"Set5_thinned_10","10"
"12884",-3.17859453547185,0.209645619399639,4656.9625,241.1125,0.104822809699819,120.55625,-2706.9625,"Set5_thinned_10","10"
"12885",-3.21820388139805,0.209766703233614,4683.475,227.525,0.104883351616807,113.7625,-2733.475,"Set5_thinned_10","10"
"12886",-3.25781424211893,0.209889071918983,4709.5125,217.5125,0.104944535959492,108.75625,-2759.5125,"Set5_thinned_10","10"
"12887",-3.29742296197092,0.210013159206805,4746.4125,196.6375,0.105006579603402,98.3187499999999,-2796.4125,"Set5_thinned_10","10"
"12888",-3.33703465266569,0.210138951719821,4813.925,150.075,0.105069475859911,75.0374999999999,-2863.925,"Set5_thinned_10","10"
"12889",-3.37665710742223,0.210265223875356,5005.9875,140.0125,0.105132611937678,70.0062499999999,-3055.9875,"Set5_thinned_10","10"
"12890",-3.41627942629465,0.210394093167265,5081.025,161.025000000001,0.105197046583632,80.5125000000003,-3131.025,"Set5_thinned_10","10"
"12891",-3.45589618234605,0.210523425388232,5127.9875,161.0625,0.105261712694116,80.53125,-3177.9875,"Set5_thinned_10","10"
"12892",-3.49552571839776,0.210654048312732,5161.0375,152.112499999999,0.105327024156366,76.0562499999996,-3211.0375,"Set5_thinned_10","10"
"12893",-3.53515290705099,0.210785856688967,5199.05,151.05,0.105392928344484,75.5250000000001,-3249.05,"Set5_thinned_10","10"
"12894",-3.57478488005029,0.210919201808734,5249,136,0.105459600904367,68,-3299,"Set5_thinned_10","10"
"12895",-3.614423910141,0.211053429439792,5331.4875,106.5125,0.105526714719896,53.2562499999999,-3381.4875,"Set5_thinned_10","10"
"12896",-3.65405825285584,0.211188839031337,5413.0875,77.0875000000005,0.105594419515668,38.5437500000003,-3463.0875,"Set5_thinned_10","10"
"12897",-3.69369657046178,0.211325629122016,5443.0125,87.0124999999998,0.105662814561008,43.5062499999999,-3493.0125,"Set5_thinned_10","10"
"12898",-3.73333688836358,0.211463189622731,5457.0125,87.0124999999998,0.105731594811366,43.5062499999999,-3507.0125,"Set5_thinned_10","10"
"12899",-3.77298803254535,0.211603099788507,5471.025,87.0250000000005,0.105801549894253,43.5125000000003,-3521.025,"Set5_thinned_10","10"
"12900",-3.81262998492304,0.211743878023249,5483.5,85.5,0.105871939011625,42.75,-3533.5,"Set5_thinned_10","10"
"12901",-3.85228633529151,0.211886306858055,5495.95,84.0500000000002,0.105943153429028,42.0250000000001,-3545.95,"Set5_thinned_10","10"
"12902",-3.89194362218664,0.212029126960562,5506.4875,84.5375000000004,0.106014563480281,42.2687500000002,-3556.4875,"Set5_thinned_10","10"
"12903",-3.93160746315728,0.212173444855262,5520.4875,80.5625,0.106086722427631,40.28125,-3570.4875,"Set5_thinned_10","10"
"12904",-3.9712672443149,0.212319289543618,5533.5,80.5249999999996,0.106159644771809,40.2624999999998,-3583.5,"Set5_thinned_10","10"
"12905",-4.01092904055511,0.212466475555256,5550.475,78.5249999999996,0.106233237777628,39.2624999999998,-3600.475,"Set5_thinned_10","10"
"12906",-4.05059460495857,0.212614713201802,5578.5,70.5249999999996,0.106307356600901,35.2624999999998,-3628.5,"Set5_thinned_10","10"
"12907",-4.09027076109725,0.212763981074634,5633,39.0249999999996,0.106381990537317,19.5124999999998,-3683,"Set5_thinned_10","10"
"12908",-4.12993948761138,0.212914617530598,5640.525,42.5250000000005,0.106457308765299,21.2625000000003,-3690.525,"Set5_thinned_10","10"
"12909",-4.16961271213194,0.21306672778903,5645.5125,44.5124999999998,0.106533363894515,22.2562499999999,-3695.5125,"Set5_thinned_10","10"
"12910",-4.20929046798498,0.213220203233603,5650.5,45.5,0.106610101616802,22.75,-3700.5,"Set5_thinned_10","10"
"12911",-4.24896874111894,0.213373961452371,5655,47,0.106686980726186,23.5,-3705,"Set5_thinned_10","10"
"12912",-4.28864299047437,0.213529269913523,5657.0125,47.0124999999998,0.106764634956761,23.5062499999999,-3707.0125,"Set5_thinned_10","10"
"12913",-4.32833060028867,0.213685653953488,5660,48,0.106842826976744,24,-3710,"Set5_thinned_10","10"
"12914",-4.36801654388181,0.213842640336971,5662.5,48.5,0.106921320168485,24.25,-3712.5,"Set5_thinned_10","10"
"12915",-4.40770474821028,0.214001439169544,5666.5,49.5249999999996,0.107000719584772,24.7624999999998,-3716.5,"Set5_thinned_10","10"
"12916",-4.44739466670381,0.214160969362505,5669,50.0249999999996,0.107080484681253,25.0124999999998,-3719,"Set5_thinned_10","10"
"12917",-4.48709335703477,0.214321636161853,5671.9875,50.0124999999998,0.107160818080926,25.0062499999999,-3721.9875,"Set5_thinned_10","10"
"12918",-4.52678719030665,0.214483738447723,5675.5,51.5,0.107241869223861,25.75,-3725.5,"Set5_thinned_10","10"
"12919",-4.56647934065688,0.214648011056278,5680.025,53.0250000000005,0.107324005528139,26.5125000000003,-3730.025,"Set5_thinned_10","10"
"12920",-4.60618072710288,0.214812690178754,5684.0375,54.0374999999995,0.107406345089377,27.0187499999997,-3734.0375,"Set5_thinned_10","10"
"12921",-4.6458861287913,0.214978415519205,5689.5,55.5249999999996,0.107489207759603,27.7624999999998,-3739.5,"Set5_thinned_10","10"
"12922",-4.68559423774515,0.215145525415654,5692.5625,54.5625,0.107572762707827,27.28125,-3742.5625,"Set5_thinned_10","10"
"12923",-4.72530304447772,0.215314018964171,5698.5375,57.5374999999995,0.107657009482085,28.7687499999997,-3748.5375,"Set5_thinned_10","10"
"12924",-4.76501735009886,0.215483074776465,5707,63,0.107741537388232,31.5,-3757,"Set5_thinned_10","10"
"12925",-4.80473416001047,0.215653520670714,5715,63,0.107826760335357,31.5,-3765,"Set5_thinned_10","10"
"12926",-4.84444923784697,0.215825276925985,5735.5125,69.5124999999998,0.107912638462993,34.7562499999999,-3785.5125,"Set5_thinned_10","10"
"12927",-4.88416717713747,0.215997847320476,5748,70.0249999999996,0.107998923660238,35.0124999999998,-3798,"Set5_thinned_10","10"
"12928",-4.92387958802753,0.216171657274587,5761.0125,74.0124999999998,0.108085828637294,37.0062499999999,-3811.0125,"Set5_thinned_10","10"
"12929",-4.96359991248558,0.21634572940892,5775,78,0.10817286470446,39,-3825,"Set5_thinned_10","10"
"12930",-5.00332497681968,0.216521782933058,5789,85,0.108260891466529,42.5,-3839,"Set5_thinned_10","10"
"12931",-5.0430531578727,0.216698629207674,5809.5,90.5,0.108349314603837,45.25,-3859.5,"Set5_thinned_10","10"
"12932",-5.08277624892292,0.216876595538832,5829.025,98.0250000000005,0.108438297769416,49.0125000000003,-3879.025,"Set5_thinned_10","10"
"12933",-5.12251139769256,0.217055789220129,5845.5,103.525,0.108527894610065,51.7624999999998,-3895.5,"Set5_thinned_10","10"
"12934",-5.16224687890678,0.217237079822263,5856.0125,106.0125,0.108618539911131,53.0062499999999,-3906.0125,"Set5_thinned_10","10"
"12935",-5.20198264816154,0.217418164199581,5868.9875,109.0125,0.10870908209979,54.5062499999999,-3918.9875,"Set5_thinned_10","10"
"12936",-5.24172332661432,0.217600439256275,5879.5,109.5,0.108800219628137,54.75,-3929.5,"Set5_thinned_10","10"
"12937",-5.28146433883463,0.21778315427362,5891.4875,113.5125,0.10889157713681,56.7562499999999,-3941.4875,"Set5_thinned_10","10"
"12938",-5.32120862296544,0.217967644832263,5901.025,116.025000000001,0.108983822416131,58.0125000000003,-3951.025,"Set5_thinned_10","10"
"12939",-5.36095463284799,0.218153061530742,5914.475,120.525,0.109076530765371,60.2624999999998,-3964.475,"Set5_thinned_10","10"
"12940",-5.4007001995195,0.218339356422423,5927.925,123.075,0.109169678211211,61.5374999999999,-3977.925,"Set5_thinned_10","10"
"12941",-5.44044997505515,0.218526948178349,5941.4875,122.5375,0.109263474089174,61.2687500000002,-3991.4875,"Set5_thinned_10","10"
"12942",-5.48020110604912,0.218716098080434,5960.5,127.55,0.109358049040217,63.7750000000001,-4010.5,"Set5_thinned_10","10"
"12943",-5.51995879565215,0.218905279715578,5984.5,131.55,0.109452639857789,65.7750000000001,-4034.5,"Set5_thinned_10","10"
