"","sampleID","LAT","MLWS","MLWN","MHWN","MHWS","HAT","model","IM","time","scaledto","range","tidalrangechange"
"565","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"566","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"567","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"568","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"569","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"570","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"571","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"572","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"573","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"574","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"575","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"576","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"577","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"578","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"579","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"580","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"581","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"582","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"583","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"584","GR/19/C1",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)","LAT to HAT",8,"UTide",0.0972727896935194,-0.125846543973318
"585","GR/19/C1",-0.335538882917142,-0.146074092535691,-0.130552739204674,0.0961801527721534,0.126731842033484,0.311474346137561,"Sulzbach et al. (2023)","LAT to HAT",8.5,"UTide",0.272805934569174,0.0496866009023372
"586","GR/19/C1",-0.335538882917142,-0.146074092535691,-0.130552739204674,0.0961801527721534,0.126731842033484,0.311474346137561,"Sulzbach et al. (2023)","LAT to HAT",8.5,"UTide",0.272805934569174,0.0496866009023372
