component,RSL,RSLsd,yearBP,siteID,model_ranking
1,-67924.7216081208,2160.14236979799,12993,2,0
1,-69023.4072693507,2157.1110699962,13088,2,0
1,-70195.4417815721,2156.44369288716,13179,2,0
1,-76476.8455092149,2170.92109771458,13555,2,0
1,-76858.1938456937,2171.97416164334,13574,2,0
1,-76939.2145295481,2172.19399941923,13578,2,0
1,-78057.1625595449,2175.03670281914,13632,2,0
1,-111556.991421414,2471.65774379445,17580,2,0
1,-98500.9113795918,2263.04686663846,14573,2,0
1,-113160.286937215,2149.79464700759,18408,2,0
1,358.681407533586,1573.01472633387,-68,3,0
1,407.100977231283,1566.30832268752,14,3,0
1,420.671542998869,1568.5035063916,43,3,0
1,429.863804162946,1571.40757517528,65.5,3,0
1,437.38116332842,1574.91450725296,86.5125,3,0
1,443.707495750394,1578.95899417729,106.975,3,0
1,452.570592735894,1587.44471343706,143.5,3,0
1,460.687489355914,1621.70959796435,261.05,3,0
1,454.799959743395,1639.01462327824,314.525,3,0
1,446.808434118982,1652.23248699437,354.925,3,0
1,438.635508366395,1662.48206259824,386.4875,3,0
1,426.761329266243,1674.59002613291,424.5125,3,0
1,415.629544733092,1684.15288550712,455.475,3,0
1,401.903076546267,1694.37529795879,489.9125,3,0
1,379.830563721713,1708.28169423824,540.0125,3,0
1,359.10329675721,1719.26089713621,583.5125,3,0
1,305.528896993026,1740.96949091949,688.9375,3,0
1,225.927319900598,1759.85911376744,847.125,3,0
1,134.612152805086,1763.29256922397,1074,3,0
1,86.7735574455,1753.2070600078,1254.55,3,0
1,53.5837957244366,1737.89361781604,1438.0125,3,0
1,40.5439333044924,1731.56368863227,1516.4625,3,0
1,29.9186735600233,1727.38672575037,1574.9625,3,0
1,15.8500547925942,1723.39275894013,1641.5375,3,0
1,-0.959378662984818,1720.3830947662,1706.475,3,0
1,-45.9512809324078,1717.21916204585,1831.4875,3,0
1,-163.905217298307,1719.23403873262,2025.0375,3,0
1,-454.774448869284,1729.81155880765,2292.0375,3,0
1,-752.304231367074,1730.92303511055,2489.5125,3,0
1,-874.221890175715,1728.02093465446,2566.0125,3,0
1,-959.550257634837,1724.9940714672,2620.5,3,0
1,-1027.77482684562,1722.10670054013,2665.525,3,0
1,-1097.11802403536,1718.88549769815,2713.5,3,0
1,-1148.82127481792,1716.40640341451,2751.4125,3,0
1,-1206.09533287724,1713.73071637159,2796.5125,3,0
1,-1256.91766067781,1711.58622038143,2840.475,3,0
1,-1312.37821920868,1709.76740173833,2895,3,0
1,-1421.14403208299,1709.911093365,3050.05,3,0
1,-1451.9297129754,1711.90355577736,3136.4625,3,0
1,-1460.11759946123,1712.72995031755,3176.9625,3,0
1,-1466.37647144543,1713.38905195709,3241.4625,3,0
1,-1466.16536758328,1712.8748427816,3303.5,3,0
1,-1463.86001593107,1711.91046164942,3340.9625,3,0
1,-1461.16364896158,1710.76937086256,3370.9375,3,0
1,-1458.5386978914,1709.59426568477,3395.5,3,0
1,-1455.1690594852,1707.97355274031,3424,3,0
1,-1452.12240826758,1706.38572962585,3448.3625,3,0
1,-1448.54021009617,1704.34780827197,3476.475,3,0
1,-1444.65279509267,1701.88425677525,3507.4875,3,0
1,-1439.99766633287,1698.46974962052,3547.35,3,0
1,-1435.43477964588,1694.32127754558,3593.4875,3,0
1,-1433.00115776574,1691.46336311623,3624.9875,3,0
1,-1431.40810692171,1689.01006445771,3652.4375,3,0
1,-1430.68402040936,1687.52051234077,3669.4875,3,0
1,-1429.92439598497,1684.99859688344,3699.3875,3,0
1,-1429.78538640169,1683.22804371188,3721.4625,3,0
1,-1429.91343491664,1681.96435808383,3737.95,3,0
1,-1430.18767123343,1680.89547504188,3752.4875,3,0
1,-1430.89869962446,1679.3356940969,3774.9125,3,0
1,-1432.4027822502,1677.39736054314,3805.4375,3,0
1,-1433.92456034804,1676.08271042762,3828.4875,3,0
1,-1436.18559136987,1674.66825163183,3856.425,3,0
1,-1438.27013297612,1673.6958613931,3878.425,3,0
1,-1441.6295691682,1672.54327878466,3909.325,3,0
1,-1448.92362223566,1671.09032887184,3964.9625,3,0
1,-1466.07391398307,1670.27805907795,4062.9625,3,0
1,-1484.07311212923,1670.71288764604,4137.85,3,0
1,-1500.532795351,1671.25706012678,4191.45,3,0
1,-1513.63436542172,1671.61522852798,4227.425,3,0
1,-1536.6417559688,1672.01008044217,4280.9125,3,0
1,-1557.24460576056,1672.13190568398,4321.525,3,0
1,-1576.08306299243,1672.09208639064,4354.4125,3,0
1,-1594.39042908838,1671.94743571135,4383.425,3,0
1,-1611.45555054583,1671.74068849471,4408.3875,3,0
1,-1631.02196093695,1671.43879997666,4435,3,0
1,-1645.07378139114,1671.18877838518,4453,3,0
1,-1671.68593742978,1670.65881793526,4484.975,3,0
1,-1698.9675596836,1670.0595375995,4515.375,3,0
1,-1720.00998164481,1669.56960427027,4537.4625,3,0
1,-1749.21873821877,1668.85998959406,4566.475,3,0
1,-1784.09001301229,1667.97732450303,4599,3,0
1,-1838.44405887555,1666.53676998763,4645.975,3,0
1,-1894.35267200833,1664.97560424932,4690.4875,3,0
1,-2037.74667604174,1660.57573813743,4791.55,3,0
1,-2327.56098614493,1650.35308354526,4958.525,3,0
1,-2503.60842712922,1644.17589285407,5045.05,3,0
1,-2568.23406125,1642.08219407536,5074.9875,3,0
1,-2624.67112536449,1640.36378376161,5100.5125,3,0
1,-2668.48516314151,1639.11008753306,5119.9875,3,0
1,-2714.00804684404,1637.88878605658,5139.95,3,0
1,-2768.38853884349,1636.54595486456,5163.4875,3,0
1,-2856.34284638148,1634.66041544298,5201,3,0
1,-2909.66020771489,1633.69840260614,5223.5,3,0
1,-2950.18476674194,1633.06166284535,5240.525,3,0
1,-2981.16147519508,1632.63057423446,5253.5125,3,0
1,-3003.83618762298,1632.34578865459,5263.0125,3,0
1,-3026.48189116456,1632.08735799099,5272.5,3,0
1,-3051.50157024385,1631.83195582045,5282.9875,3,0
1,-3064.64201924438,1631.71055061467,5288.5,3,0
1,-3083.6932331631,1631.5499243463,5296.5,3,0
1,-3105.12103748554,1631.39091535584,5305.5125,3,0
1,-3153.61399206473,1631.11496373931,5325.9875,3,0
1,-3227.51333378023,1630.91188379751,5357.5,3,0
1,-3256.53027203027,1630.90106875707,5370.0125,3,0
1,-3281.82729792735,1630.92193469331,5381,3,0
1,-3294.44886286044,1630.9426060515,5386.5125,3,0
1,-3306.90703693265,1630.96954316901,5391.975,3,0
1,-3314.94801396318,1630.99023446578,5395.5125,3,0
1,-3334.09454142815,1631.05006590952,5403.975,3,0
1,-3348.71187429177,1631.10546444734,5410.475,3,0
1,-3368.81728941249,1631.19477578836,5419.475,3,0
1,-3382.18625432206,1631.26227868878,5425.5,3,0
1,-3389.9731713878,1631.30448323009,5429.025,3,0
1,-3406.37118264195,1631.40011693223,5436.4875,3,0
1,-3416.17364268098,1631.46145823946,5440.975,3,0
1,-3428.15359786153,1631.54049692579,5446.4875,3,0
1,-3436.85719314497,1631.60071413069,5450.5125,3,0
1,-3452.97451838665,1631.71790610122,5458.0125,3,0
1,-3466.83464274835,1631.82430398169,5464.5125,3,0
1,-3477.37358632078,1631.90840700421,5469.4875,3,0
1,-3504.673211243,1632.13821212538,5482.5125,3,0
1,-3535.49574901443,1632.41470659415,5497.475,3,0
1,-3560.84084817814,1632.65205214022,5510,3,0
1,-3582.74898505351,1632.86150021869,5521,3,0
1,-3620.86022098316,1633.22765295085,5540.55,3,0
1,-3717.81122466037,1634.05987024057,5593,3,0
1,-3880.57299468014,1634.15109577278,5692.025,3,0
1,-3991.23210958857,1632.02054245887,5769.0125,3,0
1,-4048.12744417647,1629.81412253446,5811.9875,3,0
1,-4073.6370742647,1628.53027344292,5832.025,3,0
1,-4097.95498705376,1627.12452653085,5851.575,3,0
1,-4128.10080331611,1625.12692780164,5876.425,3,0
1,-4149.59271359816,1623.52724948204,5894.5625,3,0
1,-4173.93694805354,1621.53827826744,5915.5375,3,0
1,-4197.16857024841,1619.46724784096,5935.9875,3,0
1,-4223.30661823321,1616.94213531146,5959.5125,3,0
1,-4248.7644170532,1614.29672987955,5982.9625,3,0
1,-4274.28346245829,1611.47885767371,6007.0125,3,0
1,-4311.44297181442,1607.13134975281,6043.025,3,0
1,-4354.27165908366,1601.88957515892,6086,3,0
1,-4380.93162299646,1598.59228085206,6113.525,3,0
1,-4409.84627307579,1595.07441243417,6144,3,0
1,-4437.3375201202,1591.86622391084,6173.5,3,0
1,-4484.06202189298,1586.94722714068,6224.4875,3,0
1,-4567.04938565893,1580.72751414701,6315.5375,3,0
1,-4623.51277670171,1578.62939129931,6376,3,0
1,-4647.95780235669,1578.21576371335,6401.5125,3,0
1,-4663.98384933593,1578.08646043473,6417.9875,3,0
1,-4685.19976763753,1578.06939601196,6439.475,3,0
1,-4709.38306709705,1578.23665227794,6463.5,3,0
1,-4719.59201096045,1578.35894618424,6473.4875,3,0
1,-4729.92435868317,1578.51018332552,6483.5,3,0
1,-4738.77614616929,1578.65974715943,6492,3,0
1,-4745.07055533025,1578.77638755637,6498,3,0
1,-4755.09122571722,1578.97807284662,6507.475,3,0
1,-4760.92823983915,1579.10386372301,6512.95,3,0
1,-4769.5887334235,1579.30078739139,6521.0125,3,0
1,-4776.05862814933,1579.4549945768,6526.9875,3,0
1,-4783.71050254721,1579.64450594855,6534,3,0
1,-4791.92582269479,1579.8555205631,6541.4625,3,0
1,-4800.28916460136,1580.0772675542,6548.9875,3,0
1,-4867.88208168279,1582.00251674437,6606.975,3,0
1,-4942.07050307794,1584.0547991975,6664.4875,3,0
1,-5029.75956519367,1586.05014081358,6724.5,3,0
1,-5076.63943847083,1586.89428100546,6753.4875,3,0
1,-5084.20534532284,1587.01657514729,6757.9875,3,0
1,-5099.57678844221,1587.25360325656,6766.9875,3,0
1,-5158.79079263005,1588.03326810697,6800.0125,3,0
1,-5255.01819907594,1588.91544401743,6848.9875,3,0
1,-5321.2578896936,1589.3087017694,6880,3,0
1,-5332.323028591,1589.3610029322,6885,3,0
1,-5337.83975220984,1589.38587359685,6887.475,3,0
1,-5340.13210265385,1589.395902099,6888.5,3,0
1,-5344.6178666167,1589.41516248802,6890.5,3,0
1,-5346.86713390518,1589.42470094118,6891.5,3,0
1,-5347.993362993,1589.42933675624,6892,3,0
1,-5352.50890947785,1589.44793336528,6894,3,0
1,-5355.90672344062,1589.46155914341,6895.5,3,0
1,-5360.42353928648,1589.47926076908,6897.4875,3,0
1,-5362.70248707198,1589.48798254476,6898.4875,3,0
1,-5363.90063155256,1589.49254685845,6899.0125,3,0
1,-5368.44704104261,1589.50944953862,6901,3,0
1,-5371.88936508121,1589.52198283761,6902.5,3,0
1,-5373.03892120812,1589.52609578674,6903,3,0
1,-5377.6188537376,1589.54223728146,6904.9875,3,0
1,-5379.9873516853,1589.55037405287,6906.0125,3,0
1,-5412.78011523187,1589.65186367852,6920.0125,3,0
1,-5499.52207997162,1589.83980668942,6955.4875,3,0
1,-5639.98233679775,1590.03102687952,7009,3,0
1,-5737.87459195033,1590.18242114461,7044,3,0
1,-5756.52849013312,1590.21899193142,7050.4875,3,0
1,-5773.9568994185,1590.25613353367,7056.5,3,0
1,-5794.4170282213,1590.30378745794,7063.5,3,0
1,-5801.84182338789,1590.32226890267,7066.025,3,0
1,-5812.0616330388,1590.34863708121,7069.4875,3,0
1,-5816.57680086,1590.36070650603,7071.0125,3,0
1,-5819.50512656895,1590.36868617882,7072,3,0
1,-5822.47417775914,1590.37680194887,7073,3,0
1,-5825.48409040133,1590.38522752593,7074.0125,3,0
1,-5834.38715358451,1590.41075281527,7077,3,0
1,-5835.91775150318,1590.4152653754,7077.5125,3,0
1,-5840.36567769991,1590.42846742917,7079,3,0
1,-5846.35887355497,1590.44665104205,7081,3,0
1,-5852.32913323492,1590.4652813747,7082.9875,3,0
1,-5856.84456730587,1590.47969080059,7084.4875,3,0
1,-5861.40596651286,1590.49447187661,7086,3,0
1,-5864.42636221088,1590.50444705117,7087,3,0
1,-5870.440250827,1590.52470601125,7088.9875,3,0
1,-5873.50947899884,1590.53522191237,7090,3,0
1,-5884.14798967587,1590.57276082217,7093.5,3,0
1,-5904.13888602797,1590.64772858035,7100.0375,3,0
1,-5986.68780683121,1591.02325969839,7126.5125,3,0
1,-6227.59125887603,1592.79511357713,7199.5,3,0
1,-6473.97938366467,1595.65552959006,7268.5,3,0
1,-6606.2565854257,1597.57763590369,7303.5,3,0
1,-6678.23143306375,1598.72259976407,7322,3,0
1,-6741.64628740214,1599.78464799769,7338,3,0
1,-6812.25655089784,1601.02261980007,7355.5,3,0
1,-6967.9924550564,1603.94455537655,7393,3,0
1,-7062.38063762244,1605.8357420136,7415.05,3,0
1,-7129.74453936517,1607.23846236517,7430.5,3,0
1,-7180.47743488383,1608.32350790272,7441.9875,3,0
1,-7218.42169176554,1609.15104056029,7450.5,3,0
1,-7258.80163530679,1610.04678331473,7459.4875,3,0
1,-7297.45771820378,1610.91878821856,7468.025,3,0
1,-7343.15480044996,1611.96807025427,7478.0375,3,0
1,-7391.37146727601,1613.0971930091,7488.5125,3,0
1,-7426.14410163229,1613.92549470863,7496.0125,3,0
1,-7453.99179831939,1614.59759627773,7501.9875,3,0
1,-7489.2426784304,1615.45946293014,7509.5125,3,0
1,-7524.62889118027,1616.33734172793,7517.025,3,0
1,-7543.36953942152,1616.80755952418,7520.9875,3,0
1,-7571.84400402289,1617.52897196062,7526.9875,3,0
1,-7612.43791813264,1618.57231100396,7535.5,3,0
1,-7648.32702075969,1619.50957603206,7542.9875,3,0
1,-7725.62195224874,1621.57699699854,7559,3,0
1,-7759.63177087298,1622.50833776577,7566,3,0
1,-7779.0617863033,1623.04650239568,7569.9875,3,0
1,-7791.32501307875,1623.38845708132,7572.5,3,0
1,-7808.49510681676,1623.87037380394,7576.0125,3,0
1,-7837.83169725537,1624.70194719513,7582,3,0
1,-7862.33196658175,1625.40456033341,7586.9875,3,0
1,-7879.55836345488,1625.90310195193,7590.4875,3,0
1,-7891.94091656152,1626.26372684987,7593,3,0
1,-7909.21265680576,1626.77010143111,7596.5,3,0
1,-7933.93063972471,1627.50141192124,7601.5,3,0
1,-7951.263176593,1628.01892884146,7605,3,0
1,-7976.06531133177,1628.76645494509,7610,3,0
1,-8003.40192538919,1629.59978503639,7615.5,3,0
1,-8035.6543667349,1630.59606382825,7621.975,3,0
1,-8058.11181669543,1631.29815304377,7626.475,3,0
1,-8120.72914135922,1633.29311306166,7638.9875,3,0
1,-8186.03653582279,1635.43348279667,7651.9875,3,0
1,-8226.40577781107,1636.78774675733,7660,3,0
1,-8266.85880523873,1638.16905742185,7668.0125,3,0
1,-8294.67325554136,1639.13319546299,7673.5125,3,0
1,-8330.06264179852,1640.37669259786,7680.5,3,0
1,-8375.66455634078,1642.00732495571,7689.4875,3,0
1,-8413.85189126013,1643.39742343461,7697,3,0
1,-8454.52120208833,1644.90270460073,7704.9875,3,0
1,-8485.11582373502,1646.05209021994,7710.9875,3,0
1,-8528.5872079758,1647.71020399216,7719.5,3,0
1,-8620.6955631068,1651.32046376391,7737.4875,3,0
1,-8710.76612096047,1654.97772376852,7755.0125,3,0
1,-8764.89259017212,1657.23508953077,7765.5125,3,0
1,-8808.86576408474,1659.10146479906,7774.025,3,0
1,-8868.34282989986,1661.67167811588,7785.5125,3,0
1,-8909.79421928432,1663.49339476247,7793.5,3,0
1,-8982.77750602365,1666.76072429982,7807.525,3,0
1,-9061.0034912345,1670.34504132409,7822.5,3,0
1,-9179.17220435385,1675.91440874118,7845,3,0
1,-9237.17831780575,1678.71340689425,7855.9875,3,0
1,-9284.91586537147,1681.04756036382,7865,3,0
1,-9335.39745373419,1683.54506976577,7874.5,3,0
1,-9377.90925824875,1685.67081171328,7882.475,3,0
1,-9407.43528866302,1687.15897447665,7888,3,0
1,-9452.98278911225,1689.47303209898,7896.5,3,0
1,-9482.46919947863,1690.98261477652,7901.9875,3,0
1,-9522.8088752469,1693.06210229118,7909.475,3,0
1,-9558.06616372848,1694.89268695457,7916,3,0
1,-9587.86175094685,1696.4489324633,7921.5,3,0
1,-9623.16776046762,1698.30350643943,7928,3,0
1,-9661.23725517513,1700.31563400754,7934.9875,3,0
1,-9702.16776884766,1702.49290513158,7942.475,3,0
1,-9746.33630961692,1704.85770141358,7950.525,3,0
1,-9812.43460837845,1708.42462873186,7962.5125,3,0
1,-9937.68367442209,1715.26664709476,7985.025,3,0
1,-10212.9020397002,1730.59680993213,8033.5,3,0
1,-10369.8871577391,1739.45893136067,8060.5,3,0
1,-10482.3397801425,1745.8315958108,8079.5375,3,0
1,-10580.90981988,1751.42148938838,8096.0125,3,0
1,437.543292675167,1575.00402629201,87,3,0
1,-3621.72490275186,1633.23584299055,5541,3,0
1,-4905.56774472771,1583.07555923383,6637,3,0
1,-4573.00493740989,1580.42544305547,6322,3,0
1,447.224124107044,1581.81487223891,120,3,0
1,-1603.51774244383,1671.84432605291,4397,3,0
1,451.219735654071,1585.83088638769,137,3,0
1,-137.2471102993,1718.28159217217,1990,3,0
1,404.054538263008,1566.10297684382,8,3,0
1,-4542.73447462264,1582.16603703416,6289,3,0
1,447.729053720366,1582.27104781863,122,3,0
1,-1430.23339970224,1686.28043303489,3684,3,0
1,-3615.94964044821,1633.18077642931,5538,3,0
1,-5588.81480989791,1589.96583257842,6990,3,0
1,-1504.1915941448,1671.36614256259,4202,3,0
1,446.968164737802,1581.58849799951,119,3,0
1,147.780865892302,1764.2383319244,1035,3,0
1,8.92301545897499,1721.96169269812,1670,3,0
1,-4509.06845423253,1584.69361001764,6252,3,0
1,-4668.9001634703,1578.06764995906,6423,3,0
1,450.91194434138,1646.04328022036,336,3,0
1,441.358542637434,1577.31494750844,99,3,0
1,-5717.92420301074,1590.14654828208,7037,3,0
1,-553.961965984199,1731.50359694281,2361.5,3,0
1,-1726.43598258821,1669.41620010656,4544,3,0
1,-4488.16791075701,1586.55685156988,6229,3,0
1,-397.616050182376,1728.27363215865,2249,3,0
1,129.989734026603,1762.80995895441,1088.5,3,0
1,-1457.71493648598,1670.39367694472,4019.5,3,0
1,-5071.66015598504,1586.81176144054,6750.5,3,0
1,-5079.17358135246,1586.93560799106,6755,3,0
1,-8279.43394133542,1638.603539265,7670.5,3,0
1,-6498.16507873591,1595.98828098215,7275,3,0
1,-2178.52852587868,1655.74474368772,4877.5,3,0
1,-2513.10167908296,1643.86080696654,5049.5,3,0
1,-4961.50736158714,1584.5432577032,6678.5,3,0
1,-8500.49124844186,1646.63519014976,7714,3,0
1,-1465.0386003661,1712.3973321967,3324.5,3,0
1,-4913.36199804489,1583.29070466804,6643,3,0
1,-8515.81237623794,1647.21982263121,7717,3,0
1,171.735221469775,1764.5536762524,971,3,0
1,-4373.21587789943,1599.54451738009,6105.5,3,0
1,-1645.87396515673,1671.17387071645,4454,3,0
1,-1941.4010118125,1663.59609957225,4725.5,3,0
1,-1390.80791078089,1709.08536573408,2995,3,0
1,-4210.03655871749,1618.24928425511,5947.5,3,0
1,318.68172571389,1736.400368543,663.5,3,0
1,-3083.6932331631,1631.5499243463,5296.5,3,0
1,-3127.62800328108,1631.24846863598,5315,3,0
1,-7010.54184513493,1604.78619820851,7403,3,0
1,-3086.07276963536,1631.53109366733,5297.5,3,0
1,-4732.52002815017,1578.55224932479,6486,3,0
1,-5456.11410648143,1589.75780852965,6938,3,0
1,-11292.5087319845,1791.06399666005,8209,3,0
1,-4610.27196417516,1578.97207256453,6362,3,0
1,-18159.8611084656,2140.77128851845,8954,3,0
1,-16294.3336110194,2004.72397505452,8790.5,3,0
1,-28721.0587810066,3840.19458832537,9687,3,0
1,-4628.74680640874,1578.51748910682,6381.5,3,0
1,-3037.21990614245,1631.97385378231,5277,3,0
1,-5200.73059929581,1588.47011859295,6822,3,0
1,-1338.26666813064,1709.22266226716,2924,3,0
1,-9770.96480428195,1706.18299636168,7955,3,0
1,-8133.33188444981,1633.7013493828,7641.5,3,0
1,-4548.67201206926,1581.78437825983,6295.5,3,0
1,141.568909723312,1763.86769314893,1053,3,0
1,-1505.61772149336,1671.40692768409,4206,3,0
1,-1595.7621445707,1671.93314803908,4385.5,3,0
1,-5069.17314722016,1586.7699108018,6749,3,0
1,-9920.76556079648,1714.33666085928,7982,3,0
1,-1087.96173992194,1719.32134849667,2707,3,0
1,-1429.80666394392,1684.05651667685,3711,3,0
1,-3322.85402942915,1631.0132323197,5399,3,0
1,-9973.99270109832,1717.26813920302,7991.5,3,0
1,-96.7415420878679,1717.21332986456,1929,3,0
1,-478.254025918897,1730.32738184441,2309,3,0
1,-988.653047576547,1723.80582371888,2639.5,3,0
1,-1333.98568433803,1709.2953367379,2919,3,0
1,-1454.61470132973,1707.69369592036,3428.5,3,0
1,-1464.23993409472,1670.27445967447,4054,3,0
1,-1464.74542896822,1670.2741572689,4056.5,3,0
1,-3503.60717117507,1632.12898196836,5482,3,0
1,-4530.43068739772,1583.01894731216,6275.5,3,0
1,-4551.41595316865,1581.61461431994,6298.5,3,0
1,-4575.31307457853,1580.31365158751,6324.5,3,0
1,-4899.78231515177,1582.91409441804,6632.5,3,0
1,-4915.32521027233,1583.34438462946,6644.5,3,0
1,-5336.77896171762,1589.38112270767,6887,3,0
1,-5424.66086440673,1589.68377931271,6925,3,0
1,-6137.83784534596,1592.01313105381,7173,3,0
1,-6169.71014058543,1592.27413506618,7182.5,3,0
1,-7590.9504211871,1618.01783501055,7531,3,0
1,-7988.48413067218,1629.14382308085,7612.5,3,0
1,-8055.73970169248,1631.22364849321,7626,3,0
1,-9050.53725149389,1669.8606410958,7820.5,3,0
1,-9793.0256269821,1707.37389222471,7959,3,0
1,-9865.03575889068,1711.28562444341,7972,3,0
1,154.406026816927,1764.49544038113,1016.5,3,0
1,-1160.09974475903,1715.86840292582,2760,3,0
1,-1465.08638241841,1713.28151449554,3219.5,3,0
1,-1441.07239952963,1672.70679471087,3904.5,3,0
1,-1502.96141202096,1671.33020456074,4198.5,3,0
1,-1686.72546981135,1670.33417907192,4502,3,0
1,-2152.67839048058,1656.66101279607,4862.5,3,0
1,-4308.3680663947,1607.50011391306,6040,3,0
1,-4494.0780140264,1586.00861932789,6235.5,3,0
1,-4834.51961441571,1581.03554890033,6579,3,0
1,-4892.14643769246,1582.69882025661,6626.5,3,0
1,-5073.32300152443,1586.83955129684,6751.5,3,0
1,-5070.83018618403,1586.79786434724,6750,3,0
1,-5308.12079570908,1589.24195603772,6874,3,0
1,-5359.31408976624,1589.47503407354,6897,3,0
1,-5406.83443312394,1589.63498895468,6917.5,3,0
1,-5421.07679686742,1589.67441210225,6923.5,3,0
1,-5478.29790764675,1589.8021890813,6947,3,0
1,-5487.01456351951,1589.81816540201,6950.5,3,0
1,-6152.89319915976,1592.13407407452,7177.5,3,0
1,-6244.82350448053,1592.96179198343,7204.5,3,0
1,-6672.34194941865,1598.62643019481,7320.5,3,0
1,-7828.02304528281,1624.4227026814,7580,3,0
1,-8431.664089859,1644.05357116641,7700.5,3,0
1,-9842.82698460855,1710.07543251209,7968,3,0
1,-9867.81515370635,1711.43728204192,7972.5,3,0
1,-10791.2649154742,1763.31875582538,8130.5,3,0
1,-6137.83784534596,1592.01313105381,7173,3,0
1,-1446.65777592454,1711.44851251482,3117,3,0
1,-3897.1173947989,1633.9821801352,5703,3,0
1,-4246.65605665231,1614.52236587368,5981,3,0
1,-5022.76139180735,1585.91094687451,6720,3,0
1,-4755.64943060884,1578.98985746592,6508,3,0
1,-4992.52171509061,1585.26916548855,6700,3,0
1,-6091.48047410278,1591.66617827391,7159,3,0
1,-6137.83784534596,1592.01313105381,7173,3,0
1,228.842365574557,1759.41671181866,841,3,0
1,-3206.51793766348,1630.94354100465,5348.5,3,0
1,-4634.47853642702,1578.40980597659,6387.5,3,0
1,317.391724199522,1736.86861981321,666,3,0
1,270.455345867202,1751.06648611365,757,3,0
1,230.756287772674,1759.1161298495,837,3,0
1,199.850684971083,1762.97610195946,904,3,0
1,36.2318856371567,1729.74355445035,1541,3,0
1,-971.087442466989,1724.53147454225,2628,3,0
1,-1104.80193167878,1718.5183161419,2719,3,0
1,-1450.27973795403,1711.75496841549,3130,3,0
1,-1459.43103049509,1670.33831024255,4029,3,0
1,-1774.21533621196,1668.23072003975,4590,3,0
1,-3389.91803682549,1631.30420549386,5429,3,0
1,-5168.12548413174,1588.13816627786,6805,3,0
1,-5181.40315209888,1588.27972402579,6812,3,0
1,-5183.31683528051,1588.29933286732,6813,3,0
1,-6004.11728484649,1591.11696124363,7132,3,0
1,-7788.88332373556,1623.32025088779,7572,3,0
1,-8115.77842470119,1633.13335776951,7638,3,0
1,-8500.49124844186,1646.63519014976,7714,3,0
1,334.329847845249,1730.35348026331,633,3,0
1,112.529436723795,1760.16005250604,1148,3,0
1,227.888412376866,1759.56354896312,843,3,0
1,-418.446469736286,1728.87903502077,2265,3,0
1,-4998.45933284797,1585.40036823375,6704,3,0
1,-4892.77941608196,1582.71679471243,6627,3,0
1,-5695.35019025626,1590.10965682434,7029,3,0
1,-2167.25986700226,1656.14541853993,4871,3,0
1,-9552.65639289888,1694.61104938941,7915,3,0
1,308.085236667655,1740.11655552795,684,3,0
1,-1466.6674764636,1713.39285287986,3250,3,0
1,-3070.59816942411,1631.65833878597,5291,3,0
1,-4277.41316086892,1611.12296891364,6010,3,0
1,-5493.27134212246,1589.82919632397,6953,3,0
1,-6111.25891894288,1591.80943302088,7165,3,0
1,-8060.7340635499,1631.38059567413,7627,3,0
1,-10455.3990799212,1744.30400939636,8075,3,0
1,-1106.19260888407,1718.45173587997,2720,3,0
1,-1505.25915532466,1671.39671339068,4205,3,0
1,-1523.22723254282,1671.81618656435,4251,3,0
1,-88395.0180859251,2161.31654618187,14082,3,0
1,-93152.6289431525,2147.90601014897,14295,3,0
1,-92295.8822108563,2147.31730473812,14255,3,0
1,-95458.6270563137,2166.29646948881,14408,3,0
1,-95222.1539681884,2162.86674433516,14396,3,0
1,-97905.8543682941,2234.56825156679,14539,3,0
1,-112230.117664856,2153.93141824235,18116,3,0
1,-112387.463307722,2147.47747775026,18174,3,0
1,-113306.076301766,2153.24866993948,18448,3,0
1,-112517.304656082,2144.78752241429,18218,3,0
1,-112393.174743994,2147.31583978956,18176,3,0
1,-113671.349462488,2163.84708896371,18549,3,0
1,-114259.288768237,2185.80320884107,18746,3,0
1,-114333.516323111,2189.32913564219,18783,3,0
1,-114188.631126801,2182.72671675211,18716,3,0
1,-114371.741776509,2191.34610453011,18806,3,0
1,-60616.2807022417,2333.11543182181,12002,3,0
1,-61906.198248165,2207.27632015244,12203,3,0
1,-61701.659047774,2218.70913117016,12170,3,0
1,-66015.325169367,2171.39690422676,12798,3,0
1,-66428.132244464,2168.4935463083,12844,3,0
1,-67924.8996460041,2160.1428332966,12993,3,0
1,-69023.5561929359,2157.11139694406,13088,3,0
1,-70195.5672625164,2156.44391708761,13179,3,0
1,-76476.9072014099,2170.92112572116,13555,3,0
1,-76858.2533582242,2171.97418547384,13574,3,0
1,-76939.2735930432,2172.19402245058,13578,3,0
1,-78057.2158804976,2175.03671738259,13632,3,0
1,-111556.991447791,2471.65774379531,17580,3,0
1,-98500.9202606052,2263.04686608915,14573,3,0
1,-113160.286942438,2149.79464700581,18408,3,0
1,-40.9065776057541,147.87382380936,-68,4,0
1,-104.070502383634,112.49677231503,14,4,0
1,-132.992602925748,106.702041622711,43,4,0
1,-156.860464704689,102.809939448232,65.5,4,0
1,-179.553207173478,101.459644817255,86.5125,4,0
1,-201.330595336854,104.353505985765,106.975,4,0
1,-237.697425895371,124.241799667282,143.5,4,0
1,-328.273068134673,273.848925739129,261.05,4,0
1,-361.237258312292,354.383556927369,314.525,4,0
1,-384.383870766964,415.803258741865,354.925,4,0
1,-401.741593410727,462.952931281987,386.4875,4,0
