"","depth","age_lwr_2sd","age_upr_2sd","mid_age","sample_elev","RWL","IR","IR_uncertainty_2sd","levelling_uncertainty_dumpy","levelling_uncertainty_GPS","core_uncertainty_russian","nonvertical_uncertainty","PDL","PDL sd","RSL","RSL_uncertainty_up","RSL_uncertainty_down","RSL_lwr_2sd","RSL_upr_2sd","paleotide_corr_RWL","paleotide_corr_IR","correctedRSL","corrRSL_uncertainty_up","corrRSL_uncertainty_down","corrRSL_lwr_2sd","corrRSL_upr_2sd"
"82",3.24,4465.95,4826,4645.975,-3.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0648,0.0442069541835506,0.00476400268290394,-3.26307912178259,0.287540225367178,0.28014342970023,-3.54322255148282,-2.97553889641541,-0.00991885919171598,0.533368514254276,-3.22619239059452,0.342213845257179,0.336022731203864,-3.56221512179839,-2.88397854533735
"83",3.28,4525.95,4855.025,4690.4875,-3.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0656,0.0444770067968688,0.00479465197336774,-3.30280906916927,0.287723605337031,0.280145521235196,-3.58295459040447,-3.01508546383224,-0.00991885919171598,0.533368514254276,-3.26592233798121,0.342367942058885,0.336024474926509,-3.60194681290772,-2.92355439592232
"84",3.32,4633,4950.1,4791.55,-3.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0664,0.0447427514888516,0.00482901367161347,-3.34254332447729,0.287909353460632,0.28014788203754,-3.62269120651483,-3.05463397101666,-0.00991885919171598,0.533368514254276,-3.30565659328922,0.342524058266884,0.336026443143417,-3.64168303643264,-2.96313253502234
"85",3.36,4780.95,5136.1,4958.525,-3.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0672,0.0449963691265525,0.00485381974399169,-3.38228970683959,0.28809657509659,0.280149596791402,-3.66243930363099,-3.094193131743,-0.00991885919171598,0.533368514254276,-3.34540297565152,0.342681442835591,0.3360278727485,-3.68143084840002,-3.00272153281593
"86",3.4,4862.975,5227.125,5045.05,-3.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.068,0.0452488182565318,0.00489205508463006,-3.42203725770961,0.288286814006053,0.2801522570492,-3.70218951475881,-3.13375044370356,-0.00991885919171598,0.533368514254276,-3.38515052652154,0.342841394541642,0.336030090633648,-3.72118061715519,-3.0423091319799
"87",3.44,4880.975,5269,5074.9875,-3.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0688,0.0455054758624384,0.00492072348077183,-3.4617806001037,0.288478512884848,0.280154265354382,-3.74193486545809,-3.17330208721886,-0.00991885919171598,0.533368514254276,-3.42489386891564,0.343002605059714,0.336031764983238,-3.76092563389888,-3.08189126385592
"88",3.48,4890.975,5310.05,5100.5125,-3.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0696,0.0457480250428806,0.00494883575104414,-3.50153805092326,0.28867227476694,0.280156246082646,-3.78169429700591,-3.21286577615632,-0.00991885919171598,0.533368514254276,-3.46465131973519,0.34316558233689,0.336033416345185,-3.80068473608038,-3.1214857373983
"89",3.52,4903.975,5336,5119.9875,-3.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0704,0.0459915950809237,0.00497533712886822,-3.54129448088522,0.288868022176461,0.28015812363046,-3.82145260451568,-3.25242645870876,-0.00991885919171598,0.533368514254276,-3.50440774969715,0.343330262164053,0.336034981687379,-3.84044273138453,-3.1610774875331
"90",3.56,4913.875,5366.025,5139.95,-3.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0712,0.0462290689058967,0.00500400108511578,-3.58105700706025,0.289066010498287,0.280160165664921,-3.86121717272517,-3.29199099656196,-0.00991885919171598,0.533368514254276,-3.54417027587218,0.343496860403254,0.3360366841684,-3.88020696004058,-3.20067341546892
"91",3.6,4917.975,5409,5163.4875,-3.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.072,0.0464581600758757,0.00502799010321104,-3.62082791589027,0.289265761983455,0.280161883659909,-3.90098979955018,-3.33156215390681,-0.00991885919171598,0.533368514254276,-3.5839411847022,0.343664976012054,0.336038116494789,-3.91997930119699,-3.24027620869015
"92",3.64,4938,5464,5201,-3.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0728,0.0466906261347226,0.00505054169652854,-3.66059544983142,0.289467494209056,0.280163506195347,-3.94075895602677,-3.37112795562236,-0.00991885919171598,0.533368514254276,-3.62370871864335,0.343834793011363,0.336039469237122,-3.95974818788048,-3.27987392563199
"93",3.68,4948.975,5498.025,5223.5,-3.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0736,0.0469178155938561,0.00507378888096789,-3.70036826037229,0.289671351107408,0.280165186367598,-3.98053344673989,-3.41069690926488,-0.00991885919171598,0.533368514254276,-3.66348152918422,0.344006433564676,0.336040870035012,-3.99952239921923,-3.31947509561954
"94",3.72,4956,5525.05,5240.525,-3.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0744,0.0471416893283726,0.00509144930144269,-3.74014438663777,0.289876887215786,0.280166467911335,-4.02031085454911,-3.45026749942198,-0.00991885919171598,0.533368514254276,-3.7032576554497,0.344179523538821,0.336041938488948,-4.03929959393865,-3.35907813191088
"95",3.76,4966,5541.025,5253.5125,-3.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0752,0.0473534752670125,0.00511994847732394,-3.77993260069913,0.290085252654454,0.280168545357252,-4.06010114605638,-3.48984734804468,-0.00996472338844651,0.535834777560839,-3.74300000531433,0.345310907300306,0.337023118940764,-4.0800231242551,-3.39768909801403
"96",3.8,4973,5553.025,5263.0125,-3.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.076,0.0475731508405936,0.00514396869910302,-3.81971292512555,0.290295366779882,0.280170305303517,-4.09988323042907,-3.52941755834567,-0.00996472338844651,0.535834777560839,-3.78278032974075,0.345487436626613,0.337024581991919,-4.11980491173267,-3.43729289311414
"97",3.84,4981.975,5563.025,5272.5,-3.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0768,0.0477771562520358,0.00517162774683837,-3.85950891971411,0.290507798952393,0.280172342054251,-4.13968126176836,-3.56900112076171,-0.00996472338844651,0.535834777560839,-3.82257632432931,0.345665951671735,0.337026275155404,-4.15960259948471,-3.47691037265757
"98",3.88,4989.975,5576,5282.9875,-3.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0776,0.0479789166197854,0.0051900935745924,-3.89930715934636,0.290721630779701,0.28017370790852,-4.17948086725488,-3.60858552856666,-0.00996472338844651,0.535834777560839,-3.86237456396156,0.3458456816214,0.337027410600637,-4.1994019745622,-3.51652888234016
"99",3.92,4994,5583,5288.5,-3.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0784,0.0481728555877599,0.00521076058020299,-3.93911322037838,0.290937667587498,0.280175242341741,-4.21928846272012,-3.64817555279089,-0.00996472338844651,0.535834777560839,-3.90218062499358,0.346027304290016,0.337028686188899,-4.23920931118248,-3.55615332070357
"100",3.96,5001,5592,5296.5,-4.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0792,0.0483695936474876,0.00523395128764869,-3.97891648231865,0.291155929533098,0.28017697139894,-4.25909345371759,-3.68776055278556,-0.00996472338844651,0.535834777560839,-3.94198388693386,0.346210837778433,0.337030123572425,-4.27901401050628,-3.59577304915542
"101",4,5008,5603.025,5305.5125,-4.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.08,0.0485630550189832,0.00525781681250151,-4.01872302094716,0.291376280552299,0.280178758774629,-4.29890177972179,-3.72734674039486,-0.00996472338844651,0.535834777560839,-3.98179042556236,0.346396168803083,0.33703160943961,-4.31882203500197,-3.63539425675928
"102",4.04,5024.95,5627.025,5325.9875,-4.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0808,0.0487514815217055,0.00527948805072649,-4.05853459444444,0.291598508731214,0.280180388846664,-4.3387149832911,-3.76693608571322,-0.00996472338844651,0.535834777560839,-4.02160199905964,0.346583120170659,0.337032964540903,-4.35863496360054,-3.67501887888898
"103",4.08,5060.975,5654.025,5357.5,-4.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0816,0.0489280536091054,0.00529882377868578,-4.09835802235704,0.291822597568637,0.280181848897652,-4.37853987125469,-3.8065354247884,-0.00996472338844651,0.535834777560839,-4.06142542697224,0.346771678982971,0.337034178303431,-4.39845960527567,-3.71465374798927
"104",4.12,5080,5660.025,5370.0125,-4.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0824,0.0491108101039432,0.00531927779292013,-4.1381752658622,0.292048792469528,0.280183399192225,-4.41835866505442,-3.84612647339267,-0.00996472338844651,0.535834777560839,-4.1012426704774,0.346962052789453,0.337035467088957,-4.43827813756636,-3.75428061768795
"105",4.16,5095,5667,5381,-4.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0832,0.0492878328891792,0.00534193783672222,-4.17799824307696,0.292277168997789,0.280185123654633,-4.4581833667316,-3.88572107407917,-0.00996472338844651,0.535834777560839,-4.14106564769217,0.347154306339881,0.337036900665675,-4.47810254835784,-3.79391134135228
"106",4.2,5103,5670.025,5386.5125,-4.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.084,0.0494590901743227,0.00536575364419464,-4.21782698579182,0.292507647022496,0.280186943961772,-4.49801392975359,-3.92531933876932,-0.00996472338844651,0.535834777560839,-4.18089439040702,0.347348373336625,0.337038413922804,-4.51793280432983,-3.8335460170704
"107",4.24,5108.95,5675,5391.975,-4.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0848,0.0496285588316476,0.00538005799806093,-4.2576575171345,0.292739437750035,0.280188041169152,-4.53784555830365,-3.96491807938446,-0.00996472338844651,0.535834777560839,-4.2207249217497,0.34754359051372,0.337039326054347,-4.55776424780404,-3.87318133123598
"108",4.28,5113,5678.025,5395.5125,-4.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0856,0.049800834194752,0.00539748818216833,-4.29748524177139,0.292973462676508,0.280189382084088,-4.57767462385548,-4.00451177909488,-0.00996472338844651,0.535834777560839,-4.26055264638659,0.347740734924203,0.337040440786599,-4.59759308717319,-3.91281191146239
"109",4.32,5124.95,5683,5403.975,-4.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0864,0.049958518620254,0.00541339647858154,-4.33732755734589,0.293209375299791,0.280190609699351,-4.61751816704524,-4.0441181820461,-0.00996472338844651,0.535834777560839,-4.30039496196109,0.34793951580218,0.337041461331771,-4.63743642329286,-3.95245544615891
"110",4.36,5133.95,5687,5410.475,-4.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0872,0.0501166241495728,0.00542318875295073,-4.37716945181657,0.293446830316767,0.280191367145666,-4.65736081896223,-4.0837226214998,-0.00996472338844651,0.535834777560839,-4.34023685643177,0.348139643126029,0.337042091015231,-4.677278947447,-3.99209721330574
"111",4.4,5148.95,5690,5419.475,-4.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.088,0.0502712790394082,0.00543883151808342,-4.41701479692674,0.293686707004394,0.280192579971499,-4.69720737689823,-4.12332808992234,-0.00996472338844651,0.535834777560839,-4.38008220154194,0.348341859046608,0.337043099267804,-4.71712530080974,-4.03174034249533
"112",4.44,5158,5693,5425.5,-4.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0888,0.0504229900295942,0.00544974579696526,-4.45686308593655,0.293928217827011,0.280193428250847,-4.7370565141874,-4.16293486810954,-0.00996472338844651,0.535834777560839,-4.41993049055175,0.348545500800003,0.33704380446453,-4.75697429501628,-4.07138498975175
"113",4.48,5162,5696.05,5429.025,-4.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0896,0.0505647215220408,0.00545997155607181,-4.4967213544441,0.294171656478882,0.280194224557768,-4.77691557900187,-4.20254969796522,-0.00996472338844651,0.535834777560839,-4.4597887590593,0.348750817014801,0.337044466455824,-4.79683322551513,-4.1110379420445
"114",4.52,5172.95,5700.025,5436.4875,-4.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0904,0.0507101209376552,0.0054724853512382,-4.53657595502849,0.294417239137987,0.280195201068174,-4.81677115609666,-4.2421587158905,-0.00996472338844651,0.535834777560839,-4.49964335964369,0.348957991160249,0.337045278255899,-4.83668863789959,-4.15068536848344
"115",4.56,5176.925,5705.025,5440.975,-4.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0912,0.0508560532226681,0.00549449367575064,-4.57643002274347,0.294665498762526,0.280196923896334,-4.85662694663981,-4.28176452398095,-0.00996472338844651,0.535834777560839,-4.53949742735867,0.349167474221082,0.33704671049267,-4.87654413785134,-4.19032995313759
"116",4.6,5183.975,5709,5446.4875,-4.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.092,0.0509915260252598,0.00550882148526617,-4.61629454994088,0.29491515182266,0.280198049198389,-4.89649259913927,-4.32137939811822,-0.00996472338844651,0.535834777560839,-4.57936195455608,0.349378184303978,0.337047645990214,-4.9164096005463,-4.22998377025211
"117",4.64,5191,5710.025,5450.5125,-4.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0928,0.051121793736395,0.00552177952899804,-4.65616428222975,0.295166662268326,0.280199069439254,-4.936363351669,-4.36099761996142,-0.00996472338844651,0.535834777560839,-4.61923168684495,0.349590513898169,0.337048494148225,-4.95628018099317,-4.26964117294678
"118",4.68,5201,5715.025,5458.0125,-4.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0936,0.0512481854895596,0.0055367054636987,-4.69603789047658,0.295420274773963,0.280200247586478,-4.97623813806306,-4.40061761570262,-0.00996472338844651,0.535834777560839,-4.65910529509178,0.34980467069564,0.337049473579897,-4.99615476867168,-4.30930062439614
"119",4.72,5211,5718.025,5464.5125,-4.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0944,0.0513727166418458,0.00555362929377472,-4.7359133593243,0.295675987376871,0.280201587274746,-5.01611494659904,-4.44023737194743,-0.00996472338844651,0.535834777560839,-4.6989807639395,0.350020654253787,0.337050587307379,-5.03603135124688,-4.34896010968571
"120",4.76,5217.975,5721,5469.4875,-4.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0952,0.051490551941001,0.00556466028485603,-4.77579552402514,0.295933202081652,0.280202462684217,-5.05599798670936,-4.47986232194349,-0.00996472338844651,0.535834777560839,-4.73886292864034,0.35023796051722,0.33705131506532,-5.07591424370566,-4.38862496812312
"121",4.8,5239,5726.025,5482.5125,-4.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.096,0.0516047311246157,0.00557785875261921,-4.81568134484153,0.296192519066592,0.28020351238165,-5.09588485722318,-4.51948882577493,-0.00996472338844651,0.535834777560839,-4.77874874945673,0.350457097579683,0.337052187715753,-5.11580093717248,-4.42829165187705
"122",4.84,5257.95,5737,5497.475,-4.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0968,0.0517194925436808,0.00559249717049247,-4.85556658342246,0.296453879071205,0.280204679504759,-5.13577126292722,-4.55911270435126,-0.00996472338844651,0.535834777560839,-4.81863398803766,0.3506780165755,0.33705315798747,-5.15568714602513,-4.46795597146216
"123",4.88,5274,5746,5510,-4.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0976,0.0518302231800342,0.00560385047388921,-4.89545585278611,0.296716920445214,0.280205586808135,-5.17566143959424,-4.59873893234089,-0.00996472338844651,0.535834777560839,-4.85852325740131,0.35090041289724,0.337053912262494,-5.1955771696638,-4.50762284450407
"124",4.92,5286,5756,5521,-4.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0984,0.0519453396613219,0.00561606606859935,-4.93534073630482,0.296981950815709,0.280206565073526,-5.21554730137835,-4.63835878548911,-0.00996472338844651,0.535834777560839,-4.89840814092002,0.351124547708169,0.337054725531724,-5.23546286645175,-4.54728359321185
"125",4.96,5307.95,5773.15,5540.55,-5.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.0992,0.0520513543652246,0.00561981766861608,-4.97523472160092,0.297248259406965,0.280206865940988,-5.25544158754191,-4.67798646219395,-0.00996472338844651,0.535834777560839,-4.93830212621612,0.351349820852996,0.337054975654466,-5.27535710187058,-4.58695230536312
"126",5,5338,5848,5593,-5.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1,0.0521515361591522,0.00563165594638162,-5.01513453980699,0.297517092807708,0.280207816651767,-5.29534235645876,-4.71761744699928,-0.00996472338844651,0.535834777560839,-4.97820194442219,0.351577287954885,0.337055766017602,-5.31525771043979,-4.62662465646731
"127",5.04,5431,5953.05,5692.025,-5.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1008,0.0522474513600169,0.00564022575727769,-5.05503862460612,0.297787586887581,0.280208506124152,-5.33524713073028,-4.75725103771854,-0.00996472338844651,0.535834777560839,-5.01810602922133,0.351806219099792,0.337056339203538,-5.35516236842486,-4.66629981012153
"128",5.08,5532,6006.025,5769.0125,-5.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1016,0.0523473293893454,0.0056487180348625,-5.0949387465768,0.298059977822763,0.280209190391226,-5.37514793696802,-4.79687876875403,-0.00996472338844651,0.535834777560839,-5.058006151192,0.352036815223448,0.337056908062523,-5.39506305925452,-4.70596933596855
"129",5.12,5579.95,6044.025,5811.9875,-5.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1024,0.0524340340079578,0.00565820895251725,-5.13485204195818,0.29833434202612,0.280209956340167,-5.41506199829835,-4.83651769993206,-0.00996472338844651,0.535834777560839,-5.09791944657339,0.352269142169904,0.337057544827467,-5.43497699140085,-4.74565030440348
"130",5.16,5604.975,6059.075,5832.025,-5.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1032,0.0525193453323466,0.00567704405426556,-5.1747667306338,0.298611308618299,0.280211480197962,-5.45497821083176,-4.8761554220155,-0.00996472338844651,0.535834777560839,-5.137834135249,0.352503734062059,0.337058811674899,-5.4748929469239,-4.78533040118694
"131",5.2,5621.975,6081.175,5851.575,-5.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.104,0.0526031838610473,0.00568328857996348,-5.21468289210509,0.298889205884537,0.280211986528573,-5.49489487863367,-4.91579368622056,-0.00996472338844651,0.535834777560839,-5.1777502967203,0.352739176002965,0.33705923260942,-5.51480952932972,-4.82501112071733
"132",5.24,5642.85,6110,5876.425,-5.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1048,0.0526810118866562,0.00569033120953105,-5.25460506407949,0.299169045516165,0.280212558239372,-5.53481762231886,-4.95543601856332,-0.00996472338844651,0.535834777560839,-5.21767246869469,0.35297632595971,0.3370597078976,-5.55473217659229,-4.86469614273498
"133",5.28,5664.875,6124.25,5894.5625,-5.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1056,0.052757366455639,0.00569106788950836,-5.2945287095105,0.299450281904774,0.280212618082856,-5.57474132759336,-4.99507842760573,-0.00996472338844651,0.535834777560839,-5.2575961141257,0.353214722549628,0.337059757648122,-5.59465587177383,-4.90438139157608
"134",5.32,5688,6143.075,5915.5375,-5.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1064,0.052829392960211,0.00569827773331565,-5.33445668300593,0.299733881625786,0.280213204175786,-5.61466988718172,-5.03472280138015,-0.00996472338844651,0.535834777560839,-5.29752408762113,0.353455186250566,0.337060244893138,-5.63458433251427,-4.94406890137057
"135",5.36,5711.825,6160.15,5935.9875,-5.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1072,0.0528985934472847,0.00570391430199754,-5.37438748251886,0.300019227502863,0.280213662892113,-5.65460114541097,-5.07436825501599,-0.00996472338844651,0.535834777560839,-5.33745488713406,0.353697195019096,0.337060626244562,-5.67451551337862,-4.98375769211496
"136",5.4,5739.975,6179.05,5959.5125,-5.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.108,0.0529671391014398,0.0057075717115371,-5.4143189368647,0.300306283346396,0.280213960782339,-5.69453289764704,-5.11401265351831,-0.00996472338844651,0.535834777560839,-5.37738634147991,0.353940719203496,0.33706087389415,-5.71444721537405,-5.02344562227641
"137",5.44,5769.925,6196,5982.9625,-5.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1088,0.0530304088422811,0.00571328851634537,-5.45425566712386,0.300595350896584,0.280214426788916,-5.73447009391278,-5.15366031622728,-0.00996472338844651,0.535834777560839,-5.41732307173906,0.354186015920452,0.33706126130661,-5.75438433304567,-5.06313705581861
"138",5.48,5799.95,6214.075,6007.0125,-5.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1096,0.0530912785493559,0.00572359974007381,-5.49419479741679,0.300886617671665,0.280215268488166,-5.77441006590495,-5.19330817974512,-0.00996472338844651,0.535834777560839,-5.45726220203199,0.354433245600433,0.337061961049978,-5.79432416308197,-5.10282895643156
"139",5.52,5841,6245.05,6043.025,-5.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1104,0.053144454735365,0.00572402433838486,-5.53414162123078,0.301178976916488,0.280215303180362,-5.81435692441114,-5.23296264431429,-0.00996472338844651,0.535834777560839,-5.49720902584598,0.354681469814007,0.337061989891213,-5.83427101573719,-5.14252755603197
"140",5.56,5898.975,6273.025,6086,-5.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1112,0.0532001993175234,0.0057344651037458,-5.57408587664862,0.301473936979735,0.280216157061046,-5.85430203370966,-5.27261193966888,-0.00996472338844651,0.535834777560839,-5.53715328126382,0.354931970342237,0.337062699762259,-5.87421598102608,-5.18222131092158
"141",5.6,5932,6295.05,6113.525,-5.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.112,0.0532475636299194,0.00574223251182887,-5.61403851233622,0.301770527478805,0.280216793313385,-5.89425530564961,-5.31226798485742,-0.00996472338844651,0.535834777560839,-5.57710591695142,0.355183924393825,0.337063228709093,-5.91416914566052,-5.2219219925576
"142",5.64,5971.95,6316.05,6144,-5.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1128,0.0532903089006988,0.00574319889936403,-5.65399576706544,0.302068428758034,0.280216872533306,-5.93421263959875,-5.35192733830741,-0.00996472338844651,0.535834777560839,-5.61706317168064,0.355437061299619,0.337063294568408,-5.95412646624905,-5.26162611038103
"143",5.68,6007,6340,6173.5,-5.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1136,0.0533287320978722,0.00575911651704467,-5.69395734386827,0.302369290785596,0.280218179299959,-5.97417552316823,-5.39158805308267,-0.00996472338844651,0.535834777560839,-5.65702474848347,0.355692784440655,0.337064380946943,-5.99408912943041,-5.30133196404282
"144",5.72,6048.95,6400.025,6224.4875,-5.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1144,0.0533684068197877,0.00575946781747205,-5.73391766914635,0.302670785171147,0.280218208180908,-6.01413587732726,-5.43124688397521,-0.00996472338844651,0.535834777560839,-5.69698507376156,0.355949115870626,0.337064404957095,-6.03404947871865,-5.34103595789093
"145",5.76,6148.975,6482.1,6315.5375,-5.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1152,0.0534084177536854,0.00576379605141949,-5.77387765821246,0.30297439445875,0.280218564155993,-6.05409622236845,-5.47090326375371,-0.00960461687299551,0.516470708225143,-5.73730516934311,0.348983414352795,0.329421285732016,-6.06672645507513,-5.38832175499032
"146",5.8,6238.95,6513.05,6376,-5.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.116,0.0534382680862209,0.00576046522494463,-5.81384780787992,0.303279228033157,0.280218290188895,-6.09406609806882,-5.51056857984676,-0.00960461687299551,0.516470708225143,-5.77727531901057,0.34924809226691,0.329421052684974,-6.10669637169555,-5.42802722674366
"147",5.84,6275,6528.025,6401.5125,-5.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1168,0.0534669823076843,0.00576206437277288,-5.85381909365846,0.303586237931334,0.280218421702251,-6.13403751536071,-5.55023285572712,-0.00960461687299551,0.516470708225143,-5.81724660478911,0.349514725951553,0.329421164555329,-6.14666776934444,-5.46773187883756
"148",5.88,6294.975,6541,6417.9875,-5.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1176,0.0534888579408413,0.00576482897911615,-5.8937972180253,0.303895132127171,0.280218649148465,-6.17401586717377,-5.58990208589813,-0.00960461687299551,0.516470708225143,-5.85722472915595,0.349783062949422,0.329421358029923,-6.18664608718588,-5.50744166620653
"149",5.92,6318.925,6560.025,6439.475,-5.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1184,0.0535055630393143,0.00576748632333689,-5.93378051292683,0.304205808478267,0.280218867872804,-6.21399938079963,-5.62957470444856,-0.00960461687299551,0.516470708225143,-5.89720802405748,0.350053015567078,0.329421544085393,-6.22662956814287,-5.5471550084904
"150",5.96,6342.975,6584.025,6463.5,-6.00031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1192,0.0535327386209827,0.00576117260183313,-5.97375333734516,0.304517590225834,0.280218348358827,-6.25397168570399,-5.66923574711933,-0.00960461687299551,0.516470708225143,-5.93718084847581,0.350323996541256,0.32942110216657,-6.26660195064238,-5.58685685193456
"151",6,6355.975,6591,6473.4875,-6.04031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.12,0.0535516317767625,0.00576368495954352,-6.01373444418938,0.304831820148764,0.280218555015916,-6.2939529992053,-5.70890262404062,-0.00960461687299551,0.516470708225143,-5.97716195532003,0.350597173934555,0.329421277957112,-6.30658323327714,-5.62656478138548
"152",6.04,6367.975,6599.025,6483.5,-6.08031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1208,0.0535574793783227,0.0057633205957662,-6.05372859658782,0.305147606536763,0.280218525039147,-6.33394712162697,-5.74858099005106,-0.00960461687299551,0.516470708225143,-6.01715610771847,0.350871773687773,0.329421252457706,-6.34657736017618,-5.6662843340307
