RSL,RSLer_up_2sd,Age,Age_up_er_2sd,RSLError,AgeError,AgeCE
-8.762952764293045,0.34240982487589555,7430.5,80.5,0.17120491243794778,40.25,-5480.5
-8.803017099788214,0.3426019582335975,7441.9875,86.01249999999982,0.17130097911679876,43.00624999999991,-5491.9875
-8.843079695509784,0.3427948402876577,7450.5,91.5,0.17139742014382886,45.75,-5500.5
-8.883161883448096,0.34298757921424095,7459.487499999999,92.53750000000036,0.17149378960712047,46.26875000000018,-5509.487499999999
-8.923237509048828,0.34318235888057913,7468.025,94.02500000000055,0.17159117944028957,47.01250000000027,-5518.025
-8.963317833706725,0.34337786487440436,7478.0375,98.03749999999945,0.17168893243720218,49.01874999999973,-5528.0375
-9.003393482755278,0.34357363268205177,7488.512500000001,98.53749999999945,0.17178681634102588,49.26874999999973,-5538.512500000001
-9.04348491064468,0.343769105626178,7496.012500000001,99.03749999999945,0.171884552813089,49.51874999999973,-5546.012500000001
-9.08358459056014,0.3439659591288011,7501.9875,99.01249999999982,0.17198297956440056,49.50624999999991,-5551.9875
-9.123676882070015,0.34416356313500795,7509.5125,97.51249999999982,0.17208178156750398,48.75624999999991,-5559.5125
-9.163784268095348,0.3443612908249234,7517.025,96.02500000000055,0.1721806454124617,48.01250000000027,-5567.025
-9.203880678868124,0.3445598652094972,7520.9875,97.01249999999982,0.1722799326047486,48.50624999999991,-5570.9875
-9.243994205079908,0.3447587726766237,7526.9875,97.01249999999982,0.17237938633831185,48.50624999999991,-5576.9875
-9.284107443729141,0.3449588837988866,7535.5,94.5,0.1724794418994433,47.25,-5585.5
-9.324212167274148,0.3451599966593637,7542.9875,93.01249999999982,0.17257999832968185,46.50624999999991,-5592.9875
-9.364339993346974,0.34536163604518766,7559,86.02499999999964,0.17268081802259383,43.01249999999982,-5609
-9.404470798152055,0.34556316079474403,7566,81,0.17278158039737201,40.5,-5616
-9.444616361201543,0.3457654752392427,7569.9875,79.01249999999982,0.17288273761962136,39.50624999999991,-5619.9875
-9.484752231596786,0.3459686678613254,7572.5,78.5,0.1729843339306627,39.25,-5622.5
-9.52489707438151,0.3461724009302296,7576.0125,76.01249999999982,0.1730862004651148,38.00624999999991,-5626.0125
-9.565044647001478,0.346376353275752,7582,73,0.173188176637876,36.5,-5632
-9.605206156016845,0.34658136976360954,7586.987499999999,69.03750000000036,0.17329068488180477,34.51875000000018,-5636.987499999999
-9.645368042457992,0.34678615761749665,7590.4875,67.51249999999982,0.17339307880874832,33.75624999999991,-5640.4875
-9.685537384782656,0.34699181717424654,7593,66,0.17349590858712327,33,-5643
-9.725715755738541,0.34719796054297003,7596.5,63.524999999999636,0.17359898027148501,31.762499999999818,-5646.5
-9.765890008970525,0.3474052884376988,7601.5,61.5,0.1737026442188494,30.75,-5651.5
-9.806066861673795,0.34761265972149413,7605,59,0.17380632986074707,29.5,-5655
-9.846253578581573,0.34782122335045074,7610,55.024999999999636,0.17391061167522537,27.512499999999818,-5660
-9.88645736756339,0.3480295510771807,7615.5,51.5,0.17401477553859035,25.75,-5665.5
-9.92665478033869,0.3482382502855792,7621.975,48.024999999999636,0.1741191251427896,24.012499999999818,-5671.975
-9.966857902213658,0.3484482250011487,7626.475,45.524999999999636,0.17422411250057435,22.762499999999818,-5676.475
-10.007077289661103,0.3486587536531811,7638.9875,45.01249999999982,0.17432937682659055,22.50624999999991,-5688.9875
-10.047294860326767,0.34887038638467693,7651.9875,46.01249999999982,0.17443519319233847,23.00624999999991,-5701.9875
-10.087511809271344,0.34908260923723056,7660,50,0.17454130461861528,25,-5710
-10.127753267522037,0.3492946033067277,7668.0125,51.01249999999982,0.17464730165336384,25.50624999999991,-5718.0125
-10.16799710977269,0.3495076340682495,7673.5125,51.51249999999982,0.17475381703412474,25.75624999999991,-5723.5125
-10.20824851970604,0.3497208369918914,7680.5,52.524999999999636,0.1748604184959457,26.262499999999818,-5730.5
-10.24849435264445,0.3499350226544875,7689.4875,53.51249999999982,0.17496751132724375,26.75624999999991,-5739.4875
-10.288754768406044,0.3501501077649989,7697,55,0.17507505388249944,27.5,-5747
-10.329015056017202,0.3503657657654067,7704.987499999999,55.037500000000364,0.17518288288270334,27.518750000000182,-5754.987499999999
-10.369288989198093,0.35058111895138744,7710.9875,56.01249999999982,0.17529055947569372,28.00624999999991,-5760.9875
