"","SiteName","data_type_id","Age","true_RSL","RSLer_up_2sd","Age_up_er_2sd","RSL_err","Age_err","AgeCE","CV_fold","test_set","NI_var_grid_term","pred_RSL","upr","lwr","y_post_pred","upr_PI","lwr_PI","CI","CV_fold_number","obs_in_PI","nseg","RMSE"
"1488",",
 ","ProxyRecord",489.9125,-0.538023586,0.319819761943323,257.1375,0.159909880971662,128.56875,1460.0875,2,"test_set",0.000381799913828917,-0.506687853783962,-0.612004466584581,-0.396539952302928,-0.503751336185787,-0.834307240281727,-0.177531724311234,"95%","2",TRUE,10,0.164232816529954
"1489",",
 ","ProxyRecord",3669.4875,-2.14043883,0.28892352842253,466.6125,0.144461764211265,233.30625,-1719.4875,2,"test_set",0.000768589364563699,-2.20440958103321,-2.25865217833403,-2.1476820551416,-2.20586056059032,-2.49549161074301,-1.90637537769072,"95%","2",TRUE,10,0.164232816529954
"1490",",
 ","ProxyRecord",4137.85,-2.654812297,0.289803103947138,343.15,0.144901551973569,171.575,-2187.85,2,"test_set",0.000294295430325331,-2.74129673495472,-2.8150788194511,-2.66901321784699,-2.73999360840443,-3.04200638660619,-2.46362247015404,"95%","2",TRUE,10,0.164232816529954
"1491",",
 ","ProxyRecord",5282.9875,-3.857965428,0.341436546111018,293.0125,0.170718273055509,146.50625,-3332.9875,2,"test_set",0.00115736737991146,-4.04340345011102,-4.09529706040027,-3.9907737926921,-4.0447673192965,-4.40126432864324,-3.7099400698567,"95%","2",TRUE,10,0.164232816529954
"1492",",
 ","ProxyRecord",5357.5,-4.056556677,0.341902928643201,296.525,0.1709514643216,148.2625,-3407.5,2,"test_set",0.00115528684598853,-4.21805750234789,-4.27179845359696,-4.1658846084492,-4.21637249211517,-4.58145195283418,-3.8712318304041,"95%","2",TRUE,10,0.164232816529954
"1493",",
 ","ProxyRecord",5419.475,-4.374432822,0.342692479157206,270.525,0.171346239578603,135.2625,-3469.475,2,"test_set",0.00113555534737575,-4.36176444293893,-4.41796230753868,-4.30660505094406,-4.36432930987376,-4.7169366358784,-4.01806321634434,"95%","2",TRUE,10,0.164232816529954
"1494",",
 ","ProxyRecord",5425.5,-4.414179642,0.342794652632266,267.5,0.171397326316133,133.75,-3475.5,2,"test_set",0.00113276524316142,-4.37557372538869,-4.43180930879508,-4.32035736545644,-4.37882686857603,-4.70185810104588,-4.04387697687701,"95%","2",TRUE,10,0.164232816529954
"1495",",
 ","ProxyRecord",5450.5125,-4.612960677,0.343319504023197,259.5125,0.171659752011599,129.75625,-3500.5125,2,"test_set",0.00111953017529753,-4.43249023171996,-4.49030809613258,-4.3750714270774,-4.43065228626328,-4.78210451714413,-4.1013106296132,"95%","2",TRUE,10,0.164232816529954
"1496",",
 ","ProxyRecord",5521,-4.89137323,0.344089636619946,235,0.172044818309973,117.5,-3571,2,"test_set",0.00106790725564743,-4.58830788485717,-4.65156339812027,-4.52735151685567,-4.58391213155958,-4.93190203410683,-4.23783150883479,"95%","2",TRUE,10,0.164232816529954
"1497",",
 ","ProxyRecord",5540.55,-4.931154704,0.344202398,232.6,0.172101199126866,116.3,-3590.55,2,"test_set",0.0010498435070394,-4.63002954182465,-4.69391706070283,-4.56745518088149,-4.63050221497963,-4.98252274450573,-4.27795714929299,"95%","2",TRUE,10,0.164232816529954
"1498",",
 ","ProxyRecord",6898.4875,-7.123284212,0.344312050323254,37.5124999999998,0.172156025161627,18.7562499999999,-4948.4875,2,"test_set",0.00153536729823323,-7.14679736479576,-7.19207728956216,-7.10163706517462,-7.14765424257291,-7.48621007968437,-6.81098038442915,"95%","2",TRUE,10,0.164232816529954
"1499",",
 ","ProxyRecord",6901,-7.203151788,0.344632076022813,37,0.172316038011406,18.5,-4951,2,"test_set",0.00153824441153638,-7.15456976522457,-7.20006774154544,-7.10929307590147,-7.15785217248503,-7.49311153280467,-6.81200984569136,"95%","2",TRUE,10,0.164232816529954
"1500",",
 ","ProxyRecord",6955.4875,-7.442811919,0.345609326054903,54.5124999999998,0.172804663027451,27.2562499999999,-5005.4875,2,"test_set",0.00159936130552651,-7.32655936417692,-7.37201697205802,-7.27964453253787,-7.32677458646667,-7.68470575886225,-6.97610613913326,"95%","2",TRUE,10,0.164232816529954
"1501",",
 ","ProxyRecord",7069.4875,-7.722565125,0.346784271994654,50.5124999999998,0.173392135997327,25.2562499999999,-5119.4875,2,"test_set",0.00171932888006765,-7.70652607226333,-7.75869676167378,-7.65590086938551,-7.71050169364872,-8.0568702532608,-7.36789095574845,"95%","2",TRUE,10,0.164232816529954
"1502",",
 ","ProxyRecord",7073,-7.842510552,0.347298114098866,50,0.173649057049433,25,-5123,2,"test_set",0.0017228554259896,-7.71864200615476,-7.77094465774369,-7.66754925860725,-7.72095179274347,-8.05591563913542,-7.38020525863046,"95%","2",TRUE,10,0.164232816529954
"1503",",
 ","ProxyRecord",7199.5,-8.442668627,0.34995908964487,94.5,0.174979544822435,47.25,-5249.5,2,"test_set",0.00184309464206223,-8.16992025125514,-8.22532778178531,-8.11416949990052,-8.16841990634074,-8.53344124501689,-7.81709890313352,"95%","2",TRUE,10,0.164232816529954
"1504",",
 ","ProxyRecord",7393,-8.682831134,0.342027151171328,58.0249999999996,0.171013575585664,29.0124999999998,-5443,2,"test_set",0.00199506818652217,-8.90958416345386,-8.95837099806121,-8.86097890137908,-8.91840240187779,-9.26336361958207,-8.58760179001279,"95%","2",TRUE,10,0.164232816529954
"1505",",
 ","ProxyRecord",7501.9875,-9.083584591,0.343965959128801,99.0124999999998,0.171982979564401,49.5062499999999,-5551.9875,2,"test_set",0.00205232256744736,-9.34710807377115,-9.39254993925691,-9.30016734979819,-9.34324043486541,-9.67100877482559,-9.01349549055708,"95%","2",TRUE,10,0.164232816529954
"1506",",
 ","ProxyRecord",7542.9875,-9.324212167,0.345159996659364,93.0124999999998,0.172579998329682,46.5062499999999,-5592.9875,2,"test_set",0.0020682345591716,-9.51473139782144,-9.56118875322984,-9.46719861514431,-9.50798066959341,-9.84631085474161,-9.16490390906579,"95%","2",TRUE,10,0.164232816529954
"1507",",
 ","ProxyRecord",7590.4875,-9.645368042,0.346786157617497,67.5124999999998,0.173393078808748,33.7562499999999,-5640.4875,2,"test_set",0.00208282292413209,-9.71065777724573,-9.76001033788731,-9.66114536438283,-9.70918587742613,-10.0443670043701,-9.35833641469004,"95%","2",TRUE,10,0.164232816529954
"1508",",
 ","ProxyRecord",7593,-9.685537385,0.346991817174247,66,0.173495908587123,33,-5643,2,"test_set",0.002083479601378,-9.72106819075837,-9.77048734347859,-9.67133106200509,-9.72372285766864,-10.0693460944234,-9.36618228427744,"95%","2",TRUE,10,0.164232816529954
"1509",",
 ","ProxyRecord",7680.5,-10.20824852,0.349720836991891,52.5249999999996,0.174860418495946,26.2624999999998,-5730.5,2,"test_set",0.00209914265432154,-10.0861138997047,-10.1381862748251,-10.0339877919178,-10.0829083402353,-10.4203629514497,-9.73515490956598,"95%","2",TRUE,10,0.164232816529954
"1510",",
 ","ProxyRecord",7719.5,-10.40956333,0.350797820037471,54.5,0.175398910018735,27.25,-5769.5,2,"test_set",0.00210160994975617,-10.250118840945,-10.3030716780377,-10.1968240299569,-10.2506314995265,-10.5929573515034,-9.89644329739698,"95%","2",TRUE,10,0.164232816529954
"1511",",
 ","ProxyRecord",7916,-11.16869893,0.319127252382136,72.0249999999996,0.159563626191068,36.0124999999998,-5966,2,"test_set",0.00207170090193998,-11.0824499090999,-11.1424135866993,-11.0226197552891,-11.0809505472017,-11.4158893255684,-10.752710140918,"95%","2",TRUE,10,0.164232816529954
"1512",",
 ","ProxyRecord",7950.525,-11.37136039,0.320357822,56.5250000000006,0.160178911062888,28.2625000000003,-6000.525,2,"test_set",0.00205914804922713,-11.2288330112199,-11.2989863270654,-11.1604337323685,-11.2336199579412,-11.5644074051289,-10.9097239747195,"95%","2",TRUE,10,0.164232816529954
"1513",",
 ","ProxyRecord",7962.5125,-11.41196737,0.320605004,50.5124999999998,0.160302502121402,25.2562499999999,-6012.5125,2,"test_set",0.00205427939357072,-11.2796129193959,-11.3538447599312,-11.2072153443304,-11.2829311013565,-11.611831377485,-10.9532553763743,"95%","2",TRUE,10,0.164232816529954
"1514",",
 ","ProxyRecord",43,-0.107832927,0.320413083395057,95,0.160206541697529,47.5,1907,3,"test_set",0.000426761009626048,-0.129612464069659,-0.256842714581112,-0.00475948267810802,-0.124620665557154,-0.501346780843387,0.223874597861047,"95%","3",TRUE,10,0.164232816529954
"1515",",
 ","ProxyRecord",143.5,-0.26382257,0.320432262211112,116.5,0.160216131105556,58.25,1806.5,3,"test_set",0.000429565831625706,-0.221678722308199,-0.338977131329315,-0.111606082002184,-0.220077544384035,-0.554219403536631,0.113225734464185,"95%","3",TRUE,10,0.164232816529954
"1516",",
 ","ProxyRecord",540.0125,-0.577269311,0.319834502900122,240.0375,0.159917251450061,120.01875,1409.9875,3,"test_set",0.000350670984092249,-0.542577943840324,-0.644921487256857,-0.433931340906657,-0.547695155465961,-0.893008651749546,-0.22011789295953,"95%","3",TRUE,10,0.164232816529954
"1517",",
 ","ProxyRecord",3370.9375,-1.745264165,0.288369911951494,556.1375,0.144184955975747,278.06875,-1420.9375,3,"test_set",0.000701633973476667,-1.74432180398398,-1.8216810743393,-1.66822357838296,-1.7402052725355,-2.0387059369505,-1.44984987363252,"95%","3",TRUE,10,0.164232816529954
"1518",",
 ","ProxyRecord",3507.4875,-1.942789411,0.288632722,522.5125,0.144316361053702,261.25625,-1557.4875,3,"test_set",0.000770550662343439,-1.94975526217272,-2.01393942601179,-1.88287423133475,-1.9468051301794,-2.25295895908898,-1.64386694773757,"95%","3",TRUE,10,0.164232816529954
"1519",",
 ","ProxyRecord",3856.425,-2.456892552,0.289443890618171,374.575,0.144721945309086,187.2875,-1906.425,3,"test_set",0.000632861638671933,-2.47279942442633,-2.54696122954883,-2.39967562262414,-2.47187116964067,-2.77585403031512,-2.17499048917942,"95%","3",TRUE,10,0.164232816529954
"1520",",
 ","ProxyRecord",3964.9625,-2.575635346,0.289656809549025,351.0625,0.144828404774512,175.53125,-2014.9625,3,"test_set",0.000498058017484038,-2.5971666869725,-2.67849552675132,-2.51899081477611,-2.60001033645454,-2.92867301647219,-2.29300167117863,"95%","3",TRUE,10,0.164232816529954
"1521",",
 ","ProxyRecord",4280.9125,-2.747481033,0.338253782539985,328.1875,0.169126891269993,164.09375,-2330.9125,3,"test_set",0.000158530402383228,-2.77831852280288,-2.85814703476366,-2.70156248689421,-2.78572929619235,-3.12945555968498,-2.43938204255572,"95%","3",TRUE,10,0.164232816529954
"1522",",
 ","ProxyRecord",4408.3875,-2.905967107,0.338527465937458,283.6375,0.169263732968729,141.81875,-2458.3875,3,"test_set",0.000151814815430029,-2.8129253092338,-2.890359303302,-2.73755159207686,-2.81291454190693,-3.15317568790819,-2.46701417274243,"95%","3",TRUE,10,0.164232816529954
"1523",",
 ","ProxyRecord",4435,-2.945588849,0.33859826394738,280.025,0.16929913197369,140.0125,-2485,3,"test_set",0.000160161202023001,-2.82050192078993,-2.89830113369527,-2.74400938981603,-2.82069059502735,-3.14965359586154,-2.48310937631804,"95%","3",TRUE,10,0.164232816529954
"1524",",
 ","ProxyRecord",4599,-3.183441865,0.339041496327628,211.025,0.169520748163814,105.5125,-2649,3,"test_set",0.000285910599351347,-2.88614449963803,-2.97042446389604,-2.80100502519374,-2.88470819102573,-3.23841325865648,-2.55387878333094,"95%","3",TRUE,10,0.164232816529954
"1525",",
 ","ProxyRecord",4690.4875,-3.262750604,0.339196208492697,164.5375,0.169598104246349,82.2687500000002,-2740.4875,3,"test_set",0.000411626163365764,-2.94772202748371,-3.03892975416768,-2.85631563277942,-2.94595964215539,-3.30077762146623,-2.59824451459927,"95%","3",TRUE,10,0.164232816529954
"1526",",
 ","ProxyRecord",5395.5125,-4.255202499,0.342390587855401,282.5125,0.171195293927701,141.25625,-3445.5125,3,"test_set",0.00120222433686035,-4.31512096053151,-4.3644399897955,-4.26256234575332,-4.31210786432954,-4.6609761770689,-3.97635820008569,"95%","3",TRUE,10,0.164232816529954
"1527",",
 ","ProxyRecord",5410.475,-4.33468808,0.34259086707063,276.525,0.171295433535315,138.2625,-3460.475,3,"test_set",0.00119553559760899,-4.35132460345105,-4.4018508902246,-4.29901332731963,-4.36157485644411,-4.71940065122358,-3.98894109125345,"95%","3",TRUE,10,0.164232816529954
"1528",",
 ","ProxyRecord",6043.025,-5.488399286,0.34587172985261,202.025000000001,0.172935864926305,101.0125,-4093.025,3,"test_set",0.000623381250197674,-5.44600384624505,-5.5069593312197,-5.38567835343768,-5.44075928014556,-5.77852759147117,-5.09918758579443,"95%","3",TRUE,10,0.164232816529954
"1529",",
 ","ProxyRecord",6417.9875,-5.847043877,0.339602210489672,123.0125,0.169801105244836,61.5062499999999,-4467.9875,3,"test_set",0.000880143982806558,-5.96903238771662,-6.03661284162775,-5.90077661564856,-5.9709852176287,-6.31787309054829,-5.63825460546084,"95%","3",TRUE,10,0.164232816529954
"1530",",
 ","ProxyRecord",6439.475,-5.886892288,0.339737279826235,120.549999999999,0.169868639913118,60.2749999999996,-4489.475,3,"test_set",0.000911518670387856,-6.00762155651127,-6.07442720763879,-5.93957732371056,-6.00763564870907,-6.34672676231118,-5.67056473115382,"95%","3",TRUE,10,0.164232816529954
"1531",",
 ","ProxyRecord",6800.0125,-6.644358516,0.342452829835931,51.0124999999998,0.171226414917965,25.5062499999999,-4850.0125,3,"test_set",0.00142540310652528,-6.86778595547743,-6.91679531757008,-6.82076257179745,-6.86809990938382,-7.19196376443394,-6.53821998642286,"95%","3",TRUE,10,0.164232816529954
"1532",",
 ","ProxyRecord",6848.9875,-6.684252516,0.34260380174792,53.0124999999998,0.17130190087396,26.5062499999999,-4898.9875,3,"test_set",0.00148477784807088,-7.01210748613972,-7.05930989510087,-6.96587658036078,-7.01628196551182,-7.36499034888152,-6.67018179393355,"95%","3",TRUE,10,0.164232816529954
"1533",",
 ","ProxyRecord",6890.5,-6.883772216,0.343369408052847,37.5,0.171684704026423,18.75,-4940.5,3,"test_set",0.0015331161990817,-7.13883379882777,-7.18540698201729,-7.0920881855844,-7.13675448686575,-7.45905778679029,-6.80018697573256,"95%","3",TRUE,10,0.164232816529954
"1534",",
 ","ProxyRecord",7044,-7.522722574,0.345941793605715,51,0.172970896802857,25.5,-5094,3,"test_set",0.00169600375445889,-7.63921610137087,-7.69149179840213,-7.58578037443871,-7.64095925025933,-8.00008108761187,-7.30325415016483,"95%","3",TRUE,10,0.164232816529954
"1535",",
 ","ProxyRecord",7066.025,-7.682598569,0.346614444,51.0250000000006,0.173307222,25.5125000000003,-5116.025,3,"test_set",0.00171732845946071,-7.71474687997831,-7.76853882576645,-7.66020151878693,-7.72069863980086,-8.06782040452035,-7.35478395680938,"95%","3",TRUE,10,0.164232816529954
"1536",",
 ","ProxyRecord",7074.0125,-7.882497373,0.34747131068946,49.0124999999998,0.17373565534473,24.5062499999999,-5124.0125,3,"test_set",0.00172493504295712,-7.74235055936461,-7.79637160204084,-7.68713569536249,-7.74506357144805,-8.09330642387138,-7.39906762862374,"95%","3",TRUE,10,0.164232816529954
"1537",",
 ","ProxyRecord",7081,-8.042470852,0.348169049616767,49.0249999999996,0.174084524808384,24.5124999999998,-5131,3,"test_set",0.00173153390290448,-7.76658919087774,-7.82081206895676,-7.71080545242966,-7.76917063145508,-8.11787686971457,-7.42993262812989,"95%","3",TRUE,10,0.164232816529954
"1538",",
 ","ProxyRecord",7430.5,-8.762952764,0.342409824875896,80.5,0.171204912437948,40.25,-5480.5,3,"test_set",0.00199574039143613,-9.06821749952467,-9.11370175525354,-9.02175192133073,-9.0599582510889,-9.41456907892046,-8.72185612124707,"95%","3",TRUE,10,0.164232816529954
"1539",",
 ","ProxyRecord",7459.4875,-8.883161883,0.342987579214241,92.5375000000004,0.17149378960712,46.2687500000002,-5509.4875,3,"test_set",0.00201188597563906,-9.18282629013729,-9.22728128145182,-9.13625188912608,-9.17798951493945,-9.52390926031035,-8.83851282038642,"95%","3",TRUE,10,0.164232816529954
"1540",",
 ","ProxyRecord",7576.0125,-9.524897074,0.34617240093023,76.0124999999998,0.173086200465115,38.0062499999999,-5626.0125,3,"test_set",0.00206790272470059,-9.65283597769765,-9.69774347975341,-9.6073257726411,-9.66576583633791,-10.0080641595134,-9.32058529148048,"95%","3",TRUE,10,0.164232816529954
"1541",",
 ","ProxyRecord",7605,-9.806066862,0.347612659721494,59,0.173806329860747,29.5,-5655,3,"test_set",0.00207962730600642,-9.77201923237979,-9.81823283512765,-9.72601760304854,-9.77721723564242,-10.1123984827354,-9.43894195597218,"95%","3",TRUE,10,0.164232816529954
"1542",",
 ","ProxyRecord",8060.5,-11.53399231,0.321349646637693,98.5,0.160674823318847,49.25,-6110.5,3,"test_set",0.00214821215216432,-11.7535230385194,-11.8807743025525,-11.6279567702617,-11.7546938791194,-12.0984054588029,-11.4115032980745,"95%","3",TRUE,10,0.164232816529954
"1543",",
 ","ProxyRecord",-68,-0.030352389,0.320409272640452,1,0.160204636320226,0.5,2018,4,"test_set",0.0318076424098663,0.00111600026614494,-0.317482691527152,0.32375608615321,0.00204632406699852,-0.43467281693259,0.458242389646205,"95%","4",TRUE,10,0.164232816529954
"1544",",
 ","ProxyRecord",65.5,-0.14675457,0.320416356065089,107.525,0.160208178032545,53.7625,1884.5,4,"test_set",0.0320294566939841,-0.148563048810593,-0.294926864493751,-0.0036907997559172,-0.145537124792581,-0.496522205505445,0.198033401418768,"95%","4",TRUE,10,0.164232816529954
"1545",",
 ","ProxyRecord",1706.475,-0.997324995,0.28675416817989,289.55,0.143377084089945,144.775,243.525,4,"test_set",0.0127650137070501,-0.938458166016798,-1.0652405619127,-0.808114015634131,-0.945075370878883,-1.24727610033904,-0.637049450713128,"95%","4",TRUE,10,0.164232816529954
"1546",",
 ","ProxyRecord",2025.0375,-1.076058933,0.286813488023543,247.0625,0.143406744011772,123.53125,-75.0375,4,"test_set",0.0160452904818698,-1.06709572328076,-1.18963658072008,-0.948748000812032,-1.06247152105744,-1.35883401697968,-0.774884581435541,"95%","4",TRUE,10,0.164232816529954
"1547",",
 ","ProxyRecord",4191.45,-2.694404099,0.289878253,339.575,0.144939126,169.7875,-2241.45,4,"test_set",0.0195457574884594,-2.79120622970659,-2.86934082958091,-2.71044963350852,-2.78891138621555,-3.09561086387827,-2.488384894904,"95%","4",TRUE,10,0.164232816529954
"1548",",
 ","ProxyRecord",4321.525,-2.787094202,0.338320892998089,312.55,0.169160446499044,156.275,-2371.525,4,"test_set",0.0134291162439126,-2.8484885565543,-2.92068444448016,-2.77487325638142,-2.84872616909665,-3.19815302472361,-2.52616462868669,"95%","4",TRUE,10,0.164232816529954
"1549",",
 ","ProxyRecord",4354.4125,-2.826712448,0.338389052265366,300.612499999999,0.169194526132683,150.30625,-2404.4125,4,"test_set",0.0128141447147678,-2.860391038369,-2.9322231089487,-2.78807198308725,-2.86661549171984,-3.20932134989722,-2.51961649494775,"95%","4",TRUE,10,0.164232816529954
"1550",",
 ","ProxyRecord",5100.5125,-3.461085237,0.339599499341038,209.537499999999,0.169799749670519,104.76875,-3150.5125,4,"test_set",0.0801684182775375,-3.63224334209026,-3.70659321536777,-3.55551307227987,-3.63136184674636,-3.99524787983082,-3.25984858513922,"95%","4",TRUE,10,0.164232816529954
"1551",",
 ","ProxyRecord",5272.5,-3.818256486,0.341346113413569,290.525,0.170673056706785,145.2625,-3322.5,4,"test_set",0.0887534928192934,-4.02780599851778,-4.08433304525682,-3.96847503721541,-4.033229889913,-4.40936575698725,-3.63328332543063,"95%","4",TRUE,10,0.164232816529954
"1552",",
 ","ProxyRecord",5429.025,-4.453935584,0.342897641735312,267.025000000001,0.171448820867656,133.5125,-3479.025,4,"test_set",0.0875034136521347,-4.40185175101749,-4.45949765635964,-4.34201181613249,-4.40205152640561,-4.77407031699223,-4.01367844675097,"95%","4",TRUE,10,0.164232816529954
"1553",",
 ","ProxyRecord",5851.575,-5.169910325,0.344899204306193,229.599999999999,0.172449602153096,114.8,-3901.575,4,"test_set",0.051642758753756,-5.20334600262137,-5.26952200431867,-5.1329743322231,-5.20342631805998,-5.56270321268904,-4.84964611878661,"95%","4",TRUE,10,0.164232816529954
"1554",",
 ","ProxyRecord",6463.5,-5.926729401,0.339872549353913,120.525,0.169936274676956,60.2624999999998,-4513.5,4,"test_set",0.0677864538805028,-6.0261358464031,-6.10217252823555,-5.94776856666136,-6.03030338127496,-6.39836610200791,-5.67775112728778,"95%","4",TRUE,10,0.164232816529954
"1555",",
 ","ProxyRecord",6512.95,-6.165855616,0.34070486802075,104.05,0.170352434010375,52.0250000000001,-4562.95,4,"test_set",0.0738343899848281,-6.1217191561554,-6.19503882765004,-6.04453224784958,-6.12200235782394,-6.50787611648237,-5.74621713855763,"95%","4",TRUE,10,0.164232816529954
"1556",",
 ","ProxyRecord",6521.0125,-6.20571608,0.340846172023142,100.0125,0.170423086011571,50.0062499999999,-4571.0125,4,"test_set",0.0748092698890535,-6.13810119588427,-6.21110514822637,-6.06132458801126,-6.13740058064878,-6.51568132521108,-5.76871881043858,"95%","4",TRUE,10,0.164232816529954
"1557",",
 ","ProxyRecord",6526.9875,-6.245590152,0.340988382903296,98.0124999999998,0.170494191451648,49.0062499999999,-4576.9875,4,"test_set",0.0755282334357066,-6.15038379715011,-6.22340817161006,-6.07393417132752,-6.14554052905078,-6.51710036683999,-5.75667121095285,"95%","4",TRUE,10,0.164232816529954
"1558",",
 ","ProxyRecord",6897.4875,-7.08335346,0.344153167249994,37.5124999999998,0.172076583624997,18.7562499999999,-4947.4875,4,"test_set",0.114280134052036,-7.12391667064285,-7.17606590386028,-7.06931456566192,-7.12749041636619,-7.54420127852814,-6.72962812640675,"95%","4",TRUE,10,0.164232816529954
"1559",",
 ","ProxyRecord",6903,-7.283028277,0.344955116399451,36,0.172477558199726,18,-4953,4,"test_set",0.114770072655368,-7.14118985189133,-7.19358986756351,-7.08655087691532,-7.14106107028342,-7.54433608048533,-6.72738634177944,"95%","4",TRUE,10,0.164232816529954
"1560",",
 ","ProxyRecord",6906.0125,-7.362912933,0.345280720801897,36.0124999999998,0.172640360400949,18.0062499999999,-4956.0125,4,"test_set",0.115036743496466,-7.15065950639864,-7.2030589910028,-7.09578519709652,-7.14958213648552,-7.57169803949365,-6.73679468598115,"95%","4",TRUE,10,0.164232816529954
"1561",",
 ","ProxyRecord",7063.5,-7.642624088,0.346445405898564,50.5249999999996,0.173222702949282,25.2624999999998,-5113.5,4,"test_set",0.127921300310563,-7.67344395494804,-7.73342341655484,-7.61131377685592,-7.67234046895986,-8.0923284179518,-7.26154837250573,"95%","4",TRUE,10,0.164232816529954
"1562",",
 ","ProxyRecord",7090,-8.282547459,0.349234831212595,48,0.174617415606297,24,-5140,4,"test_set",0.129885567337462,-7.76634510086182,-7.82832180768356,-7.70256400721235,-7.76952687409665,-8.20116428731328,-7.32775449753512,"95%","4",FALSE,10,0.164232816529954
"1563",",
 ","ProxyRecord",7100.0375,-8.362604116,0.349595550011948,52.0374999999995,0.174797775005974,26.0187499999997,-5150.0375,4,"test_set",0.130614251360672,-7.80187229737151,-7.86413107501435,-7.73826138457204,-7.80544358571233,-8.24366325849436,-7.36357061851629,"95%","4",FALSE,10,0.164232816529954
"1564",",
 ","ProxyRecord",7268.5,-8.482611111,0.341081271,87.5,0.170540635,43.75,-5318.5,4,"test_set",0.141587157853529,-8.42309966728169,-8.48566865764608,-8.35786270485479,-8.43432971888622,-8.8767684665471,-7.98253040633429,"95%","4",TRUE,10,0.164232816529954
"1565",",
 ","ProxyRecord",7338,-8.602734373,0.341646440804731,60.0249999999996,0.170823220402366,30.0124999999998,-5388,4,"test_set",0.145383406285049,-8.69126745161486,-8.75135773042334,-8.6295931220091,-8.68583155030698,-9.13619978206388,-8.24825875257765,"95%","4",TRUE,10,0.164232816529954
"1566",",
 ","ProxyRecord",7415.05,-8.722890214,0.342218516,71.0500000000002,0.171109258016306,35.5250000000001,-5465.05,4,"test_set",0.14894978374036,-8.99527176018236,-9.05055595132144,-8.93810519037778,-9.0002505208919,-9.44504668661578,-8.54712251320364,"95%","4",TRUE,10,0.164232816529954
"1567",",
 ","ProxyRecord",7596.5,-9.725715756,0.34719796054297,63.5249999999996,0.173598980271485,31.7624999999998,-5646.5,4,"test_set",0.154653645269942,-9.73396983935509,-9.79332288117094,-9.67307961334386,-9.72712757432077,-10.2044270928853,-9.28159344653179,"95%","4",TRUE,10,0.164232816529954
"1568",",
 ","ProxyRecord",7793.5,-10.68396094,0.316216789064177,73.5249999999996,0.158108394532089,36.7624999999998,-5843.5,4,"test_set",0.156562919697389,-10.5609939132895,-10.6318417769571,-10.4925075482282,-10.5468977996383,-11.0285884534729,-10.1266501702829,"95%","4",TRUE,10,0.164232816529954
"1569",",
 ","ProxyRecord",7807.525,-10.72429601,0.316456439287178,75.5250000000005,0.158228219643589,37.7625000000003,-5857.525,4,"test_set",0.156528806647582,-10.62048279269,-10.6910133491895,-10.5513819489498,-10.6215235720252,-11.0714031620873,-10.1963908763818,"95%","4",TRUE,10,0.164232816529954
"1570",",
 ","ProxyRecord",7888,-11.0069002,0.318148605343717,77,0.159074302671859,38.5,-5938,4,"test_set",0.155896142287304,-10.9626669481713,-11.0374615702831,-10.8902416865612,-10.9697253349658,-11.4079440119952,-10.5286714144805,"95%","4",TRUE,10,0.164232816529954
"1571",",
 ","ProxyRecord",7934.9875,-11.29023581,0.319864531495081,66.0124999999998,0.15993226574754,33.0062499999999,-5984.9875,4,"test_set",0.155182648904706,-11.1628419245754,-11.2455213711647,-11.0771541634999,-11.171518325701,-11.6104257345034,-10.7438267137721,"95%","4",TRUE,10,0.164232816529954
"1572",",
 ","ProxyRecord",14,-0.069005802,0.320410770700682,74,0.160205385350341,37,1936,5,"test_set",0.000415375064454979,-0.109014836491721,-0.255601814206942,0.0325169961108733,-0.105315764908017,-0.450884249441595,0.237112435334778,"95%","5",TRUE,10,0.164232816529954
"1573",",
 ","ProxyRecord",1574.9625,-0.918623073,0.286699283275371,295.0375,0.143349641637685,147.51875,375.0375,5,"test_set",0.00016596103964428,-0.89586058543968,-1.02062257513355,-0.774721375331591,-0.900965933851546,-1.20925189085888,-0.601220778954198,"95%","5",TRUE,10,0.164232816529954
"1574",",
 ","ProxyRecord",2566.0125,-1.175272669,0.30049796406866,410.0125,0.15024898203433,205.00625,-616.0125,5,"test_set",7.69202043005013e-05,-1.26751425635246,-1.38242092994476,-1.15318074764651,-1.2667215380138,-1.5910183691376,-0.947580287117873,"95%","5",TRUE,10,0.164232816529954
"1575",",
 ","ProxyRecord",3395.5,-1.784757341,0.288420549773389,547.525,0.144210274886695,273.7625,-1445.5,5,"test_set",0.000713715455019637,-1.77616112103613,-1.84775042805123,-1.7032680866876,-1.78231089597724,-2.07717929300982,-1.48000622780539,"95%","5",TRUE,10,0.164232816529954
"1576",",
 ","ProxyRecord",4383.425,-2.866337463,0.338457829204649,292.6,0.169228914602324,146.3,-2433.425,5,"test_set",0.000179329224270219,-2.83432476421732,-2.90223069174597,-2.76661482780223,-2.83545325376553,-3.17090736101796,-2.50561917907106,"95%","5",TRUE,10,0.164232816529954
"1577",",
 ","ProxyRecord",5386.5125,-4.175739411,0.342193393629715,283.5125,0.171096696814857,141.75625,-3436.5125,5,"test_set",0.00116011037474273,-4.29041761067999,-4.34338963793792,-4.23819116008337,-4.29015070643127,-4.60987804844161,-3.96500280208087,"95%","5",TRUE,10,0.164232816529954
