Site,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_er_max,Age_er_min,Type,Indicator,SubRegion_No
Belize_4,16.831979000000000,-88.105595,-11.16808041,0.318774953,0.318774953,7916,72.025,72.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.20856778,0.319021625,0.319021625,7921.5,69.5,69.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.24908821,0.319266694,0.319266694,7928,67,67,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.28961664,0.319512863,0.319512863,7934.9875,66.0125,66.0125,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.33016619,0.319759241,0.319759241,7942.475,60.55,60.55,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.37074078,0.320006572,0.320006572,7950.525,56.525,56.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.41134755,0.320253963,0.320253963,7962.5125,50.5125,50.5125,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.45199042,0.320501737,0.320501737,7985.025,48.025,48.025,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.49265426,0.320750704,0.320750704,8033.5,79.525,79.525,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.53337184,0.32099923,0.32099923,8060.5,98.5,98.5,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.57415472,0.321247866,0.321247866,8079.5375,108.5375,108.5375,0,1,4
Belize_4,16.831979000000000,-88.105595,-11.61500182,0.32149796,0.32149796,8096.0125,116.0375,116.0375,0,1,4
Belize_7,16.74493333,-87.80166667,2.168495484,2.534478505,2.534478505,87,8,8,0,1,7
Belize_7,16.74493333,-87.80166667,-1.096897662,2.578824212,2.578824212,5541,41,41,0,1,7
Belize_7,16.74493333,-87.80166667,-2.59755048,2.544190368,2.544190368,6637,48,48,0,1,7
Belize_7,16.78643333,-87.8623,-2.572780489,2.523336077,2.523336077,6322,45,45,0,1,7
Belize_7,16.78503333,-87.8313,1.94500977,2.558874842,2.558874842,120,7,7,0,1,7
Belize_6,17.225095,-87.52871,-1.137577644,0.29795664,0.29795664,1464,14,14,-1,1,6
Belize_6,17.225095,-87.52871,-0.593340761,2.543409698,2.543409698,4397,35,35,0,1,6
Belize_6,17.37716667,-87.576,-0.928977875,2.520658113,2.520658113,137,1,1,0,1,6
Belize_6,17.4705,-87.48716667,0.887380417,2.531442884,2.531442884,1990,18,18,0,1,6
Belize_6,17.37333333,-87.53333333,-1.787704686,0.456964613,0.456964613,2980,42,42,-1,1,6
Belize_4,16.90983333,-88.08,1.819035658,2.54049727,2.54049727,8,10,10,0,1,4
Belize_4,16.90983333,-88.08,-2.702946756,2.524361491,2.524361491,6289,57,57,0,1,4
Belize_4,17.06933333,-87.99283333,1.844574048,2.536783936,2.536783936,122,2,2,0,1,4
Belize_4,17.06933333,-87.99283333,-1.337685164,0.420045381,0.420045381,1452,41,41,-1,1,4
Belize_4,17.06933333,-87.99283333,-4.508826412,0.409854693,0.409854693,7877,74,74,-1,1,4
Belize_2,17.22616667,-88.04766667,0.458304155,2.555526532,2.555526532,3684,26,26,0,1,2
Belize_2,17.22616667,-88.04766667,-6.408400117,0.610681507,0.610681507,6679,48,48,-1,1,2
Belize_2,17.22616667,-88.04766667,-18.09690388,0.709266159,0.709266159,8307,64,64,-1,1,2
Belize_2,17.47933333,-88.042,-3.294837693,2.602549468,2.602549468,5538,48,48,0,1,2
Belize_2,17.47933333,-88.042,-5.844827798,2.529288272,2.529288272,6990,49,49,0,1,2
Belize_5,16.6955,-88.07483333,-1.612745675,0.606076949,0.606076949,1105,20,20,-1,1,5
Belize_5,16.6955,-88.07483333,-0.267600233,2.550758617,2.550758617,4202,30,30,0,1,5
Belize_5,16.6955,-88.07483333,-7.528723014,0.505411175,0.505411175,5146,40,40,-1,1,5
Belize_5,16.6955,-88.07483333,-11.87084872,0.730308748,0.730308748,6420,48,48,-1,1,5
Belize_5,16.6955,-88.07483333,1.294613732,2.578336647,2.578336647,119,5,5,0,1,5
Belize_5,16.6955,-88.07483333,0.894508085,2.578360072,2.578360072,1035,8,8,0,1,5
Belize_8,16.11466667,-88.26166667,1.407722411,2.584928618,2.584928618,1670,13,13,0,1,8
Belize_8,16.11466667,-88.26166667,-7.594964871,2.618046196,2.618046196,6252,44,44,0,1,8
Belize_8,16.11466667,-88.26166667,-11.6411108,2.544248129,2.544248129,6423,45,45,0,1,8
Belize_8,16.29966667,-88.155,0.720133331,2.574127757,2.574127757,336,4,4,0,1,8
Belize_4,16.979,-88.0285,1.694396939,2.550545572,2.550545572,99,2,2,0,1,4
Belize_4,16.979,-88.0285,-3.476451567,2.548717293,2.548717293,7037,50,50,0,1,4
Belize_7,16.74493333,-87.80166667,1.566815264,2.534539199,2.534539199,2361.5,257.5,257.5,0,1,7
Belize_7,16.74493333,-87.80166667,0.003162566,2.550787597,2.550787597,4544,250,250,0,1,7
Belize_7,16.74493333,-87.80166667,-2.896261395,2.5443147,2.5443147,6229,220,220,0,1,7
Belize_7,16.78503333,-87.8313,1.584320769,2.558928701,2.558928701,2249,247,247,0,1,7
Belize_7,16.78503333,-87.8313,-2.386870961,0.713994508,0.713994508,3009,249,249,-1,1,7
Belize_3,17.32776667,-87.78701833,-3.15980965,0.298323442,0.298323442,4498,267,267,-1,1,3
Belize_3,17.54334,-87.79733,-0.303895505,2.53149708,2.53149708,1088.5,177.5,177.5,0,1,3
Belize_6,17.225095,-87.52871,-1.612714599,2.519938047,2.519938047,4019.5,256.5,256.5,0,1,6
Belize_3,17.17014667,-87.89780667,-3.926938646,0.755693876,0.755693876,6750.5,1266.5,1266.5,0,1,3
Belize_6,17.37716667,-87.576,-7.239247585,0.761451727,0.761451727,6755,1266,1266,0,1,6
Belize_6,17.37333333,-87.53333333,-11.17762177,0.766019543,0.766019543,7670.5,1315.5,1315.5,0,1,6
Belize_6,17.33966667,-87.52316667,-7.890141391,0.75977851,0.75977851,7275,1269,1269,0,1,6
Belize_4,16.90983333,-88.08,-0.652012796,2.550836132,2.550836132,4877.5,272.5,272.5,0,1,4
Belize_4,17.06933333,-87.99283333,0.149337923,2.53693674,2.53693674,5049.5,230.5,230.5,0,1,4
Belize_2,17.22616667,-88.04766667,-1.950682282,2.573604743,2.573604743,6678.5,292.5,292.5,0,1,2
Belize_2,17.22616667,-88.04766667,-6.848218994,2.570889227,2.570889227,7714,253,253,0,1,2
Belize_2,17.47933333,-88.042,0.135519836,2.55475943,2.55475943,3324.5,291.5,291.5,0,1,2
Belize_2,17.47933333,-88.042,-4.145765851,2.560301678,2.560301678,6643,290,290,0,1,2
Belize_2,17.47933333,-88.042,-7.449666809,2.550164626,2.550164626,7717,221,221,0,1,2
Belize_8,16.485,-88.002,-1.254485989,2.568417289,2.568417289,971,194,194,0,1,8
Belize_8,16.485,-88.002,-5.745577054,2.597401802,2.597401802,6105.5,203.5,203.5,0,1,8
Belize_5,16.6955,-88.07483333,-1.350384586,2.568521076,2.568521076,4454,266,266,0,1,5
Belize_5,16.6955,-88.07483333,-1.150431588,2.559209361,2.559209361,4725.5,244.5,244.5,0,1,5
Belize_8,16.11466667,-88.26166667,-0.759725942,2.584086554,2.584086554,2995,230,230,0,1,8
Belize_8,16.11466667,-88.26166667,-6.146591048,2.617046518,2.617046518,5947.5,241.5,241.5,0,1,8
Belize_8,16.29966667,-88.155,-1.654550574,2.573419025,2.573419025,663.5,162.5,162.5,0,1,8
Belize_8,16.29966667,-88.155,-9.441414352,2.582750446,2.582750446,5296.5,255.5,255.5,0,1,8
Belize_4,16.979,-88.0285,-0.050567243,2.583956208,2.583956208,5315,250,250,0,1,4
Belize_4,16.979,-88.0285,-4.633686722,0.40670671,0.40670671,6175.5,230.5,230.5,-1,1,4
Belize_4,16.979,-88.0285,-4.852233876,2.530939927,2.530939927,7403,168,168,0,1,4
Belize_4,16.979,-88.0285,0.149400578,2.578475654,2.578475654,5297.5,255.5,255.5,0,1,4
Belize_4,16.979,-88.0285,-2.25193417,2.551294707,2.551294707,6486,199,199,0,1,4
Belize_4,16.979,-88.0285,-4.650873727,2.541673257,2.541673257,6938,213,213,0,1,4
Belize_2,17.47933333,-88.042,-8.969244182,2.555234369,2.555234369,8209,635,635,0,1,2
Belize_5,16.6955,-88.07483333,-12.91817978,0.755831579,0.755831579,7023,928,928,-1,1,5
Belize_5,16.6955,-88.07483333,-6.149572313,2.561355894,2.561355894,6362,751,751,0,1,5
Belize_5,16.6955,-88.07483333,-9.624520017,0.593245214,0.593245214,6629,529,529,-1,1,5
Belize_7,16.83795,-87.75508,-18.29801299,0.776344416,0.776344416,8954,1341,1341,0,1,7
Belize_7,16.8903,-87.77204,-15.80011975,0.774682347,0.774682347,8790.5,1360.5,1360.5,0,1,7
Belize_7,16.74135,-87.84175,-17.51041161,0.775325495,0.775325495,9687,1514,1514,0,1,7
Belize_3,17.25384,-87.92925,-5.399858207,0.757641448,0.757641448,6381.5,1327.5,1327.5,0,1,3
Belize_3,17.38704,-87.91873,-5.802635502,0.759479171,0.759479171,5277,1445,1445,0,1,3
Belize_3,17.38002,-87.87405,-9.401128985,0.758864285,0.758864285,6822,1221,1221,0,1,3
Belize_3,17.48103,-87.83574,-3.392345067,0.753503998,0.753503998,2924,1493,1493,0,1,3
Belize_6,17.39239,-87.52498,-7.491016275,0.755459006,0.755459006,7955,1315,1315,0,1,6
Belize_6,17.15225,-87.61203,-8.49489968,0.754812243,0.754812243,7641.5,1340.5,1340.5,0,1,6
Belize_3,17.1768,-87.89899,-2.956399958,0.76075802,0.76075802,6295.5,1317.5,1317.5,0,1,3
Belize_7,16.74493333,-87.80166667,-2.236673942,0.497149246,0.497149246,4371,33,33,-1,1,7
Belize_7,16.74493333,-87.80166667,-6.803384081,0.485518351,0.485518351,7185,53,53,-1,1,7
Belize_7,16.74493333,-87.80166667,-8.403903053,0.790899061,0.790899061,7260,52,52,-1,1,7
Belize_7,16.78643333,-87.8623,-6.705516696,0.608684517,0.608684517,7512,58,58,-1,1,7
Belize_7,16.78643333,-87.8623,-9.673319865,0.637818308,0.637818308,7459,54,54,-1,1,7
Belize_7,16.78643333,-87.8623,-9.922578893,0.638559281,0.638559281,7451,54,54,-1,1,7
Belize_7,16.78503333,-87.8313,-7.081269569,0.765438984,0.765438984,6413,264,264,-1,1,7
Belize_3,17.32776667,-87.78701833,-0.387856025,0.297974259,0.297974259,436,17,17,-1,1,3
Belize_3,17.32776667,-87.78701833,-1.487266578,0.298563707,0.298563707,2517,25,25,-1,1,3
Belize_3,17.32776667,-87.78701833,-3.259600674,0.298066352,0.298066352,5968,52,52,-1,1,3
Belize_3,17.54334,-87.79733,-1.487984507,0.38576762,0.38576762,1084,14,14,-1,1,3
Belize_3,17.54334,-87.79733,-2.187694435,0.386057693,0.386057693,1191,14,14,-1,1,3
Belize_6,17.225095,-87.52871,-5.929622411,0.301686626,0.301686626,7479,85,85,-1,1,6
Belize_6,17.225095,-87.52871,-7.324638761,0.306670276,0.306670276,8086,73,73,-1,1,6
Belize_6,17.37716667,-87.576,-4.208141899,0.307782142,0.307782142,4424,31,31,-1,1,6
Belize_6,17.37333333,-87.53333333,-1.337695115,0.668092925,0.668092925,4277,41,41,-1,1,6
Belize_6,17.37333333,-87.53333333,-6.13341214,0.6723759,0.6723759,5250,40,40,-1,1,6
Belize_6,17.4705,-87.48716667,-3.16221473,0.691233577,0.691233577,4569,33,33,-1,1,6
Belize_6,17.4705,-87.48716667,-3.412052169,0.691396138,0.691396138,5178,37,37,-1,1,6
